date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,transaction
2016-01-10,-0.7828973879466372,-0.7833365394645665,-0.7841754853606783,-0.7850233031303684,-0.7854131277742332,-0.7861664076640786,-0.7867092008620924,-0.7876316005416767,-0.7881382401076796,-0.7888426732517695,0
2016-01-11,-0.7826044416773364,-0.7834643993835076,-0.78433268184164,-0.7847941179890046,-0.7855224140324816,-0.7860704279405545,-0.7869918697309403,-0.7875009041911915,-0.7882076044079729,-0.7890054482577846,0
2016-01-12,-0.7827322727766677,-0.7836215605338728,-0.7841035479880347,-0.7849033806726781,-0.7854264553667025,-0.7863530349042641,-0.7868612020462842,-0.7875702532751223,-0.7883703437278919,-0.7891148544093683,0
2016-01-13,-0.7828893985029289,-0.7833924781791033,-0.7842127862205676,-0.7848074427065257,-0.7857090003270517,-0.7862223958361343,-0.7869305359197751,-0.7877329568951144,-0.788479725893739,-0.7892749609726617,0
2016-01-14,-0.7826603677832938,-0.7835016918598655,-0.7841168697237094,-0.7850899267179741,-0.7855783899208526,-0.786291714525346,-0.7870932038537348,-0.7878423150659285,-0.7886397973559545,-0.7899820982938744,0
2016-01-15,-0.782769556847306,-0.7834057969206596,-0.7843992905200136,-0.7849593444862669,-0.7856476934016929,-0.7864543468346507,-0.7872025380388552,-0.7880023514134616,-0.7893467796474058,-0.7907826311103416,0
2016-01-16,-0.7826736835228074,-0.7836881542416546,-0.7842687375104014,-0.7850286330173768,-0.7858102900298185,-0.7865636570753306,-0.7873625392853728,-0.7887091786150661,-0.7901471369584829,-0.7910948389087638,1
2016-01-17,-0.7829559772004973,-0.7835576305744023,-0.7843380105359099,-0.785191194571135,-0.7859195762880666,-0.786723623281204,-0.7880692114574926,-0.7895093603527316,-0.790459276309803,-0.790683898729644,1
2016-01-18,-0.7828254829532634,-0.7836268880304953,-0.7845005357111415,-0.7853004572548083,-0.7860795073976983,-0.787430140690478,-0.788869217690081,-0.7898214312304209,-0.7900484262234501,-0.7905237921663505,0
2016-01-19,-0.7828947247987345,-0.783789376677483,-0.7846097739436743,-0.7854603538650622,-0.7867858697985713,-0.7882299717198448,-0.7891812201207905,-0.7894106712717528,-0.7898883547612346,-0.7906705565160361,1
2016-01-20,-0.7830571768208013,-0.7838985903582452,-0.784769634771771,-0.7861665638936833,-0.7875855253467294,-0.7885419058212978,-0.7887705502547284,-0.7892506349242197,-0.7900350869349321,-0.7903770278166649,0
2016-01-21,-0.7831663658848134,-0.7840584152569217,-0.7854756867625314,-0.7869660469449526,-0.787897391010511,-0.7881313258928895,-0.7886105490082108,-0.7893973349094583,-0.7897416225875372,-0.7905584819217307,0
2016-01-22,-0.7833261547589774,-0.7847643085594093,-0.786274990903015,-0.7872778453349476,-0.7874869011624567,-0.7879713596870161,-0.7887572168175185,-0.7891039349389809,-0.7899230369113813,-0.7910895020233206,1
2016-01-23,-0.7840318889532021,-0.7855634330527914,-0.7865867195178035,-0.7868674440352961,-0.787326970052825,-0.7881179953757333,-0.7884638811989029,-0.7892853094661851,-0.7904539405943958,-0.7910734913669912,1
2016-01-24,-0.7848308333240225,-0.7858750916052104,-0.786176410059022,-0.7867075474250422,-0.7874735735699873,-0.7878247239982988,-0.7886452159449562,-0.7898160966855031,-0.7904379334481743,-0.7908093155375572,0
