date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,price 31,price 32,price 33,price 34,price 35,price 36,price 37,price 38,price 39,price 40,transaction
2017-02-09,-0.7483471638389488,-1.0466915480936843,-0.6541331477585082,0.30894346106378573,-1.6224438685852718,-1.02575510007581,-0.7588153878478927,-1.4549522844422647,-1.8004036767372182,0.9789097976358184,-0.5232803476467843,-0.46047100359315274,0.4450303731799747,1.842538278373193,1.1254649337609468,1.4499798780380215,1.5127892220916486,1.036485029684976,2.7375714311373947,0.8585252215330295,1.0207826936715667,1.0574214777028454,0.9736756856313442,0.15192010092971803,0.010599076809050307,0.9370369016000656,-0.5023438996289057,-0.8844340759551423,-0.5703873556870069,-0.680303707780852,-1.0309892120802753,0.15192010092971803,-0.2197018513875838,-0.19353129136523997,-0.09931727528479481,-0.361022875508247,-0.3191499794724941,-0.5442167956646631,-0.3819593235261257,-0.7169424918121353,0
2017-02-10,-1.0263249390510922,-0.6375654924408266,0.31619101657635357,-1.5965054607461444,-1.0055911018985466,-0.7412346782035684,-1.430634763525766,-1.772743076542798,0.9796738054578724,-0.5079790102374063,-0.4457774987797604,0.4509609580679069,1.834944588000444,1.1248106655257009,1.446185141390183,1.5083866528478242,1.0366918576273763,2.7213161262718497,0.8604542418307226,1.0211414797629637,1.0574256947799174,0.9744903461697304,0.16068723793225004,0.020733837152550134,0.9382061311527766,-0.4872451730848562,-0.8656377011188466,-0.5546301438306396,-0.6634827888815098,-1.0107745611866796,0.16068723793225004,-0.20733837152546986,-0.1814210750847867,-0.08811880789832008,-0.3472917723051653,-0.3058240980000695,-0.5287128473899565,-0.3680256094577154,-0.699767003898468,-1.1403610433901,0
2017-02-11,-0.6421961153377276,0.31421088767434785,-1.6038009824966084,-1.0112444697608691,-0.7461533982738274,-1.4374693297988568,-1.780528363487971,0.979537498465359,-0.5122495116676096,-0.44987514190594874,0.4493553554912668,1.8371850826881355,1.125077694575889,1.4473452716777813,1.5097196414394376,1.0367140040802099,2.7260198517917535,0.8599866230888473,1.0211204116397936,1.0575054606674226,0.974339634318549,0.15827496327020704,0.017932631306473597,0.9379545852909199,-0.49145805508038776,-0.8709021377971355,-0.559030288988854,-0.6681854360717503,-1.01644233390767,0.15827496327020704,-0.21077339115293436,-0.18478407041891165,-0.0912225157764227,-0.35111572311666334,-0.30953280994222426,-0.5330409682548313,-0.3719071797038851,-0.7045704850993839,-1.146388937577788,-0.9176829151183801,0
2017-02-12,0.3248117688888868,-1.566399950558807,-0.9821231591847259,-0.7207361735700052,-1.4023924301731,-1.7406579409686225,0.9808418504317202,-0.49010059802759975,-0.42859777788295567,0.45806787920226977,1.8265056274205176,1.1243484307692113,1.4421130015165176,1.5036158216611573,1.0372194355643058,2.7029208144816486,0.8629614451544905,1.0218437305281436,1.057720375612513,0.9757166154196617,0.17105471852728765,0.032673373201841764,0.9398399703352923,-0.4695996579793836,-0.84374181385928,-0.5362277131360818,-0.6438576483891989,-0.9872483941967756,0.17105471852728765,-0.19283696732850514,-0.16721079226823934,-0.07495656205127542,-0.3312183126539466,-0.29021643255751867,-0.510601538075816,-0.35171925270216275,-0.6797342934735728,-1.1153792694981088,-0.889868928967762,-1.217883969739181,0
2017-02-13,-1.4969069937558663,-0.9235913636931483,-0.6671080555071952,-1.3359762905803663,-1.6678958658798366,1.0025479899386305,-0.44079925416664373,-0.38045024047582743,0.48958137356671555,1.8323469281872973,1.1433623552171903,1.4551655926197202,1.5155146063105323,1.0578679191552074,2.692320373281383,0.8868790470312371,1.042780665732502,1.0779842570521387,0.9975189054643909,0.20795264300959587,0.0721673622052624,0.9623153141447542,-0.4206829162697035,-0.7878060828888148,-0.4860610144347549,-0.5916717883936737,-0.928620448167379,0.20795264300959587,-0.14911235466104963,-0.1239669322898787,-0.03344341175365637,-0.2848976354653788,-0.24466495967150265,-0.46091559206358396,-0.305013973362319,-0.6268753797133148,-1.054347560023238,-0.833067843156926,-1.1549292495079304,-1.2454527700441484,0
2017-02-14,-0.9453206408914638,-0.6855262036802844,-1.3630293438584578,-1.6992339096611622,1.0056846424787802,-0.4562958179057095,-0.39516771503248693,0.48609576805641236,1.8461960569855325,1.148316882516288,1.4641454140279166,1.5252735169011349,1.0617187367792296,2.717271522928907,0.8885224453051084,1.0464367110609227,1.0820947710702964,1.0005906339060069,0.20083128798139707,0.06329305651664952,0.9649325738966332,-0.43591978361463385,-0.8077824094267163,-0.5021418950606253,-0.609116075088755,-0.9504146494642284,0.20083128798139707,-0.160843320685152,-0.1353732778213118,-0.04368112351148011,-0.29838155214989515,-0.2576294835677482,-0.4766718521967852,-0.3187575864409708,-0.644774135098133,-1.0777648637834336,-0.8536284865816322,-1.1796450352388033,-1.2713371895486305,-1.1337989580838874,0
2017-02-15,-0.6455787540487296,-1.304155738044749,-1.6309683767194674,0.9983878526180407,-0.4227519549523272,-0.36333147519328396,0.49331377466619714,1.815419449304828,1.1370356387224634,1.4440414508108326,1.5034619305698715,1.0528566257304923,2.6621612858711474,0.8844985997465459,1.0380015057907306,1.072663452316833,0.9934361459714491,0.2160182024573518,0.08232212299950781,0.9587741994453467,-0.402945128365978,-0.764419713566803,-0.4673173147716085,-0.5713031543499244,-0.90306749967123,0.2160182024573518,-0.13555296945030293,-0.11079443621737078,-0.021663716578808126,-0.2692490489081426,-0.22963539573544858,-0.44255878153867634,-0.2890558754944918,-0.6059651008760312,-1.0268601658358951,-0.8089850733860844,-1.1258942987676324,-1.2150250184061908,-1.081328938948351,-1.7300025096512002,0
2017-02-16,-1.1911333297309221,-1.4995476089080153,0.9817854553804178,-0.35934936467754985,-0.3032740411908023,0.5051452057430861,1.7528211533231426,1.1126278768494846,1.402350381530994,1.4584257050177374,1.0331878352432653,2.5518945130092514,0.8743077520308228,1.0191690043715773,1.051879609738841,0.9771125117565178,0.24346036280495262,0.11729088495977372,0.9444019063892541,-0.340657590181966,-0.6817824747263268,-0.40140585729260947,-0.4995376733944085,-0.8126248961953977,0.24346036280495262,-0.08831863449162036,-0.0649539163721446,0.019159068857974672,-0.2144881123367952,-0.17710456334563154,-0.3780411391731337,-0.23317988683237906,-0.5322482787616762,-0.9294484867927806,-0.7238389673413865,-1.0229073592706917,-1.1070203445008069,-0.9808508666556321,-1.5930064813859224,-2.153759716253361,0
2017-02-17,-1.3777829312706324,0.9562503643258126,-0.3052704564579543,-0.2525239413032293,0.507904985510671,1.6815149477032307,1.079325566353494,1.3518492279862215,1.4045957431409426,1.004601336550973,2.433152788658021,0.8551528769459271,0.9914147077622908,1.0221835082692083,0.951854821396248,0.261754581455308,0.1430749223571796,0.9210860208893304,-0.28768828473971136,-0.608562918597603,-0.3448303428239971,-0.4371367443447573,-0.7316381206252883,0.261754581455308,-0.050328966543466025,-0.028351251895666167,0.05076852083641943,-0.1690086256415906,-0.13384428220510855,-0.32285262817619725,-0.18659079735983355,-0.4679055448516786,-0.8415266938642915,-0.6481228049636458,-0.9294375524554985,-1.0085573251875803,-0.8898776660894557,-1.4656937898618356,-1.9931589414090514,-2.3975488909285856,0
2017-02-18,0.8797328078360277,-0.20621693775081348,-0.16081137347540286,0.49378551149505556,1.5040593166228802,0.9856791244786437,1.2202745399015826,1.26568010417699,0.9213545750884838,2.1510886075474462,0.7927054763081609,0.9100031840196304,0.9364897631802819,0.8759490108130733,0.2818928782098235,0.1797303585901521,0.8494624316524217,-0.19108174965900887,-0.4672989323344073,-0.24027111095737064,-0.3197308484393318,-0.5732452489770266,0.2818928782098235,0.013243289580324129,0.03216227469507664,0.10027062110819092,-0.088919230039344,-0.05864885385573802,-0.22135212584261812,-0.10405441813114863,-0.34621742759998664,-0.6678401745507924,-0.5013531055409645,-0.743516115009809,-0.81162446142292,-0.7094619418032518,-1.205139351809788,-1.6591949945638644,-2.007304320675325,-3.392174031075265,1
