date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,transaction
2018-01-20,2.337679115378225,2.8381568004813924,2.938334183724094,3.108832057504573,3.824478083711994,3.9079147484581904,3.552465776919295,3.080035759441721,2.8781975691053825,3.046168450607349,2.447077762356196,2.6872807711263245,2.8542623159216034,2.636152514866123,2.670205971318616,1.7394064777396816,1.6205716443649592,1.7419825884233906,1.8020110224775963,2.337874332407524,0
2018-01-21,2.8266517245763363,2.9192183432974863,3.0866163344479465,3.794622628404265,3.861265527236128,3.5076315412930597,3.0479973853131943,2.8562523179895405,3.0263209659028916,2.4282965568118704,2.6751180616229226,2.8384471982197033,2.6189203338842053,2.655383430294421,1.728720269365373,1.6168012041542865,1.737028944095603,1.7959800746416978,2.329642091253526,1.8059156101628802,0
2018-01-22,2.9074397871874513,3.0666770292242505,3.7681854466274243,3.8311546617664027,3.4653194427825236,3.008898652624862,2.8262627890179535,3.0034034621078263,2.4119165613511693,2.654869293369218,2.82571670045669,2.604210916827908,2.6380453708467817,1.7182585075510073,1.6066945391375431,1.7330711273987336,1.790925528846949,2.322425000655353,1.7990293637052912,1.5320946590698206,1
2018-01-23,3.054400986510184,3.7444611398514636,3.8044926030703565,3.4379575765333055,2.9719903924460582,2.7896850456515434,2.9720666935594036,2.393031886544415,2.637217774580088,2.804498748479115,2.5923602216315533,2.623246099164745,1.706079919028165,1.5967979768438263,1.7224148656172635,1.7868809940766563,2.3163867226717705,1.7930051187972178,1.5259012512339611,1.5062972612548622,1
2018-01-24,3.7298984328195677,3.780566669429212,3.413715885416887,2.9480536419590027,2.7551519945658542,2.9338312472788566,2.3672833636606927,2.6168542671720703,2.786007511082694,2.572644044855191,2.611323906922001,1.6956592745372236,1.5852881060783344,1.711982309210391,1.7759703782213956,2.3114967357713034,1.7879561321021582,1.5204910128788625,1.5001691275825573,1.7073531712095384,1
2018-01-25,3.765882151890302,3.391960077235474,2.9268276079898725,2.7327207232593067,2.897736352594267,2.335923940978741,2.5890565426245074,2.7646673772734234,2.555453973119489,2.5914856885702937,1.687221142339563,1.5754349743805034,1.6998382751659014,1.7652897630649835,2.298106311670587,1.7839163750068543,1.5159512549457421,1.4948167364127993,1.7007163135006413,1.6664049207096046,1
2018-01-26,3.3785866155535986,2.9077756677697693,2.7128201945770187,2.874315137695734,2.3063074528601106,2.555175691958841,2.7355163525317168,2.53562714713218,2.574189877768658,1.6733300252734469,1.567448410348219,1.6894469556155778,1.7528522374575626,2.2850072641167776,1.7730197726213193,1.5123491459689145,1.4903249542715173,1.6949130815689417,1.6598716727841274,1.6303704602696625,0
2018-01-27,2.896035716220419,2.694956715479183,2.853543009138907,2.2869924474890646,2.523183581451622,2.69997034170144,2.5085730959789756,2.5542400730090096,1.6611868924274604,1.5543280956167613,1.6810321571820108,1.7422118438923762,2.2697083618980773,1.7623528240979005,1.5027362158033333,1.4867640772843171,1.690047392859524,1.6541602617815399,1.623928388953595,1.7406440988659855,0
2018-01-28,2.6839347587850235,2.8348980449912977,2.2698356478640713,2.502362834940927,2.666409361572251,2.4756072938126183,2.5270156115573856,1.6472298586805543,1.542852800093065,1.667180869583999,1.7335988580394242,2.256639637673269,1.7499314682143243,1.4933211683049492,1.4772720852821233,1.6861651681436387,1.649370725122659,1.6182977803686265,1.7339230064031679,1.882161252593757,0
2018-01-29,2.8234039632653363,2.2544322233182625,2.483880299386098,2.644594218164182,2.444477317665628,2.493840129054178,1.6283095124613307,1.5296724879229187,1.6550722457218738,1.7194092752796295,2.246094436662871,1.739304797217504,1.4823810034261433,1.4679749826986146,1.6757306263283787,1.6455539480093573,1.613575257514218,1.7280451240560997,1.8750820847194398,1.68155577339458,0
2018-01-30,2.2448964797435313,2.467288206921236,2.6252361618039144,2.424203017922036,2.46251259767028,1.6053517790925456,1.511828436036182,1.641155347306526,1.7070075462661183,2.2286066675635205,1.7307027303695444,1.473011357287729,1.4571743647516173,1.6655143022654442,1.6353113715328074,1.6098160742911898,1.7231175237295957,1.8688868692413592,1.6749841898492375,1.1942306441948645,0
2018-01-31,2.4570343435574604,2.6078590687439376,2.4062016036528084,2.4421130814575247,1.5836511392008892,1.4901950226191774,1.622290616163774,1.692749754810291,2.2133473292325716,1.7165317857582856,1.465409501212168,1.447923146258006,1.653626104262604,1.6252822616204687,1.5997424273127046,1.7191820901128099,1.8636960874282003,1.6692388051028786,1.1888921206820033,1.2412392357687891,0
2018-02-01,2.597130956472853,2.390040889281048,2.424001419837138,1.5693534372480222,1.4697421217656472,1.5994013140346304,1.6734126520244306,2.1957660235903966,1.70414620517953,1.4529458620702238,1.4404155226912845,1.6434519020610856,1.6136155666839918,1.5898780658528904,1.7085914804771787,1.8595344668968856,1.664421092185299,1.1842394968130112,1.235781768224562,0.8110532953166819,0
2018-02-02,2.380047637935356,2.4077418566022413,1.5566141428881914,1.4562352744579785,1.5777651482370276,1.6499421230201265,2.1718235646644017,1.68990719500065,1.4420395223573692,1.4281127333243768,1.635209863227058,1.603629344871049,1.5784062936148129,1.6982229513098097,1.8482804250506726,1.6605800994590414,1.1803280694488696,1.2310237339289487,0.8066843107131517,0.6719152349429556,0
2018-02-03,2.397688886874649,1.54517149716173,1.4441922912972043,1.56350831191008,1.6277583407185432,2.142686402623629,1.670596117218523,1.429520928602402,1.4173457568155774,1.6216534668832794,1.595536881447878,1.568585494543817,1.6861546713140163,1.8372648837788446,1.6502664958071687,1.1772659686409588,1.227024884010791,0.8028909103704219,0.6678983060225082,0.8128427338635286,0
2018-02-04,1.5380286116801736,1.4333739650640656,1.5508049978573222,1.6131544085304206,2.115163669379841,1.647157610525077,1.412593812463647,1.4049892480534418,1.609800342228589,1.582235802207332,1.5606246574821998,1.6758276410565858,1.8244310891857,1.6401681166591098,1.1692369444850739,1.2238876493551143,0.7996920834343831,0.6644169040148095,0.808469221512463,0.4451683926246206,0
2018-02-05,1.4266082548857668,1.5393946124292903,1.600145492510538,2.097175749014616,1.6250039987931468,1.3920886371771422,1.3882867312619762,1.5961805996334324,1.5706038889876497,1.5475482572924981,1.6674639974135317,1.8134543987053515,1.6284194655880782,1.1613666009432562,1.2156382489903903,0.7972424151124082,0.6614768341312894,0.804671808595131,0.44172519251888315,-0.09606101353320802,1
2018-02-06,1.5322712166288561,1.5884611013426408,2.0811873867975126,1.6104191896222813,1.3726987322845465,1.368057912904793,1.5777276339607111,1.5572414241588926,1.5361110101356232,1.6537000282648253,1.804573822442377,1.6183636910313626,1.1522540578650127,1.2075529836036885,0.7910097258100361,0.6592495502181333,0.8014696538144837,0.4387522397240516,-0.09813476168757,0.2310049476849153,1
2018-02-07,1.5811721681865205,2.06683159476352,1.5974271105409648,1.3598656438862684,1.3489283841612598,1.5553449862019904,1.5391449653866307,1.5229749497412974,1.641667058713473,1.7899274773848997,1.6102158847061747,1.1444354379127373,1.19818615500526,0.784891257403834,0.6536691399401638,0.7990171254322759,0.43623385420517374,-0.09989408053395112,0.22810363710744277,0.17666661927150284,1
2018-02-08,2.0579287660898498,1.5857578155383585,1.3484158745062071,1.3362603300215026,1.5341861766776688,1.5172009794204837,1.50519221704144,1.6278381492942335,1.7771300011141584,1.5968203381374324,1.138067728552154,1.1901517335668996,0.7778514514193904,0.6481868064962715,0.7927760472446022,0.4343689798465637,-0.10140593394006452,0.22561091695396204,0.17390279887662866,0.4404921024175281,1
2018-02-09,1.5784780025535325,1.338129429603584,1.324955865727697,1.5202319031580096,1.4964554653708644,1.4836342534527578,1.609095343511439,1.7624119397342426,1.5851065766867973,1.1277107108289801,1.183612311634653,0.7717918767512518,0.6418996457810232,0.7866493975800191,0.4298515584351672,-0.10240576115628663,0.22349081427459647,0.17153192509608012,0.43706073454905725,0.6335180604491671,0
2018-02-10,1.331685049296096,1.3147997027995002,1.5077949817633869,1.482763150991715,1.4632524394208768,1.5863560637153555,1.7424370461034604,1.5716489190844722,1.1186295866663793,1.1729621898769684,0.7668238342553004,0.6364788096752262,0.7795999119115754,0.42540590462878425,-0.10438589989981747,0.22196823742225869,0.1695128761877768,0.4340982677043303,0.6295982864226327,0.5863948137738431,1
2018-02-11,1.3084340308196216,1.4966234466218034,1.4705568725911486,1.4497906490853756,1.564861244970101,1.7181817511522417,1.5534205527590406,1.1082337917619738,1.1636271149869781,0.7588559718573338,0.6320190094678246,0.773532122500456,0.4203452949932153,-0.10635706939211481,0.21845481392884938,0.1680771483040674,0.43158857874962375,0.6262029849001628,0.5825942738860683,0.38495808508951757,1
