date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,transaction
2016-01-10,0.3999999999999986,0.33333333333333215,0.1999999999999993,0.33333333333333215,0.13333333333333286,0.0,1.0,0.7999999999999972,0.7333333333333343,0.6000000000000014,0
2016-01-11,0.33333333333333215,0.1999999999999993,0.33333333333333215,0.13333333333333286,0.0,1.0,0.7999999999999972,0.7333333333333343,0.6000000000000014,0.7333333333333343,0
2016-01-12,0.1999999999999993,0.33333333333333215,0.13333333333333286,0.0,1.0,0.7999999999999972,0.7333333333333343,0.6000000000000014,0.7333333333333343,0.2666666666666657,0
2016-01-13,0.33333333333333215,0.13333333333333286,0.0,1.0,0.7999999999999972,0.7333333333333343,0.6000000000000014,0.7333333333333343,0.2666666666666657,0.1999999999999993,0
2016-01-14,0.13333333333333286,0.0,1.0,0.7999999999999972,0.7333333333333343,0.6000000000000014,0.7333333333333343,0.2666666666666657,0.1999999999999993,0.13333333333333286,0
2016-01-15,0.75,1.0,0.9499999999999993,0.9333333333333327,0.8999999999999995,0.9333333333333327,0.8166666666666664,0.7999999999999998,0.7833333333333332,0.0,1
2016-01-16,1.0,0.9499999999999993,0.9333333333333327,0.8999999999999995,0.9333333333333327,0.8166666666666664,0.7999999999999998,0.7833333333333332,0.0,0.14999999999999947,0
2016-01-17,1.0,0.9824561403508776,0.9473684210526319,0.9824561403508776,0.859649122807018,0.8421052631578947,0.8245614035087723,0.0,0.15789473684210442,0.05263157894736725,1
2016-01-18,1.0,0.9642857142857144,1.0,0.875,0.8571428571428568,0.8392857142857144,0.0,0.1607142857142856,0.05357142857142794,0.08928571428571352,1
2016-01-19,0.9642857142857144,1.0,0.875,0.8571428571428568,0.8392857142857144,0.0,0.1607142857142856,0.05357142857142794,0.08928571428571352,0.03571428571428559,1
2016-01-20,1.0,0.875,0.8571428571428568,0.8392857142857144,0.0,0.1607142857142856,0.05357142857142794,0.08928571428571352,0.03571428571428559,0.6964285714285712,0
2016-01-21,1.0000000000000009,0.9795918367346941,0.9591836734693882,0.0,0.18367346938775508,0.06122448979591866,0.1020408163265305,0.040816326530612734,0.795918367346939,0.44897959183673564,0
2016-01-22,1.0000000000000009,0.9791666666666679,0.0,0.1875,0.0625,0.10416666666666696,0.04166666666666696,0.8125000000000009,0.4583333333333339,0.16666666666666696,1
2016-01-23,1.0,0.0,0.1914893617021276,0.06382978723404253,0.10638297872340363,0.042553191489361986,0.829787234042553,0.4680851063829792,0.17021276595744705,0.21276595744680904,1
2016-01-24,0.0,0.23076923076923084,0.07692307692307665,0.12820512820512775,0.05128205128205199,1.0,0.5641025641025657,0.2051282051282053,0.2564102564102573,0.4615384615384617,0
2016-01-25,0.1891891891891877,0.027027027027026307,0.0810810810810807,0.0,1.0,0.5405405405405403,0.1621621621621614,0.21621621621621578,0.43243243243243157,0.2972972972972965,1
