date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,transaction
2018-01-30,0.5580357142857142,0.5982142857142856,0.8794642857142856,0.9196428571428572,0.8526785714285712,0.8705357142857142,0.9999999999999998,0.5892857142857142,0.4285714285714286,0.3705357142857142,0.3616071428571428,0.4017857142857143,0.3928571428571428,0.3214285714285714,0.2410714285714285,0.017857142857142794,0.0758928571428572,0.2053571428571429,0.1830357142857143,0.1964285714285714,0.1071428571428571,0.0982142857142857,0.0892857142857143,0.0982142857142857,0.0758928571428572,0.0357142857142857,0.0357142857142857,0.11607142857142849,0.0803571428571429,0.0,0
2018-01-31,0.5982142857142856,0.8794642857142856,0.9196428571428572,0.8526785714285712,0.8705357142857142,0.9999999999999998,0.5892857142857142,0.4285714285714286,0.3705357142857142,0.3616071428571428,0.4017857142857143,0.3928571428571428,0.3214285714285714,0.2410714285714285,0.017857142857142794,0.0758928571428572,0.2053571428571429,0.1830357142857143,0.1964285714285714,0.1071428571428571,0.0982142857142857,0.0892857142857143,0.0982142857142857,0.0758928571428572,0.0357142857142857,0.0357142857142857,0.11607142857142849,0.0803571428571429,0.0,0.008928571428571397,0
2018-02-01,0.8883129883721412,0.9255419922480943,0.8634936524548391,0.8800398763997073,1.0,0.6194368492680364,0.47052083376422466,0.41674560594340376,0.4084724939709697,0.44570149784692276,0.4374283858744887,0.37124349009501684,0.2967854823431108,0.08995768303226104,0.14373291085308199,0.26369303445337494,0.24301025452228991,0.25541992248094086,0.17268880275660087,0.164415690784167,0.15614257881173305,0.164415690784167,0.14373291085308199,0.10650390697712903,0.10650390697712903,0.18096191472903495,0.14786946683929897,0.073411459087393,0.08168457105982702,0.0,0
2018-02-02,0.9278619566402269,0.8677469205070822,0.8837775968092543,1.0,0.6312944450500477,0.4870183583305013,0.4349186603484428,0.4269033221973569,0.46297234387724345,0.45495700572615755,0.3908343005174703,0.31869625715769695,0.118312803380549,0.1704125013626075,0.28663490455335333,0.26659655917563846,0.2786195664022674,0.19846618489140816,0.19045084674032237,0.18243550858923635,0.19045084674032237,0.1704125013626075,0.1343434796827208,0.1343434796827208,0.20648152304249406,0.17442017043815045,0.10228212707837714,0.11029746522946304,0.031158023994716233,0.0,0
2018-02-03,0.8677469205070822,0.8837775968092543,1.0,0.6312944450500477,0.4870183583305013,0.4349186603484428,0.4269033221973569,0.46297234387724345,0.45495700572615755,0.3908343005174703,0.31869625715769695,0.118312803380549,0.1704125013626075,0.28663490455335333,0.26659655917563846,0.2786195664022674,0.19846618489140816,0.19045084674032237,0.18243550858923635,0.19045084674032237,0.1704125013626075,0.1343434796827208,0.1343434796827208,0.20648152304249406,0.17442017043815045,0.10228212707837714,0.11029746522946304,0.031158023994716233,0.0,0.01573370802367413,0
2018-02-04,0.8869085757227029,1.0,0.6412272057409887,0.5008378514657235,0.4501416957552109,0.44234228718436286,0.4774396257531792,0.46964021718233107,0.4072449486155465,0.3370502714779138,0.14206505720671198,0.19276121291722448,0.3058526371945216,0.28635411576740144,0.29805322862367356,0.22005914291519268,0.21225973434434475,0.2044603257734966,0.21225973434434475,0.19276121291722448,0.15766387434840817,0.15766387434840817,0.22785855148604084,0.19666091720264856,0.12646624006501583,0.13426564863586393,0.05725818811159544,0.026939547174137768,0.04224939622828405,0.0,0
2018-02-05,1.0,0.6577636865695684,0.523845129140269,0.47548565006857757,0.4680457302113943,0.5015253695687191,0.4940854497115358,0.4345660908540694,0.3676068121394197,0.18160881570983722,0.2299682947815287,0.33784713271068656,0.31924733306772823,0.3304072128535033,0.2560080142816702,0.2485680944244869,0.24112817456730368,0.2485680944244869,0.2299682947815287,0.1964886554242038,0.1964886554242038,0.2634479341388535,0.23368825471012034,0.1667289759954706,0.17416889585265388,0.10071084714275458,0.071789646681926,0.08639383736558398,0.04609179149922199,0.0,1
2018-02-06,1.0,0.7964032369623137,0.7228821836431492,0.7115712523632778,0.7624704431226994,0.7511595118428278,0.6606720616038562,0.558873680085013,0.2761003980882264,0.349621451407391,0.5136299549655272,0.48535262676584856,0.5023190236856557,0.389209710886941,0.37789877960706963,0.36658784832719815,0.37789877960706963,0.349621451407391,0.29872226064796936,0.29872226064796936,0.4005206421668125,0.35527691704732667,0.25347853552848343,0.2647894668083549,0.153110986816544,0.10914200365229976,0.13134479620812345,0.0700734814650597,0.0,0.047841846034472335,0
2018-02-07,1.0000000000000002,0.9076836332313356,0.8934811152669258,0.9573924461067704,0.9431899281423604,0.8295697844270813,0.7017471227473919,0.34668417363714416,0.43900054040580866,0.6449370508897523,0.6094307559787275,0.6307345329253424,0.48870935328124326,0.4745068353168335,0.46030431735242355,0.4745068353168335,0.43900054040580866,0.375089209565964,0.375089209565964,0.5029118712456531,0.4461017993880136,0.31827913770832433,0.3324816556727342,0.19225309455113299,0.13704364646808237,0.1649224791063209,0.08798743929311231,0.0,0.06007239023406469,0.02279220082928507,1
2018-02-08,0.9480789585529162,0.9332443752823208,1.0,0.9851654167294047,0.8664887505646416,0.7329775011292828,0.3621129193643975,0.45853771062326776,0.6736391680469013,0.6365527098704126,0.6588045847763059,0.5104587520703515,0.49562416879975635,0.48078958552916085,0.49562416879975635,0.45853771062326776,0.3917820859055884,0.3917820859055884,0.5252933353409469,0.46595500225856545,0.3324437528232066,0.3472783360938021,0.20080907817157823,0.14314260262379286,0.1722621478548081,0.09190321027799275,0.0,0.06274583685963742,0.023806539232651525,0.08415955781074203,1
2018-02-09,0.9332443752823208,1.0,0.9851654167294047,0.8664887505646416,0.7329775011292828,0.3621129193643975,0.45853771062326776,0.6736391680469013,0.6365527098704126,0.6588045847763059,0.5104587520703515,0.49562416879975635,0.48078958552916085,0.49562416879975635,0.45853771062326776,0.3917820859055884,0.3917820859055884,0.5252933353409469,0.46595500225856545,0.3324437528232066,0.3472783360938021,0.20080907817157823,0.14314260262379286,0.1722621478548081,0.09190321027799275,0.0,0.06274583685963742,0.023806539232651525,0.08415955781074203,0.1947995884886602,1
2018-02-10,1.0,0.9851654167294047,0.8664887505646416,0.7329775011292828,0.3621129193643975,0.45853771062326776,0.6736391680469013,0.6365527098704126,0.6588045847763059,0.5104587520703515,0.49562416879975635,0.48078958552916085,0.49562416879975635,0.45853771062326776,0.3917820859055884,0.3917820859055884,0.5252933353409469,0.46595500225856545,0.3324437528232066,0.3472783360938021,0.20080907817157823,0.14314260262379286,0.1722621478548081,0.09190321027799275,0.0,0.06274583685963742,0.023806539232651525,0.08415955781074203,0.1947995884886602,0.28052271137612284,0
2018-02-11,1.0,0.8795363051224928,0.7440146483852971,0.36756560189308696,0.4654423539810617,0.6837828009465435,0.6461378962973227,0.6687248390868551,0.5181452204899709,0.5030872586302827,0.48802929677059426,0.5030872586302827,0.4654423539810617,0.39768152561246384,0.39768152561246384,0.5332031823496594,0.4729713349109059,0.3374496781737101,0.3525076400333985,0.20383285361176506,0.14529803847459832,0.1748560647070737,0.09328708531314156,0.0,0.063690661277924,0.024165017192427918,0.08542682922238432,0.1977328732624054,0.28474681166480076,0.23204394515589133,1
2018-02-12,0.9999999999999999,0.8459169269671912,0.41790839076494535,0.5291906101775293,0.7774355611748319,0.7346347075546075,0.7603152197267421,0.5891118052458436,0.571991463797754,0.5548711223496642,0.571991463797754,0.5291906101775293,0.452149073661125,0.452149073661125,0.6062321466939334,0.5377507809015744,0.3836677078687656,0.4007880493168554,0.23175035802914035,0.1651984547179809,0.19880482896350882,0.1060639393392061,0.0,0.07241390822298555,0.027474723955894564,0.09712712110330335,0.2248149077085193,0.3237465128004513,0.2638253177321368,0.3323066835244962,1
2018-02-13,1.0,0.4940300606860346,0.6255822449076658,0.9190448097097657,0.868447815778369,0.898806012137207,0.6964180364116208,0.6761792388390624,0.6559404412665037,0.6761792388390624,0.6255822449076658,0.5345076558311519,0.5345076558311519,0.7166568339841795,0.6357016436939451,0.4535524655409173,0.47379126311347597,0.2739634952808183,0.19528921747701133,0.23501696517206538,0.12538339872151516,0.0,0.08560404209265127,0.032479222344442116,0.11481874638863976,0.265764758384175,0.3827166740369623,0.31188088253300705,0.3928360728232416,0.342239078891845,1
2018-02-14,0.53754730505692,0.6806874249202545,0.9999999999999999,0.9449461077448714,0.9779784430979485,0.7577628740774341,0.7357413171753829,0.7137197602733315,0.7357413171753829,0.6806874249202545,0.5815904188610229,0.5815904188610229,0.7797844309794856,0.6916982033712801,0.4935041912528172,0.5155257481548686,0.29809590608246406,0.21249150793711968,0.2557187230580015,0.1364279493195889,0.0,0.09314457922860686,0.035340194516412016,0.12493269661671813,0.28917497338144316,0.4164287420956375,0.3393532929384574,0.4274395205466631,0.37238562829153465,0.4935041912528172,1
2018-02-15,0.6806874249202545,0.9999999999999999,0.9449461077448714,0.9779784430979485,0.7577628740774341,0.7357413171753829,0.7137197602733315,0.7357413171753829,0.6806874249202545,0.5815904188610229,0.5815904188610229,0.7797844309794856,0.6916982033712801,0.4935041912528172,0.5155257481548686,0.29809590608246406,0.21249150793711968,0.2557187230580015,0.1364279493195889,0.0,0.09314457922860686,0.035340194516412016,0.12493269661671813,0.28917497338144316,0.4164287420956375,0.3393532929384574,0.4274395205466631,0.37238562829153465,0.4935041912528172,0.5045149697038428,1
2018-02-16,0.9999999999999999,0.9449461077448714,0.9779784430979485,0.7577628740774341,0.7357413171753829,0.7137197602733315,0.7357413171753829,0.6806874249202545,0.5815904188610229,0.5815904188610229,0.7797844309794856,0.6916982033712801,0.4935041912528172,0.5155257481548686,0.29809590608246406,0.21249150793711968,0.2557187230580015,0.1364279493195889,0.0,0.09314457922860686,0.035340194516412016,0.12493269661671813,0.28917497338144316,0.4164287420956375,0.3393532929384574,0.4274395205466631,0.37238562829153465,0.4935041912528172,0.5045149697038428,0.4935041912528172,1
2018-02-17,0.9662238614908112,1.0,0.7748257432720747,0.7523083175992824,0.7297908919264897,0.7523083175992824,0.6960147534173009,0.5946863378897345,0.5946863378897345,0.7973431689448671,0.7072734662536972,0.5046166351985641,0.5271340608713568,0.30480825849103965,0.21727626967319347,0.2614768503976015,0.13949995552808436,0.0,0.09524195536821067,0.03613596471969749,0.12774585932688676,0.29568644935099164,0.4258056453437906,0.34699465548901665,0.43706435818018674,0.38077079399820546,0.5046166351985641,0.5158753480349605,0.5046166351985641,0.572168912216942,0
