date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,transaction
2017-01-20,0.0022558723176268215,0.0026506499732115163,0.002594253165270845,0.0031864196486478865,0.0016355074302794453,0.00042297605955502783,0.000704960099258382,0.0007895553111693879,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,1
2017-01-21,0.0026506499732115163,0.002594253165270845,0.0031864196486478865,0.0016355074302794453,0.00042297605955502783,0.000704960099258382,0.0007895553111693879,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0
2017-01-22,0.002594253165270845,0.0031864196486478865,0.0016355074302794453,0.00042297605955502783,0.000704960099258382,0.0007895553111693879,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0.0003665792516143584,0
2017-01-23,0.0031864196486478865,0.0016355074302794453,0.00042297605955502783,0.000704960099258382,0.0007895553111693879,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0.0003665792516143584,0.0003665792516143584,0
2017-01-24,0.0016355074302794453,0.00042297605955502783,0.000704960099258382,0.0007895553111693879,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0.0003665792516143584,0.0003665792516143584,0.00022558723176268128,0
2017-01-25,0.00042297605955502783,0.000704960099258382,0.0007895553111693879,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0.0003665792516143584,0.0003665792516143584,0.00022558723176268128,0.0,1
2017-01-26,0.000704960099258382,0.0007895553111693879,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0.0003665792516143584,0.0003665792516143584,0.00022558723176268128,0.0,0.00033838084764402365,1
2017-01-27,0.0007895553111693879,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0.0003665792516143584,0.0003665792516143584,0.00022558723176268128,0.0,0.00033838084764402365,0.00042297605955502783,0
2017-01-28,0.00166370583424978,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0.0003665792516143584,0.0003665792516143584,0.00022558723176268128,0.0,0.00033838084764402365,0.00042297605955502783,0.0003947776555846931,0
2017-01-29,0.0024814595493895045,0.0003947776555846931,0.000704960099258382,0.0005075712714660355,0.0005357696754363702,0.0006203648873473761,0.0005357696754363702,0.0006485632913177108,0.0003665792516143584,0.00042297605955502783,0.0005075712714660355,0.0005357696754363702,0.0003665792516143584,0.0003665792516143584,0.00022558723176268128,0.0,0.00033838084764402365,0.00042297605955502783,0.0003947776555846931,0.0003947776555846931,1
