date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,transaction
2018-01-20,2.532426226028272,3.052204997849383,2.8852055897509703,2.8335404845773273,3.009064553233953,3.9504654404587045,3.8513050242433478,3.2561150566840062,3.1155365844704375,3.2160608459642868,2.8185544434749037,2.9952881455813585,3.483374013247339,3.096832381337643,3.002518821416056,2.0897881273462815,2.0626396631580524,2.2080763256990514,2.2233516528232036,2.6235936878014114,0
2018-01-21,3.031861735499992,2.8580028785545517,2.8092941987008047,2.9844700652518483,3.916248035941904,3.795519044550446,3.210059621162981,3.0829846932886293,3.1852240986902216,2.7891900184606087,2.971000535452053,3.4527209055543344,3.0601465599445907,2.973665019935465,2.0691371295152154,2.0514941631732446,2.1968043156610326,2.2106315792726923,2.609312944274633,2.1817490810424385,0
2018-01-22,2.838646722267218,2.782657730428526,2.959219196024882,3.8858444470523406,3.762422943494604,3.1623693342703256,3.0390085378084133,3.1520780034510048,2.761692223475155,2.9403608221486723,3.4254893517203766,3.0325710664568986,2.938192671645262,2.0475131517945573,2.0311213585354557,2.1852056844846213,2.1993517457718488,2.5951972421056557,2.169069167757498,1.9584674132579287,0
2018-01-23,2.7636845444853466,2.931464397977427,3.854594053461587,3.7330043653566234,3.1338551594818242,2.993477762730325,3.1072720435508328,2.7321574546193297,2.911680580229805,3.391047610714021,3.0080435110726684,2.9115039992181933,2.0211654641964985,2.009791844833823,2.1638615091388154,2.187744510838635,2.5827399774496707,2.156545378630625,1.946596463216558,1.9112801251574563,1
2018-01-24,2.9117348456045424,3.820160420123899,3.7027712713612555,3.1084615815274987,2.966185808714268,3.0608794449504177,2.6923947026163044,2.8808669066642114,3.358842129806752,2.9770939146336226,2.887755606722208,2.0011452059714823,1.9838157962063485,2.141503811680144,2.1663818917452082,2.569837877117663,2.1454311417595746,1.9348771311172726,1.8995801375690973,1.9580384379115612,1
2018-01-25,3.7959137325417176,3.6694701238718475,3.0823854280037755,2.941865892479167,3.0330997239288435,2.651239910767959,2.839318167561913,3.3242156468727844,2.9481263491608414,2.857812279146779,1.9832556965133268,1.9640671363095439,2.1142301065365956,2.1440046718101375,2.545699474007341,2.1340060196786825,1.9244415796462788,1.888030815600522,1.9461690420743087,1.9640440927607123,1
2018-01-26,3.6459893769779748,3.053711900811903,2.9168985955144144,3.008351328016804,2.6264246357712935,2.7963084739370663,3.277342329409101,2.917001913703155,2.829777725873795,1.9608789659428334,1.9464162537257914,2.0935331033059255,2.1167063276188154,2.520384121374152,2.1130337932432246,1.9137628334680135,1.8777386942813175,1.9344512555216662,1.9521529380658038,1.8881154564535874,1
2018-01-27,3.033360979055629,2.889459477897167,2.982941505728059,2.6042803620337516,2.770443378575078,3.2288026015159916,2.875019196427201,2.7996624128239485,1.939860159228047,1.924347703636372,2.075049004232545,2.095991317869148,2.489377600492908,2.091069799058609,1.8943906021386399,1.8672176836444332,1.9240170079611432,1.9404135138601617,1.8764993958876162,1.9773423284981178,0
2018-01-28,2.8699434314911487,2.95500975676681,2.5815600255503073,2.7473768885213667,3.1998076678686043,2.831558779006195,2.759088932364644,1.9173329002906312,1.9036146417746538,2.0519043764412537,2.0774913982295087,2.4659526096341255,2.0642929813784945,1.8741201827816774,1.8481835876881034,1.9133396957423447,1.9299610115530474,1.8650335334377532,1.9654029934755424,2.2557473282909073,0
2018-01-29,2.9351605261613773,2.5566222860504495,2.7237041052917426,3.1739917665545376,2.805438587106839,2.7170921290289693,1.887356117653984,1.8813964372464074,2.030173575645066,2.0543263385831185,2.4450716947725417,2.043959109614273,1.8494808024959195,1.8282710803984643,1.8939705383709082,1.9192636239017096,1.8548118232839723,1.953615657323973,2.2427993147955623,1.9938578793332835,0
2018-01-30,2.5387980111397317,2.6977060759164324,3.1474794458292927,2.7821480071071423,2.691800300061397,1.8563648997585946,1.8518512482879557,2.006876241909111,2.0325765933767825,2.418831640933777,2.02579405862711,1.8307089962547258,1.8040834159885553,1.8737033727600123,1.8998514311191583,1.8443682464583115,1.9431227337922634,2.230008918872803,1.9818587074521539,1.6425270706579453,0
2018-01-31,2.6791646890362864,3.11832036532997,2.758243788219568,2.6692373967544314,1.8373019115166447,1.821308277684351,1.9758240518201646,2.009258769845745,2.3942307620001446,2.003061473246979,1.8139163793905115,1.7856417292623146,1.8490680989822166,1.8795387130633303,1.8255001442305672,1.9323808933974453,2.2186697574455376,1.9700118677548357,1.6318007919496946,1.6011309497334394,0
2018-02-01,3.0976410465035844,2.731988118313774,2.6460847079429484,1.8202107429347218,1.8024989843504429,1.943715930451875,1.9781779658112826,2.367829224309105,1.9817127180554457,1.792956257440204,1.7691391561128444,1.8302992938275224,1.8548459481740631,1.805763339228523,1.9128734079188545,2.20699727735657,1.9594687436700002,1.621219754952846,1.590554651722604,1.149634397681189,0
2018-02-02,2.713272479927038,2.6206656619575712,1.8027091533756066,1.7856306744510657,1.9240208073838099,1.946040126390499,2.332442021474526,1.9588285951869995,1.7732509298290229,1.7485536181726824,1.8135093137243512,1.8360351278083749,1.781797426248576,1.8924598237349626,2.1854947931770212,1.9486716958356989,1.611744533543604,1.5801227599767873,1.140693899504853,0.9154138585642965,1
2018-02-03,2.602515862254322,1.7835810662774267,1.7683592489254065,1.9063743389906822,1.9263281837705195,2.295831615153392,1.9283534529992867,1.752144296684033,1.7291956047475505,1.792552597083227,1.8192082330505999,1.7635177981933123,1.8676397570988652,2.162969527795921,1.9290458629765426,1.6021218985128594,1.5707733659279783,1.1318886956006042,0.9073219558365464,1.5346397710464097,0
2018-02-04,1.7696860670977292,1.7494873867504002,1.8882992467846682,1.908666940216118,2.2735883299702992,1.8968446456896266,1.7241514142698096,1.70846461784575,1.772850426873737,1.7982038420809117,1.7471576101401711,1.8487359030516903,2.1354843374923163,1.9085070095690875,1.5850136372039105,1.561289107985809,1.123911667322323,0.8993606203992772,1.524304374673909,1.2723213467424181,0
2018-02-05,1.7357656816514322,1.8685327207895204,1.8905765885161734,2.2537034246442,1.8774887169185013,1.6952206480140055,1.6809963244326482,1.7517472086945944,1.7784574682477428,1.7267559588958985,1.8318272687015784,2.1146327783069183,1.8835288423764431,1.5671396018249815,1.544477483617758,1.115936651719279,0.8920955272380584,1.5141120426577295,1.2629363461882512,0.7856488162879964,1
