date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,transaction
2018-01-20,0.0,0.17922985668023994,0.3047228189425759,0.33389977235563806,0.3608323447369264,0.43130590913463074,0.6100387957292634,0.6026002757382409,0.8450094584629193,0.7746000192375515,0.6128603033120652,0.802462406617718,1.0,0.9524672160056427,0.8324729872711534,0.4505594921286351,0.38733207220494403,0.4226490108692167,0.42716983551893284,0.6132129917599154,0
2018-01-21,0.0,0.15289659752334073,0.18844486112738768,0.22125864291573882,0.307121371928591,0.5248837845228329,0.5158209305050976,0.8111644986132269,0.7253798976522519,0.5283214188054219,0.7593265361928201,1.0,0.9420875815461538,0.7958904644712685,0.33057931950466823,0.25354506035392,0.2965740849251923,0.3020821125825224,0.5287511230907458,0.3225516621743032,1
2018-01-22,0.0,0.04196449158404425,0.08070094535393135,0.18206133271846925,0.43912842979017785,0.428429790177542,0.7770809315194835,0.6758127738067787,0.4431865344708328,0.7158865575282456,1.0,0.9316347705787411,0.7590500345861195,0.20975328568134666,0.11881484897394534,0.1696103297210052,0.17611252017523604,0.4436937975559143,0.200276688955499,0.09347475213281076,1
2018-01-23,0.0,0.04043321299639002,0.14623345367027696,0.41456077015643844,0.4033935018050543,0.7673164861612514,0.6616125150421177,0.4187966305655837,0.703441636582431,1.0,0.9286401925391092,0.7484957882069798,0.17513838748495836,0.08021660649819529,0.13323706377858002,0.14002406738868833,0.41932611311672696,0.1652466907340555,0.05376654632972366,0.012779783393502164,1
2018-01-24,0.028011409346888172,0.13518125746605225,0.4069821302323313,0.39567029912967167,0.7643043467661328,0.6572320144323363,0.4112728247885129,0.6996026231746266,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,1
2018-01-25,0.13518125746605225,0.4069821302323313,0.39567029912967167,0.7643043467661328,0.6572320144323363,0.4112728247885129,0.6996026231746266,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,0.17016504546673472,1
2018-01-26,0.4069821302323313,0.39567029912967167,0.7643043467661328,0.6572320144323363,0.4112728247885129,0.6996026231746266,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,0.17016504546673472,0.16806845608132814,1
2018-01-27,0.39567029912967167,0.7643043467661328,0.6572320144323363,0.4112728247885129,0.6996026231746266,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,0.17016504546673472,0.16806845608132814,0.2945951875959918,1
2018-01-28,0.7643043467661328,0.6572320144323363,0.4112728247885129,0.6996026231746266,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,0.17016504546673472,0.16806845608132814,0.2945951875959918,0.6333162680708941,0
2018-01-29,0.6572320144323363,0.4112728247885129,0.6996026231746266,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,0.17016504546673472,0.16806845608132814,0.2945951875959918,0.6333162680708941,0.4781442746044515,0
2018-01-30,0.4112728247885129,0.6996026231746266,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,0.17016504546673472,0.16806845608132814,0.2945951875959918,0.6333162680708941,0.4781442746044515,0.20697725444306325,0
2018-01-31,0.6996026231746266,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,0.17016504546673472,0.16806845608132814,0.2945951875959918,0.6333162680708941,0.4781442746044515,0.20697725444306325,0.3219971232843317,0
2018-02-01,1.0,0.9277164240961504,0.7452400107267367,0.16446037202272112,0.06830980765011319,0.12201662644140532,0.12889148930983163,0.4118091616080357,0.15444062507618384,0.04151734562032239,0.0,0.17686925571076806,0.17016504546673472,0.16806845608132814,0.2945951875959918,0.6333162680708941,0.4781442746044515,0.20697725444306325,0.3219971232843317,0.12325995270484391,0
2018-02-02,1.0,0.8340281165461887,0.3057785267639366,0.218324537673511,0.26717371058583517,0.27342675950152984,0.5307552441349954,0.29666504057829624,0.19395538604816176,0.15619317929841703,0.3170650583174419,0.31096722692802325,0.3090602687480599,0.4241429775156327,0.7322275932413853,0.5910905139917513,0.3444498647390133,0.44906647744911066,0.26830458113441846,0.0,0
2018-02-03,1.0,0.3666285592747194,0.26177119612899835,0.32034137133437923,0.32783877914550796,0.6363757211602374,0.3557014861882859,0.23255257490761183,0.18727567596309802,0.3801611145082817,0.37284981256480476,0.37056336904793596,0.5085475766357375,0.8779411373727171,0.7087177305718764,0.4129955068726243,0.5384308616701672,0.3216972855129878,0.0,0.12822694281232572,0
2018-02-04,0.5324435368195855,0.4365594534801742,0.49011742396615876,0.49697323317044706,0.7791067998930306,0.5224515595750372,0.4098412466875745,0.3684389662801162,0.5448180293195248,0.5381323997763356,0.5360416210828292,0.6622176840979264,1.0,0.8452580653003672,0.5748425838134836,0.6895436753944524,0.49135730435416836,0.19718960445384504,0.31444339095130447,0.0,0
2018-02-05,0.5771265919789805,0.6173229208480824,0.622468342882166,0.8342152319089153,0.6415903368244353,0.5570740429879941,0.5260008028318068,0.6583768200561984,0.6533591212640952,0.651789950005474,0.7464876108455278,1.0000000000000002,0.8838630806845964,0.6809108491770977,0.7669963142721599,0.6182534758967997,0.3974747290442653,0.4854760427690399,0.2494799839433639,0.0,1
2018-02-06,0.6173229208480824,0.622468342882166,0.8342152319089153,0.6415903368244353,0.5570740429879941,0.5260008028318068,0.6583768200561984,0.6533591212640952,0.651789950005474,0.7464876108455278,1.0000000000000002,0.8838630806845964,0.6809108491770977,0.7669963142721599,0.6182534758967997,0.3974747290442653,0.4854760427690399,0.2494799839433639,0.0,0.17364887056161726,1
2018-02-07,0.622468342882166,0.8342152319089153,0.6415903368244353,0.5570740429879941,0.5260008028318068,0.6583768200561984,0.6533591212640952,0.651789950005474,0.7464876108455278,1.0000000000000002,0.8838630806845964,0.6809108491770977,0.7669963142721599,0.6182534758967997,0.3974747290442653,0.4854760427690399,0.2494799839433639,0.0,0.17364887056161726,0.10787140094150294,1
2018-02-08,0.8342152319089153,0.6415903368244353,0.5570740429879941,0.5260008028318068,0.6583768200561984,0.6533591212640952,0.651789950005474,0.7464876108455278,1.0000000000000002,0.8838630806845964,0.6809108491770977,0.7669963142721599,0.6182534758967997,0.3974747290442653,0.4854760427690399,0.2494799839433639,0.0,0.17364887056161726,0.10787140094150294,0.2186986826259898,1
2018-02-09,0.6415903368244353,0.5570740429879941,0.5260008028318068,0.6583768200561984,0.6533591212640952,0.651789950005474,0.7464876108455278,1.0000000000000002,0.8838630806845964,0.6809108491770977,0.7669963142721599,0.6182534758967997,0.3974747290442653,0.4854760427690399,0.2494799839433639,0.0,0.17364887056161726,0.10787140094150294,0.2186986826259898,0.33923293070101823,0
2018-02-10,0.5570740429879941,0.5260008028318068,0.6583768200561984,0.6533591212640952,0.651789950005474,0.7464876108455278,1.0000000000000002,0.8838630806845964,0.6809108491770977,0.7669963142721599,0.6182534758967997,0.3974747290442653,0.4854760427690399,0.2494799839433639,0.0,0.17364887056161726,0.10787140094150294,0.2186986826259898,0.33923293070101823,0.2964456446374484,1
