date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,transaction
2018-01-30,0.717671357769812,0.8499384339458181,1.7758079671778622,1.908075043353869,1.687629916393858,1.746415283583194,2.1726091957058813,0.82054575035115,0.2914774456471249,0.10042500228178228,0.07103231868711418,0.20329939486312062,0.17390671126845253,-0.06123475748889192,-0.3257689098409048,-1.0605859997076066,-0.8695335563422639,-0.44333964421957683,-0.5168213532062471,-0.47273232781424496,-0.7666591637609259,-0.7960518473555936,-0.8254445309502618,-0.7960518473555936,-0.8695335563422639,-1.0018006325182705,-1.0018006325182705,-0.7372664801662578,-0.8548372145449299,-1.1193713668969427,0
2018-01-31,0.9017551938986589,1.8190411553994474,1.9500820070424176,1.7316805876374675,1.789920966145454,2.212163710328357,0.8726350046446655,0.3484715980727865,0.15919036792182992,0.1300701786678366,0.2611110303108065,0.2319908410568132,-0.0009706729751330028,-0.26305237626107286,-0.9910571076109052,-0.8017758774599486,-0.3795331332770458,-0.4523336064120291,-0.4086533225310391,-0.6998552150709723,-0.7289754043249653,-0.7580955935789586,-0.7289754043249653,-0.8017758774599486,-0.9328167291029185,-0.9328167291029185,-0.670735025816979,-0.7872157828329519,-1.0492974861188917,-1.0201772968648986,0
2018-02-01,1.8699464462806428,1.999412675883685,1.7836356265452813,1.8411761730355223,2.258345135089768,0.9349125658142297,0.4170476474020626,0.23004087130877982,0.20127059806365938,0.3307368276667013,0.3019665544215809,0.07180436846061777,-0.18712809074546607,-0.9063849218734762,-0.7193781457801934,-0.30220918372594746,-0.3741348668387486,-0.3309794569710679,-0.6186821894222722,-0.6474524626673923,-0.6762227359125127,-0.6474524626673923,-0.7193781457801934,-0.8488443753832353,-0.8488443753832353,-0.5899119161771518,-0.7049930091576332,-0.9639254683637171,-0.9351551951185966,-1.2192184880042929,0
2018-02-02,2.1826285959998155,1.959012292525133,2.018643306785048,2.4509681601694333,1.079454832191384,0.5427757038521472,0.3489749075074226,0.319159400377465,0.4533291824622743,0.4235136753323167,0.184989618292656,-0.08334994587696266,-0.8287376241259027,-0.6349368277811781,-0.20261197439679285,-0.2771507422216869,-0.23242748152675047,-0.5305825528263267,-0.5603980599562841,-0.5902135670862417,-0.5603980599562841,-0.6349368277811781,-0.7691066098659874,-0.7691066098659874,-0.5007670456963691,-0.6200290742161993,-0.888368638385818,-0.8585531312558603,-1.1529365409034968,-1.2688383617697807,0
2018-02-03,2.2123468898520016,2.2760136203933863,2.737597416818426,1.2732626143665755,0.7002620394941123,0.49334516523461147,0.461511799963919,0.604761943682035,0.5729285784113426,0.3182616562458034,0.031761368809571436,-0.7640727629577388,-0.557155888698238,-0.09557209227319796,-0.17515550544992906,-0.1274054575438904,-0.4457391102508148,-0.4775724755215069,-0.5094058407921993,-0.4775724755215069,-0.557155888698238,-0.7004060324163539,-0.7004060324163539,-0.41390574498012234,-0.5412392060628918,-0.8277394934991237,-0.7959061282284312,-1.1102128602286128,-1.2339587010453752,-1.1714713966872694,0
2018-02-04,2.548262194843643,3.0394750671967334,1.4811445755938255,0.8713630788796444,0.6511642050661899,0.6172874552487353,0.7697328294272808,0.7358560796098262,0.4648420810701902,0.1599513327130993,-0.6869674127232637,-0.46676853890980907,0.024444333443281483,-0.060247541100354886,-0.009432416374173065,-0.3481999145487185,-0.3820766643661727,-0.41595341418362725,-0.3820766643661727,-0.46676853890980907,-0.6192139130883545,-0.6192139130883545,-0.314323164731264,-0.44983016400108183,-0.7547209123581727,-0.7208441625407181,-1.0553262518633555,-1.187015341428746,-1.1205169753745738,-1.304027329135725,0
2018-02-05,3.4607694044791946,1.7621157071689129,1.097425129960542,0.8573979770797412,0.8204707227903871,0.9866433670924801,0.9497161128031261,0.6542980784882947,0.3219527898841088,-0.60122856734974,-0.36120141446893905,0.17424377272669328,0.08192563700330832,0.1373165184373393,-0.23195602445620053,-0.2688832787455541,-0.30581053303490807,-0.2688832787455541,-0.36120141446893905,-0.5273740587710319,-0.5273740587710319,-0.19502877016684655,-0.3427377873242621,-0.675083075928448,-0.6381558216390939,-1.0027570668650303,-1.1463043824640355,-1.0738180286567482,-1.2738529651421788,-1.5026246909155843,1
2018-02-06,2.411396210987432,1.5776107397979653,1.2765215418684352,1.2302001268023537,1.4386464945997206,1.392325079533639,1.0217537590049872,0.6048610234102534,-0.5531743532417841,-0.2520851553122541,0.4195753631459277,0.30377182548072384,0.3732539480798462,-0.08996020258096925,-0.13628161764705027,-0.1826030327131318,-0.13628161764705027,-0.2520851553122541,-0.46053152310962103,-0.46053152310962103,-0.0436387875148877,-0.22892444777921336,-0.6458171833739472,-0.5994957683078657,-1.0568502599628216,-1.2369154967491998,-1.145988875045235,-1.3969119804581986,-1.6838824110755868,-1.4879567217705818,1
2018-02-07,1.8302800953615161,1.5083216947573572,1.4587896331259482,1.681683910467289,1.63215184883588,1.2358953557846082,0.7901068011019267,-0.4481947396832983,-0.12623633907913953,0.5919785545762911,0.46814840049776846,0.542446492944882,0.047125876630791576,-0.00240618500061692,-0.05193824663202597,-0.00240618500061692,-0.12623633907913953,-0.3491306164204802,-0.3491306164204802,0.09665793826220062,-0.101470308263435,-0.5472588629461165,-0.49772680131470737,-0.9867816118324242,-1.1793275950122002,-1.0820986346328256,-1.3504138124901686,-1.6572748407090736,-1.4477690796267029,-1.5777857882029884,1
2018-02-08,1.6659153472476453,1.6148282495241117,1.844720189280012,1.7936330915564787,1.3849363097682121,0.9251524302564116,-0.3520250128319221,-0.019958877628955037,0.7208040393622785,0.5930862950534451,0.6697169416387452,0.15884596440341128,0.10775886667987844,0.056671768956345056,0.10775886667987844,-0.019958877628955037,-0.24985081738485532,-0.24985081738485532,0.20993306212694465,0.005584671232811661,-0.45419920827898885,-0.4031121105554555,-0.9075205699287621,-1.106111444909453,-1.005830026433043,-1.2825688348014235,-1.5990636226182573,-1.3829805253770282,-1.5170790481915308,-1.3092362998131075,1
