date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,price 31,price 32,price 33,price 34,price 35,price 36,price 37,price 38,price 39,price 40,price 41,price 42,price 43,price 44,price 45,price 46,price 47,price 48,price 49,price 50,transaction
2018-02-19,1.4343634249658694,1.8410917260751343,2.1316959309204644,2.209803119090832,2.2841574453714024,2.458714771838156,2.883798439266518,2.8925092319139583,3.479206367203948,3.3571734460480522,3.014305588430432,3.4939466175082026,4.011311646885476,3.9586666960725916,3.723503446170968,2.8217467601824544,2.687349185252072,2.798124680429646,2.833508321992968,3.334365610751923,2.9349396746081027,2.7686593638430343,2.7203330550680556,3.048736331248496,3.0667731183732823,3.0933432100863425,3.348543507937895,3.992692536430701,3.773484490133754,3.3289520551753293,3.579597811788346,3.2535521363186737,2.7320009306010693,2.9778119181227103,2.402450508708581,1.7779856726156724,2.2334203553641987,2.0771650587468153,2.376288177597517,2.706333822525504,2.6162312550511566,2.4163692167995254,2.694331779587204,2.602127293269945,3.0051164953271234,3.100177468181983,3.1674459592518702,3.3501976941068405,3.13465956279359,3.2683595233746856,0
2018-02-20,1.8349272833106465,2.121973287215187,2.197171490929171,2.27046280039243,2.4435076007687133,2.864556877687993,2.866826139156203,3.449392078709572,3.3163440592264473,2.9792561300836824,3.461517314847297,3.963406327797129,3.8971837058578735,3.6666073020613013,2.781536755338035,2.6639664264400182,2.7760577254898284,2.809546848295552,3.3065798876169334,2.901176305851265,2.7431162217798293,2.697638182668857,3.024766554791164,3.0371277687451417,3.06311507916765,3.315816666053528,3.948837476688696,3.7151202652756545,3.2818568275086757,3.539984474185171,3.2115946475738064,2.701432513244597,2.954014839594212,2.3788078691565793,1.7645950469703016,2.2240122353586704,2.064067930037019,2.3636401866281016,2.6889169279147143,2.594846130678512,2.3973457021825513,2.6763846316774442,2.5809723347750486,2.9829457906882397,3.0707556762140547,3.135810198747037,3.316049739339788,3.0987172821323714,3.2355357873614707,3.0211337871099158,0
2018-02-21,2.11539364137173,2.187277891363743,2.257610469398747,2.429188966464945,2.8476465640363693,2.8476665075100103,3.419925600294273,3.2876415686159053,2.942227978810919,3.422276062278212,3.92744636641647,3.8504418706467742,3.609073203803372,2.737050729779273,2.625590122728998,2.752097784258118,2.787413062914725,3.2795974088765605,2.8762294767343652,2.711109728196643,2.6725904574951684,3.000197589256443,3.0132270355046233,3.033497454653184,3.283873491693608,3.9113939680204046,3.6738359572487327,3.230055634944536,3.4903886365768333,3.175351943500933,2.665368164870674,2.9215046572186694,2.3586327332460253,1.7455789870231404,2.2085700655736225,2.055059229297043,2.349406801448195,2.6752066493847333,2.5779398737981793,2.3772906177182414,2.6558851281560676,2.5635749835944246,2.9594816963439943,3.048215065724684,3.106118662638236,3.2832202915825492,3.066637844976247,3.1986582028274047,2.9902978479357962,2.7897101082146456,0
2018-02-22,2.1806017113348335,2.2475590644239487,2.4157591297274705,2.8317453871979907,2.8308270753866074,3.398096006348954,3.259274000974228,2.9160794337491014,3.3807918486765605,3.8838378788420904,3.815331479393048,3.565268527722524,2.6920850287272997,2.583158645613537,2.7126972301422096,2.7633792381413245,3.2547133849570136,2.851995188449701,2.687408495091091,2.6412298962135212,2.9730393241335804,2.988729107270008,3.0096183131095597,3.2525826888074003,3.87485950010125,3.6385532074749047,3.193263781171639,3.435803627923248,3.130076786741389,2.6341284865235917,2.8830913323150713,2.3313298469013053,1.7292327378773267,2.1863337059044348,2.0403941758956807,2.339725126334026,2.659737487082412,2.564606686447358,2.3613808121191764,2.634259050312267,2.5437158489871687,2.940248563334314,3.0243552037802046,3.083378766061009,3.252412842990553,3.0358118442290642,3.1657567153458217,2.955694059784342,2.7607349108239276,2.600493214809527,1
2018-02-23,2.2407937759161594,2.405294800598153,2.816850898154435,2.8149917609337396,3.3789466613198953,3.238219916215984,2.890236208273879,3.351649397974465,3.8377111016134378,3.7727738643873026,3.5323028354232986,2.6576286414854606,2.5402736967162163,2.6691181439444485,2.7238475725346407,3.2276390690442085,2.829613040295192,2.6643800056309828,2.6179866186363205,2.938927007803392,2.961650841938465,2.985142600176069,3.227400513462824,3.839089479431425,3.6041220635448483,3.161757012730587,3.397106227160286,3.080301796901106,2.5952665091397114,2.8498574727220807,2.2992158507214917,1.7074346728275993,2.167322385791018,2.01937765236161,2.3237507234418158,2.6493238941684534,2.5495762007045375,2.348783475188753,2.61717227373959,2.522771358465275,2.9182512246342793,3.0048074323012277,3.059305685059176,3.228848513925392,3.006877307929157,3.134134524004005,2.92479104051252,2.728259583616197,2.573039399246999,2.862195674599904,1
2018-02-24,2.3982963449039625,2.8053393234840054,2.800158227910457,3.3609649996012783,3.219741501514393,2.870963569824469,3.3228469699219145,3.805449440181697,3.727764211095839,3.492398097711387,2.6314890230931245,2.5073649588544327,2.6250709493583098,2.6801215840394628,3.1827118401380576,2.8053046412250144,2.6430955830181664,2.595401452880491,2.9137327805149815,2.9276428305894413,2.9580893529610837,3.2015841329382426,3.81041898970719,3.570404023671966,3.1310014811698523,3.3639978152841867,3.0448968969993158,2.5526310221994475,2.8084392338399504,2.2713298535034916,1.6819799252669527,2.1416927267776806,2.0013758500414274,2.300678919828772,2.631925460532658,2.5394224242060357,2.3346090167108686,2.6037057778226607,2.5061952196230552,2.8950309009650383,2.9824436223505533,3.039588402691003,3.2038933607236357,2.9846966803315427,3.1044556729585366,2.895104450365678,2.6992272954108323,2.5423043467139603,2.8326376633730637,2.741539320426974,1
2018-02-25,2.797749516342775,2.7886902375911866,3.3441450097190613,3.202383261341386,2.854026370075934,3.301486001063685,3.773563956903152,3.6962531144923245,3.4502085701095937,2.600027771790166,2.482355426324027,2.5912977410137006,2.6359256135639697,3.132940457453095,2.765285724404385,2.6200007604200035,2.574520619774908,2.8892589985086867,2.9025225538414277,2.9241139606243514,3.173021071479809,3.781013546463801,3.543331570584159,3.1008693301271975,3.331683213404432,3.0145558859885213,2.5221131758330078,2.762957976446233,2.2367668263606033,1.6597473471190962,2.111602853852548,1.9771975828783381,2.280976199040877,2.6066183621876915,2.5225294934605986,2.3249622423092235,2.588520211965628,2.493105814885285,2.876749732941804,2.9588332389005028,3.0170271570367424,3.1834748237640564,2.961221969270748,3.0817251480645567,2.8672350862956346,2.671352587619698,2.5148016077858393,2.799495668442431,2.7129514360286153,2.763407328851218,1
2018-02-26,2.78112504136317,3.3312566767836675,3.186140251720027,2.8381002109533964,3.2827420861550953,3.75002725393674,3.665109496068923,3.4205922383422576,2.566814043026717,2.4522920304715536,2.5656569764463195,2.6020417467190633,3.082621989828833,2.7210138011301552,2.582135419575516,2.5518719804090075,2.8666588219650673,2.8781203596323595,2.899016810227153,3.1370771596803717,3.7484086046395744,3.515570317941404,3.0765894868598127,3.3000300497302018,2.9849351249821563,2.495879813309725,2.7304921747739255,2.1989171665296006,1.632431212670708,2.085435251255737,1.948863476154632,2.254352507717341,2.5850657455490045,2.4980158807569213,2.3090557427903455,2.5782745856554365,2.4783589255877536,2.8624012135205295,2.940259842376512,2.9932066296064197,3.160096800531061,2.9419803958848423,3.0576620939616865,2.845841404452969,2.6451770525946916,2.488408333321663,2.7698774375990705,2.6809191474974967,2.7346436166499792,2.888345530827498,0
2018-02-27,3.3228894512049747,3.173664467211987,2.8231826006607714,3.265137145926016,3.7294010067205323,3.6420963324330384,3.391321422091114,2.5432283034694376,2.4205642837682326,2.5348127805032226,2.5763201798664217,3.0441842510124406,2.6762649330233046,2.540276444675874,2.514798422787182,2.842109384390086,2.8555853546180936,2.874637003474672,3.1105843609025836,3.707194825900864,3.4848170076508085,3.051701499268252,3.2745656759285406,2.955910044176218,2.470257515817591,2.7026215239320255,2.1716752615867327,1.602649191116727,2.0530749657232006,1.9241864444455459,2.2230601419346994,2.555782444083238,2.4771199407410176,2.2860905268007583,2.561202950476691,2.4683731156930184,2.8461895747727235,2.9256955206684863,2.9744757955220362,3.1354069222777854,2.919973226361393,3.037952783059948,2.8232086579962474,2.6250347661031532,2.4636177087405278,2.7414352195194303,2.6522762515515597,2.7024102026243986,2.8585772639762332,2.933967599684604,0
2018-02-28,3.1655301966566505,2.8116544939950745,3.2486658139701006,3.710047022710713,3.621923024292637,3.3696299083334758,2.5199181774186563,2.3979769346603703,2.5022550088307174,2.545376035840912,3.015137469548313,2.6419698246595593,2.497971299687773,2.473826591903499,2.8016627279541604,2.831107966596179,2.8521223793750403,3.084853497176992,3.676965776911146,3.4460174151125065,3.0241839623552815,3.248458946584617,2.932492362387151,2.445133294028622,2.6754054587102107,2.148195381450409,1.580929656668805,2.0176775186238083,1.8937368623550979,2.1958716740059065,2.5212727158798973,2.448780748537063,2.2664760163054756,2.5364088262179485,2.4518069834046314,2.8353362328809633,2.909232835463175,2.9597952107340393,3.1160247801116117,2.8967424390914744,3.0154008220722472,2.804636453336007,2.603740905566744,2.4444985895492946,2.7147291503750313,2.624778686673673,2.6735905349543403,2.8251947623354394,2.9038325125918982,2.816369708228352,1
2018-03-01,2.804055351679866,3.2360267760087953,3.6919569405785007,3.6029899066040234,3.350600023121375,2.5024331653376315,2.3756536264809833,2.4791099887897756,2.5127120149440265,2.9800802138334315,2.6159479712999953,2.465493816052328,2.4324199055663547,2.756911548957863,2.7907891671104776,2.8276675232133575,3.061108908577925,3.647618037350411,3.417499984994167,2.9896032218369544,3.2195689041609357,2.9084914369358223,2.424753513779347,2.6487263738601805,2.125253376318931,1.562091419323369,1.9921141752092801,1.8604665150866613,2.1622027818718403,2.4913528439887433,2.4154131206783394,2.239979145629049,2.5152807391145027,2.4278063447871787,2.8170822167411873,2.898230805456471,2.9431972747174195,3.1008632231629045,2.878453431853614,2.991590176931453,2.7834089227250587,2.5862331261305025,2.424299430452577,2.6941949070136024,2.598955721791301,2.64592175916663,2.795365147122675,2.8700304134743138,2.787180156663026,2.9030261518675498,0
2018-03-02,3.2278003206104273,3.678160475084898,3.585289338696184,3.332729362233511,2.4870425272091525,2.3588650188247824,2.4562354737719807,2.4894956089733853,2.943043773614085,2.5846323890107663,2.4407991832080946,2.400610689399022,2.711677312701346,2.7461812439006676,2.787388708082999,3.035294280851096,3.620580746101023,3.389809177540146,2.964076889394396,3.183198669456666,2.8819728792351835,2.40387822953268,2.627135701121119,2.1027440196115017,1.5436676779629726,1.970045153512138,1.8363591905146903,2.1253485221559067,2.4541826739244588,2.386462843442308,2.20884019631061,2.486607787175775,2.407334934306516,2.7904321143406654,2.8796874993896755,2.9321151392657794,3.083705764080414,2.864099123399312,2.9728667465497707,2.7610079571199773,2.566245371583566,2.4076619475871475,2.6724816861735183,2.579073912966462,2.619938738632205,2.7667181943187007,2.839832008767171,2.7544596345051704,2.8731398467709943,2.8247804806992156,0
