date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,price 31,price 32,price 33,price 34,price 35,price 36,price 37,price 38,price 39,price 40,price 41,price 42,price 43,price 44,price 45,price 46,price 47,price 48,price 49,price 50,transaction
2018-02-19,0.10693372657379685,0.2669978667659312,0.3790713989147707,0.4051283519693041,0.4291809240196429,0.4921184875513622,0.6517388005211391,0.6450957091929501,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0
2018-02-20,0.2669978667659312,0.3790713989147707,0.4051283519693041,0.4291809240196429,0.4921184875513622,0.6517388005211391,0.6450957091929501,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0
2018-02-21,0.3790713989147707,0.4051283519693041,0.4291809240196429,0.4921184875513622,0.6517388005211391,0.6450957091929501,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0.21764714304121857,0
2018-02-22,0.4051283519693041,0.4291809240196429,0.4921184875513622,0.6517388005211391,0.6450957091929501,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0.21764714304121857,0.16450241241570862,1
2018-02-23,0.4291809240196429,0.4921184875513622,0.6517388005211391,0.6450957091929501,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0.21764714304121857,0.16450241241570862,0.23800592724096958,1
2018-02-24,0.4921184875513622,0.6517388005211391,0.6450957091929501,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0.21764714304121857,0.16450241241570862,0.23800592724096958,0.20411757126290309,1
2018-02-25,0.6517388005211391,0.6450957091929501,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0.21764714304121857,0.16450241241570862,0.23800592724096958,0.20411757126290309,0.21025956734004314,1
2018-02-26,0.6450957091929501,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0.21764714304121857,0.16450241241570862,0.23800592724096958,0.20411757126290309,0.21025956734004314,0.2453505519206265,1
2018-02-27,0.8615831746531704,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0.21764714304121857,0.16450241241570862,0.23800592724096958,0.20411757126290309,0.21025956734004314,0.2453505519206265,0.2581642733403009,0
2018-02-28,0.7987028791501423,0.6542585937835554,0.8235858376165046,1.0,0.9575500737325868,0.8503872750440247,0.5093132131659197,0.4528469368763153,0.48438730367803906,0.4884246997007742,0.6545735679413576,0.5034289232178903,0.43711254599338534,0.4127306827780719,0.5166005698168854,0.5126633928443596,0.5114321302274971,0.585737397454436,0.7846578951136052,0.6935301444586022,0.5342820736753189,0.6018297135166863,0.48511747104385283,0.31188168425272367,0.3809326098472374,0.19575643907397589,0.0,0.1362549572637335,0.08464214640571543,0.17160364797342753,0.26618179735708036,0.232608415536816,0.1670937907139891,0.24447721448308446,0.2109038326628201,0.3230059988260052,0.3422194224519306,0.35257061863787986,0.39539278709178616,0.32352141108422683,0.35208384039400387,0.2826463556058241,0.21764714304121857,0.16450241241570862,0.23800592724096958,0.20411757126290309,0.21025956734004314,0.2453505519206265,0.2581642733403009,0.22513493779260374,1
