date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,transaction
2018-01-10,2.314646348718589,2.8143381860307404,2.9140799699521156,3.0837725130724567,3.797445454855438,3.8812730140855245,3.5292347791961176,3.0604690041502254,2.862492602176673,3.0342367791720104,0
2018-01-11,2.8028282820760664,2.8952692061242873,3.0621127696908332,3.768320583792892,3.83416095613002,3.4817282845673523,3.025413437028382,2.8368164666376905,3.0106598121029875,2.415654053805842,1
2018-01-12,2.8834857092116626,3.042490458756771,3.7425357565360713,3.804786429225467,3.4389891916423663,2.9839155021726422,2.80396324556085,2.9838815335003783,2.3960736740783823,2.6424874512798286,0
2018-01-13,3.0302092701316927,3.719183222928629,3.7787818589331703,3.412301729769626,2.9466249053191285,2.765106319731158,2.949580136731165,2.373866999742073,2.621441528710946,2.7922890478023152,0
2018-01-14,3.7046144272184094,3.7552306165289986,3.388662270671468,2.9232853923020152,2.7302105608832083,2.9089865877747227,2.3455725238455614,2.597558453652296,2.7702752754376707,2.5601676066154697,0
2018-01-15,3.7405399600905915,3.3672497463317907,2.9025927436539583,2.708342609018928,2.872516078131049,2.3121823534315418,2.5670612484941393,2.745285099275679,2.539653542495997,2.579030926725519,0
2018-01-16,3.3538706862847665,2.883844955229401,2.6889452047040816,2.8496804858288782,2.2822437884089255,2.531029609508391,2.7133332037422258,2.5163788480752736,2.5583949890016275,1.6598189699820318,1
2018-01-17,2.87210007879371,2.671368677258813,2.8294313800462745,2.2634218938744,2.49869578976923,2.6755571293531575,2.486681032833573,2.534980886170104,1.6451219482994182,1.540680134391572,1
2018-01-18,2.6603420916999347,2.8110846776852707,2.246705579969833,2.4784020780245974,2.641641474731602,2.451608006137426,2.5050998933732425,1.6285012348251469,1.5267528541561146,1.653662739987957,1
2018-01-19,2.799585772442474,2.2315535036485623,2.4603902944093474,2.620375769575424,2.420143445503817,2.469807203841798,1.607546507284288,1.511012630205286,1.6390054929544842,1.7059512319248102,0
2018-01-20,2.222013743958931,2.4440667533048943,2.6015084530753874,2.4003838692324417,2.438143455359458,1.5829580152895997,1.4912148337084261,1.6224302767858296,1.690956155339339,2.215734431049542,0
2018-01-21,2.433808577753088,2.5844112723889996,2.382842223024374,2.4182614837111807,1.561000715678602,1.46801371012328,1.601535331041216,1.6739945037223372,2.197445707556364,1.7030704319916856,0
2018-01-22,2.5736786524021174,2.3669438168429755,2.4006121070713617,1.5470830861101812,1.4473144609627433,1.5770185281726912,1.6525917959262828,2.1767165290550192,1.688093967902287,1.4391812655149028,1
2018-01-23,2.356946360756809,2.3846162826285924,1.534683426932252,1.4341698683040842,1.5551262354746689,1.6274660950310462,2.1503634286699023,1.6711536066911186,1.4259097570588712,1.4143195674619085,1
2018-01-24,2.3745590835392734,1.523434806594331,1.4224506237149777,1.541248550840969,1.605021660283716,2.1193013166734844,1.6497788737099737,1.4109196553519292,1.4012086873966383,1.608082960224134,1
2018-01-25,1.516288891547748,1.41181728733329,1.528884050548716,1.590804699762161,2.0914738094786376,1.6246867196494164,1.392107492059828,1.3864023248085333,1.5937201985737237,1.5686199474416034,1
2018-01-26,1.4050487030953196,1.5176672236182718,1.578141574319133,2.0739491010934503,1.6022727048036707,1.3700883199650238,1.3678315880012677,1.5774818374562702,1.5545121514908142,1.5338924961929763,1
2018-01-27,1.5105408062881986,1.5666547072290302,2.0583745494634695,1.588074436463107,1.3504608514466154,1.3461019296852021,1.5570295069338556,1.5385654397683401,1.520009070057854,1.6401663896163319,0
2018-01-28,1.5593626842939845,2.0442549436696176,1.5754277635755554,1.3379748380963061,1.326736989084578,1.5330434793263517,1.518496325888522,1.5043190098029615,1.6255963408521295,1.7765505617927575,0
2018-01-29,2.0353483598251114,1.5639557741697208,1.3268352643659114,1.314412291816796,1.5116324878109335,1.4949698439615553,1.4845871265686286,1.609120868776558,1.7610993515706639,1.5832212621711397,0
2018-01-30,1.5566728751661187,1.3167261115998021,1.3034147058939396,1.4980505493285339,1.473975563426747,1.4614650448405346,1.5883569831237123,1.743615939186044,1.5690191289114908,1.113571947046242,0
2018-01-31,1.3102789897135219,1.293433949581102,1.4859463600167675,1.4606496822182002,1.4408374699686628,1.5639973448779314,1.7215276568163844,1.5529645069128744,1.1024041605777855,1.1588754857205876,0
2018-02-01,1.287065568473035,1.474964926583988,1.448770870378717,1.4277369191611067,1.5422475673352776,1.6955798286986665,1.5327536028752955,1.0898204580288173,1.147414998628966,0.7442928586324334,0
2018-02-02,1.4679828673473059,1.4379932408400193,1.4160564394972326,1.5284574542892353,1.6723898980070255,1.50905708904653,1.0741702152547805,1.1344964825745616,0.7355109391947527,0.610201487498672,0
2018-02-03,1.4311361669655807,1.4054581573853269,1.516170033092503,1.6577148510225477,1.487908625448896,1.05594275457009,1.118406307094824,0.7256563750242426,0.6022859160117344,0.7460173922910296,0
2018-02-04,1.3987110706296624,1.505022907093835,1.644648525281605,1.4744880030490237,1.0397535683526924,1.0996512879688762,0.7135921203049678,0.5934223473204243,0.7372243308522755,0.3916790005166867,0
2018-02-05,1.497939234757649,1.63279705302499,1.4625258015447957,1.0293802835689436,1.0829837175457389,0.6996649042804731,0.5826602244310286,0.7273570216032047,0.38517527609483176,-0.12991942463513428,1
2018-02-06,1.6252814312768908,1.4516727645652878,1.0201002993623567,1.072316479011607,0.6873751327352295,0.5702944986744317,0.7152760203166485,0.37792668676327995,-0.13305316541881534,0.1852834973627729,1
2018-02-07,1.444769446106819,1.0116727325263168,1.062777761466839,0.679397929497287,0.559420669370202,0.7013287221459144,0.3692865877105986,-0.13644690803716814,0.18011326904650704,0.13291607940035471,1
2018-02-08,1.0062568648639068,1.0541162277603933,0.6722269375253359,0.5523135231430841,0.6890207403308182,0.35946555020540905,-0.1400218794379932,0.17439003521563629,0.12808419056748627,0.3871723244569217,0
2018-02-09,1.0485568769021278,0.6657064860085564,0.5459083412842037,0.6810323473900081,0.35089921628520776,-0.14376891786524865,0.1677541975253994,0.12274797548375303,0.38069771711796346,0.5731970204124929,1
2018-02-10,0.6614601813718753,0.5400803950191251,0.6738515064225183,0.34520996160632317,-0.14682741607033867,0.16033662988398817,0.11662066627824184,0.3734824341473183,0.56552053026209,0.5277829853023566,0
2018-02-11,0.5362587781448108,0.6673221486755675,0.340052784962463,-0.14913225933779967,0.15394973606347392,0.10981291575490364,0.36488609843522146,0.556930441208452,0.5203999096790779,0.33365258652125357,1
2018-02-12,0.6630703821785564,0.3353533823804732,-0.1513105317795056,0.14959968653256747,0.10397899740565851,0.3551175410467493,0.5465276605648192,0.512145450749182,0.3275237636641217,0.6480149463468928,1
2018-02-13,0.3322238594510456,-0.15331617677185783,0.145621256606495,0.0999687358771549,0.34659879552053363,0.5345928507928621,0.5021836758178493,0.3207040156029474,0.6398550667265781,0.5184736605869575,1
2018-02-14,-0.15479371817436946,0.14198776877094274,0.09628938185680205,0.340938782582323,0.5241097713751501,0.4907777112150546,0.3126273983015401,0.6307120395849989,0.5111507313722194,0.8721885367593364,1
2018-02-15,0.13951193178458438,0.09292634178869641,0.3358073440457976,0.5172427300537242,0.48077418279382833,0.3034820767650127,0.6195827185086671,0.5029650725345993,0.8625802989857533,1.137289217728543,1
2018-02-16,0.09061636037803504,0.33113121586851196,0.5110488846506036,0.4742018121831524,0.2955284746707,0.6067766560809793,0.49309369840925504,0.8517805282910548,1.1259681968746142,1.1639267513567513,1
2018-02-17,0.32801596626745255,0.5054120452970056,0.46826733117513514,0.29021572660728867,0.5955035343151294,0.4817961406324991,0.8384743067547887,1.1132092130392635,1.152433628655578,1.5107277076896313,1
2018-02-18,0.5017076271968669,0.46286502934284646,0.28538994499867354,0.5881510340082057,0.4718909143315987,0.8230577491342407,1.097328657063026,1.1394777814786163,1.4969939464201865,1.2893796689924162,1
2018-02-19,0.45930444439757756,0.28099021566254173,0.5815298954553836,0.46537894763182464,0.809417458971939,1.0788250094243326,1.1233385542686263,1.481475084360147,1.277076010332147,1.5551630600827602,0
2018-02-20,0.27804447120975684,0.5755066642989958,0.45949763316951897,0.8006103997151663,1.0623853799075886,1.10452471329557,1.461968149295018,1.2631930097285462,1.541142207435542,1.6255650748867956,0
2018-02-21,0.5715652864505799,0.4541434086758442,0.7927089818932931,1.0518582047022542,1.0878038038669144,1.4391158208813997,1.2458355368117415,1.525294948156756,1.611089363431453,1.3440754047090038,0
2018-02-22,0.45061230777752853,0.7855280223361838,1.0424427686348252,1.0771037900017295,1.418732855355146,1.2255608001202571,1.5053565111520633,1.5947218016320237,1.3314183635890595,1.0735959150975385,0
2018-02-23,0.7808766526390081,1.033892715658442,1.0675362241405093,1.4057826101673412,1.2075151664842432,1.4819867343021598,1.5740997061369388,1.3171311369240175,1.0626864088827985,1.1904458959466122,1
2018-02-24,1.0284017317933238,1.058848603535621,1.3942344270796974,1.1960011465454798,1.4611345522117394,1.5499100997929567,1.299242525740574,1.0503981471709443,1.1787814362952935,0.9978545546640274,1
2018-02-25,1.0532732545509884,1.3837557778536178,1.1857171056998717,1.4478959865335763,1.5283145053131286,1.2783308587358648,1.0351361028558579,1.1656296007249056,0.9874344041165702,0.9393151215024212,1
2018-02-26,1.3770820575055902,1.176381592515697,1.4360940284121417,1.514619133458412,1.2597076636807258,1.0173741619455514,1.1492328519310908,0.9757059050884999,0.9292731870737824,1.2163336323319525,1
2018-02-27,1.1704089150644927,1.425385896001326,1.5024151019264245,1.2478387483604023,1.0016071039515118,1.1301101962607134,0.9611793684755491,0.9179773207582241,1.2045019151816823,1.357966385208455,1
2018-02-28,1.4185714421354123,1.4913433833685665,1.2372423343382097,0.9914932051861761,1.113109257053088,0.944299433589898,0.9040192477129012,1.191158757608188,1.345219596162244,1.2286460923201015,1
2018-03-01,1.4843059556164107,1.2276243489568377,0.9824415283590118,1.1022371726998739,0.9293321689809426,0.8878210028897592,1.1745106186968297,1.3308297089101693,1.2167348258715496,1.446916016020279,1
2018-03-02,1.221478441793564,0.9742204148676769,1.0925181531772794,0.9197097209413128,0.8734718873494403,1.1550865010600198,1.3128062054685317,1.2033006736868217,1.4335945342871217,1.5003489353278252,1
2018-03-03,0.9689311573772195,1.0836935763555682,0.9110906110967013,0.8642292746698439,1.1378121994491146,1.2917327783842734,1.1865329711829733,1.4185472692987637,1.486682230037381,1.659503265879772,0
2018-03-04,1.078034237207508,0.9032606584192777,0.8559444897676172,1.1267721415242529,1.2729629010639598,1.1669654752938359,1.3996599955447135,1.471240071768221,1.6448082839227551,1.6685402958069713,0
2018-03-05,0.8982112853345741,0.8484168597866746,1.1169052743798407,1.26100385358324,1.1495611598569804,1.3775507524965238,1.451833922680095,1.6281899036436438,1.6537869267047414,1.692494344565967,0
2018-03-06,0.8435528899883228,1.1079470022036118,1.2503281066908039,1.1384412120626766,1.357841608625916,1.4291024547804578,1.6072382418359257,1.6371017587141796,1.677586211284067,1.3793948011493686,0
2018-03-07,1.10220567265792,1.240638382338715,1.128504027146912,1.3453054080499316,1.4088290842421043,1.5826534262066816,1.616062340295307,1.6607240121107527,1.3665095657282635,1.0580356491573866,0
2018-03-08,1.2344484803279316,1.1194821681557294,1.3341216603349695,1.3959461821173231,1.560699460283529,1.5913722887052197,1.639451981189824,1.351961312854715,1.047226675918007,0.8328754834253798,1
2018-03-09,1.1137018431770178,1.3239725620056202,1.3844572733048897,1.5467838791732988,1.5693228959675074,1.6144829853716507,1.3337297227761475,1.0350534115625933,0.8235212424817593,0.8102000362805373,0
2018-03-10,1.3175009429883402,1.3740322245029537,1.5343860230151478,1.555348677741565,1.5921806490687083,1.3124067623873574,1.0199424695696828,0.8130120129143392,0.8009922986279191,0.6241121995045141,1
2018-03-11,1.367391375305196,1.5231390331083796,1.5428992101422612,1.578051004077537,1.2934106110045729,1.0023617275212122,0.8000875517974279,0.7906506508028541,0.6161067526084599,0.9053374674966622,0
2018-03-12,1.5159941179446943,1.5316055491437481,1.5654647323525575,1.2813125244241508,0.9867589786668269,0.785128793583831,0.7779463859687787,0.6071403775054197,0.8955150585353971,0.7579391684526324,0
2018-03-13,1.5244320123321093,1.5540473623903368,1.270514397564265,0.9767460432845715,0.7719036309004127,0.7632516827032187,0.5962431707495086,0.8844703023489161,0.7490690818760227,0.7538863170398664,0
2018-03-14,1.5467979594638162,1.2607140076976897,0.9677832327947283,0.7633516558998524,0.7502659621492588,0.5837154551405224,0.870842178832869,0.7391136653447288,0.7450424154406078,0.3888376635963442,0
2018-03-15,1.2544562386352083,0.9596424791788299,0.7556747591158676,0.7418611176582544,0.5726947352156276,0.8550396028406695,0.7269168943104442,0.7351169513021782,0.382352296704862,0.4010909290653204,0
2018-03-16,0.9544025034167051,0.7486968289980426,0.7343137227698434,0.5654973287994768,0.8410492754546556,0.7128307673896197,0.7229595366170882,0.3751247061297487,0.3945263953241058,0.41588561255749107,1
2018-03-17,0.7441699697187337,0.7274528983695578,0.5590127013816165,0.8320271280878465,0.7003968971872813,0.7089206050376549,0.3665121986753343,0.3872082476118514,0.4092254921754885,0.2495608525829589,1
2018-03-18,0.7229978556793941,0.553112914243874,0.8239363931892555,0.6923311493440403,0.6965295310530251,0.35672424845914347,0.37847675138991077,0.40179800510505637,0.24397533613514996,0.37063337579976313,1
2018-03-19,0.549247240029369,0.8165842383611175,0.6850822218421737,0.6884900802918088,0.34818791772954605,0.3685461122399131,0.39292284096380625,0.23777706376973698,0.3642656245855162,0.531235998920828,1
2018-03-20,0.8118278809596573,0.6784912949388208,0.6812642990563458,0.34251709917437884,0.3598803927508364,0.3828199181381751,0.23051704281203877,0.3571725718763068,0.5238306137988324,0.6428452916723811,0
2018-03-21,0.674201770363876,0.6746943028129151,0.3373761497085231,0.35413006841213784,0.3739979737024678,0.22235096716616834,0.3487368422591222,0.515550635546876,0.6347188125587169,0.6490843939932998,0
2018-03-22,0.6704176142346726,0.3326914210069072,0.34891913924113815,0.3681516534918018,0.2152853345004369,0.33916088046536325,0.505555329159316,0.6256139914878799,0.6409176048025254,0.5698387180246994,0
2018-03-23,0.3295708970235611,0.34417112943040984,0.3628562303064432,0.21051821888187883,0.3308167785111211,0.4941091543094743,0.6145348717917283,0.6317666739623422,0.5621839254553344,0.6294870618454951,0
2018-03-24,0.3410117974920872,0.3580318144158236,0.2061726941289517,0.3252640791763823,0.4840691636774446,0.6017890098481908,0.6206269677149959,0.5536186557652091,0.6214468886211525,0.5460227898104427,0
2018-03-25,0.3548256254651959,0.2022072505107189,0.32022709633849067,0.47747438805530656,0.5905704772208008,0.6078084515993657,0.5432484868578611,0.6124407908705162,0.5385218690407991,0.47801223358102923,0
2018-03-26,0.19952783736633847,0.3156363823732148,0.47152018651846456,0.5832515204167519,0.5965240369659411,0.5313527844233178,0.6014913900078834,0.5301326097605439,0.4709507206981129,0.36499805757441744,0
2018-03-27,0.3125735141374716,0.4661000518454437,0.5766599063127988,0.5891645975068961,0.5209051671100557,0.5889010842772079,0.5199937120970028,0.4630640899851649,0.35866671546207646,0.2164750626660851,0
2018-03-28,0.46252853068097854,0.5706633734665357,0.5825373512245752,0.5140599162626347,0.5778236083167542,0.5083753454806639,0.45358562788347495,0.35161531028647014,0.21110330946083863,0.26439894538919023,0
2018-03-29,0.5667383687005737,0.5765085969826577,0.5078852504824054,0.5705913268999044,0.4981792132441998,0.442759242292974,0.3432343040058483,0.20514955594817627,0.2587175618383237,-0.04687740683685522,0
2018-03-30,0.572563832030925,0.5022657548401938,0.5640760030703194,0.491488492961549,0.4332812697604927,0.3337239653352701,0.19821082382363103,0.2524096293003985,-0.05054767194224926,-0.15547172541182291,1
2018-03-31,0.49857197299438205,0.5581484578422029,0.4854498424858425,0.42703183858360005,0.32543936970905907,0.1904300312763231,0.24500551888508398,-0.05455513238245694,-0.1584403759049992,-0.12271347850104447,1
2018-04-01,0.5542657606213602,0.4799533424937092,0.42138160364362626,0.3199232353530264,0.1837137690967349,0.2366666540633315,-0.05893650656429802,-0.16164527554010294,-0.12589377602147636,-0.1737391540288567,1
2018-04-02,0.4763349893140114,0.41623633928255355,0.31491843641817685,0.17916133189657513,0.22944433806889084,-0.06365056696710818,-0.1649721141648467,-0.12934077381935236,-0.17658978089967833,-0.0791976143057477,0
2018-04-03,0.4128333858761461,0.3103568256489758,0.1750047636164101,0.22458094491536404,-0.06758595008869528,-0.1684215967639542,-0.13298572057911556,-0.17965967602984614,-0.08265906250315194,0.06772712858489209,0
2018-04-04,0.307311805322961,0.17121018918297554,0.22015067823285847,-0.07042961467752497,-0.17121027460909943,-0.13681667204763712,-0.18280912367073193,-0.0864276620888716,0.06331641759122798,-0.1699467585004553,1
2018-04-05,0.16863556376629998,0.2161086043504509,-0.07308214893415617,-0.17334932079174065,-0.1399512616777865,-0.18604588257431873,-0.09049518184042607,0.058461978143061,-0.1728218875750105,-0.1866672370164135,1
2018-04-06,0.21338219670986697,-0.07551665846082485,-0.1753816613201433,-0.14230286100345302,-0.1886416649065397,-0.09483287433087616,0.05296770450945513,-0.17591981021203582,-0.18943433712403918,-0.2557867039050162,1
