date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,transaction
2018-01-30,2.3549576923081443,2.858284715428053,2.959153791504992,3.1291845179586875,3.8457175594386253,3.9298254708745435,3.574716642238653,3.101455530267084,2.8994034633696306,3.0681471592106746,2.4682854402062575,2.7095798928518935,2.8770625931425435,2.6582566681909667,2.691857579643041,1.7581123060913177,1.6379972808732017,1.7569788642087,1.8142380337761728,2.346264049954777,1.822487129176423,1.5515074129883464,1.5274073267995243,1.7319678477869427,1.6963123821835102,1.6653957868292513,1.7827228341044803,1.9329105600244025,1.7367613628938126,1.2458034885171723,1
2018-01-31,2.844808837224845,2.939533590330128,3.1077966622033286,3.8164920942933045,3.8825809167492946,3.528674740872907,3.0690276934247387,2.877113050837549,3.04790839673159,2.4486295985604274,2.696990336574496,2.861203736733752,2.6410088172543276,2.677545546662406,1.7476828893400693,1.6351706162371857,1.7547297471254282,1.811052464446396,2.3421025657830215,1.8146778799922016,1.5479571077722647,1.5256017499372434,1.729468844009589,1.6907736893492855,1.6599826435262512,1.7768092411223493,1.926011111908736,1.7292967266196018,1.2406872661817239,1.29376874795535,0
2018-02-01,2.925742051521974,3.087333051207269,3.791023799920972,3.8531049384678253,3.4858177663716905,3.028860962068697,2.846756612060794,3.0246317962289204,2.431921407991523,2.675805798791217,2.8480278777390455,2.6262586762192393,2.660191698055852,1.7375960775510317,1.6253086399937133,1.751759572200213,1.808753679288963,2.3382394590656825,1.811255055696246,1.5410486968238741,1.5220929065632594,1.7275014413355232,1.6883157855146673,1.654522829924147,1.7711599005762495,1.919789151273461,1.722895002833779,1.2346634889485388,1.2885398048780925,0.8548281298772011,0
2018-02-02,3.0729672956202685,3.766683511386655,3.8274192793109467,3.45903808024483,2.9914706926927157,2.809172259446303,2.9929132879742,2.412735438988977,2.657802952570656,2.8258337834947795,2.613991308421374,2.6453514574035193,1.7254075087045764,1.6157694580839284,1.7413594766544012,1.8057170876214537,2.3354564382991847,1.8080733151502815,1.5380060910322269,1.5152693659735605,1.7236694588429686,1.686381341254407,1.6521010940391365,1.7654586985967584,1.9138366923938472,1.7171101640540458,1.2294708725824899,1.2823770388053901,0.850630719051816,0.7128584826254738,1
2018-02-03,3.749678406301103,3.8028724803357288,3.43569193498439,2.968050451955745,2.7741848317035704,2.9536308651901737,2.3866666896829485,2.6371169548687345,2.8069759419969587,2.5933615479767727,2.633010261181293,1.7149578337101277,1.604250359876538,1.7313009624013567,1.7950679497858757,2.3317723209886885,1.805777266422595,1.5351750775733213,1.5122625815753206,1.7161844683148926,1.6826151712096267,1.650195653183025,1.7629262805659607,1.9078257101573015,1.7115873859371302,1.2247479213722203,1.2770677889364506,0.8457398703592836,0.7089947075218597,0.8566539851363021,0
2018-02-04,3.7857267772191934,3.413367823770003,2.947619224190631,2.7522412053188523,2.9170634237825643,2.354427730753768,2.6089764470659227,2.785299319913891,2.5758285437341786,2.6122533753446078,1.7062143058741666,1.5943697450169432,1.7191469869367146,1.784769087871351,2.3186951617952265,1.8027443339416422,1.533129693307457,1.5094646110452092,1.7128985044854945,1.6752648955366172,1.6464873980922856,1.760932082701471,1.9051512507244088,1.7060155279712186,1.220268954391633,1.2722424054154722,0.8414979592777716,0.7045152440016238,0.8524522834603794,0.48149713453055853,0
2018-02-05,3.397735388076174,2.9280644709401136,2.7330912036222377,2.8941488341757893,2.3244140639418043,2.5741546600514056,2.7557906153028346,2.555686919704299,2.5946127083668897,1.6916522563509107,1.5860925100955114,1.7087267168382703,1.772321290413744,2.3060530462271123,1.7921089169265572,1.5304319523402565,1.5074428425429083,1.7098430089071615,1.6720357910618338,1.6392556714917348,1.757046594688876,1.9030431485818076,1.7035424171577884,1.2157638484046593,1.2676627498217847,0.8376099563172299,0.7006185498011849,0.8475561439905935,0.4781770700852141,-0.07074678541557754,1
2018-02-06,2.9143174908925484,2.7147536970423407,2.8741563488680972,2.305526954754649,2.5417377335025506,2.71926311927441,2.5282982713698745,2.5743463429107227,1.6792580079699282,1.5723333717829302,1.7000072836345275,1.7616512671921853,2.2907406506524333,1.7818232968077212,1.5210534000735978,1.5047766808569496,1.7076371873904224,1.669032744576825,1.6360766032490124,1.749452080983631,1.8989302127497056,1.70159577828442,1.213779868009727,1.2630547422910903,0.8339517243244002,0.6970337304195257,0.8433097931145901,0.4743680218959402,-0.07276904922260534,0.26297526746817956,0
2018-02-07,2.7018354522604793,2.8550184289998284,2.2890290263677384,2.5213737530265927,2.6852590712987565,2.4944138154941906,2.5467854084660924,1.6650703078746776,1.560619110425669,1.685486722732956,1.7527271840673588,2.2776356758502048,1.7693916872787834,1.5119807647187775,1.4955165411507079,1.7047249078141506,1.6668644083990751,1.6331197119661287,1.746119890498931,1.8908701245053499,1.697805257633963,1.2122254672190576,1.2610235791618973,0.8302853914084383,0.6936735209340591,0.8394178909450083,0.47103391163183056,-0.07497786127299541,0.26016874026302306,0.20753110433711583,1
2018-02-08,2.8415552406701865,2.273211158972408,2.503594375632942,2.6639197596793935,2.4628690531435184,2.5126861662604165,1.645904897206244,1.5472192646525158,1.6731276111441895,1.737854235834173,2.266716371834391,1.7587354240406115,1.5010320138064102,1.4865581843066293,1.6945419019624366,1.6640022546660445,1.6309843628866898,1.7430217538077253,1.8873414280911016,1.690405137464579,1.2092181805095596,1.2594313421121792,0.8286860078376498,0.6903117604531223,0.835755826119084,0.46794317646386324,-0.0769691216580934,0.25699290246535234,0.20485487366887628,0.47672567753766665,1
