date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,transaction
2016-01-30,-0.89260105405767,-0.8933899138270834,-0.8940245337717154,-0.8948675182573779,-0.8956480009910546,-0.8964035931015878,-0.8971822175600894,-0.8977809021298516,-0.8985656886696365,-0.8993021913582879,-0.8998453752625062,-0.9003099147937108,-0.9011349785775776,-0.9016869974229998,-0.9024199608291589,-0.9031984527912421,-0.9036099762329834,-0.9040979141692865,-0.9052225138002897,-0.9055158203067915,-0.9063485861001019,-0.9074492369492763,-0.9064963101774617,-0.9066885573942453,-0.9060174401444083,-0.9076344880284616,-0.9079411929196437,-0.9081584508910336,-0.9090831408917913,-0.9099943050086746,0
2016-01-31,-0.8926435945898167,-0.8932541326832658,-0.8940925782950621,-0.8948843301296022,-0.8956453284607122,-0.8964382011840574,-0.897007138894256,-0.8977807300670827,-0.8985171921395686,-0.8990644164257413,-0.8995322639599734,-0.900349064939716,-0.9009000099139157,-0.9016086518918337,-0.9023807765799441,-0.9027672991576086,-0.9032179015530633,-0.9043332300518082,-0.9045948145676521,-0.9054373339200104,-0.9065448619837315,-0.905603680114446,-0.905828564562205,-0.9052740812681856,-0.9068820868603166,-0.9072020416760164,-0.9073906512283099,-0.9083157938617442,-0.9092405292128369,-0.9105453216098183,0
2016-02-01,-0.8925078512642576,-0.8933221579393258,-0.8941093853899535,-0.8948816583543695,-0.8956799267884632,-0.8962631714420679,-0.8970069668805615,-0.8977322474714188,-0.8982794856033776,-0.8987513950726875,-0.89957140287279,-0.9001141640636843,-0.9008216870260284,-0.9015694791262507,-0.901949749838582,-0.9023753413088509,-0.9034531463610154,-0.9037057210317506,-0.9045163521635724,-0.9056335498869631,-0.9046998686776135,-0.9049361382805713,-0.9044145150240139,-0.9061384833452221,-0.9064497635023625,-0.9066516554092677,-0.9075479488544052,-0.9084731368324548,-0.9097913883364962,-0.9109389048963493,1
2016-02-02,-0.8925758575736756,-0.8933389602751698,-0.8941067143739437,-0.8949162469065414,-0.895504946380784,-0.8962629994764407,-0.8969584981127201,-0.8974946092349374,-0.8979665542914376,-0.8987905227418193,-0.8993365693958905,-0.9000358637716737,-0.9007825255820848,-0.9011385787048374,-0.9015579073464347,-0.9026105160181055,-0.9028258268731431,-0.9036272824042434,-0.9047125081737717,-0.903789119797608,-0.904032530673273,-0.9035225202794246,-0.9052786564084639,-0.9057062823067039,-0.9058995337740573,-0.9068089086283387,-0.9077052464805007,-0.9090238372299417,-0.9101848591391101,-0.9100336633373277,1
2016-02-03,-0.8925926552296719,-0.8933362900154771,-0.8941412930972858,-0.8947413159386747,-0.8955047744636275,-0.8962145442526736,-0.8967209276535375,-0.8971817678368806,-0.89800567070543,-0.8985557567270289,-0.8992582915702572,-0.8999967136256684,-0.9003517496987047,-0.9007468510490071,-0.9017930128417231,-0.9019833834600932,-0.9027474119371589,-0.9038233789730115,-0.9028686416778989,-0.903121985509969,-0.9026193443111401,-0.904386397946792,-0.904846585716239,-0.9051562082576807,-0.9060567422678587,-0.9069661618474099,-0.9082557881718344,-0.9094171946567182,-0.9092798762930983,-0.9096794383794496,1
2016-02-04,-0.8925899857137096,-0.8933708589476098,-0.8939664118385452,-0.8947411440700925,-0.895456332897568,-0.8959770401799924,-0.8964081754816307,-0.8972208730116377,-0.897770972221475,-0.8984775013887654,-0.8992191526574407,-0.8995660620196101,-0.8999601352592683,-0.9009818876425052,-0.9011660648542873,-0.9019049918903417,-0.9029434492771191,-0.9019800712265924,-0.9022017112432216,-0.9017092305479097,-0.9034829581991103,-0.9039544591131083,-0.9042966775624981,-0.9053133722716873,-0.9062139507616602,-0.9075165481141583,-0.9086490322370728,-0.9085124725751325,-0.9089257525707458,-0.9094826467361841,0
2016-02-05,-0.8926245450175775,-0.8931960272077308,-0.8939662400188019,-0.8946927161909478,-0.8952188957683644,-0.8956643754033053,-0.8964472695031189,-0.8969862419630951,-0.8976927393934899,-0.8984383737196336,-0.898788624616458,-0.8991745605595571,-0.9001951039229302,-0.9003551233931767,-0.9010876963558578,-0.9021009708147206,-0.901100698281494,-0.9013133428927813,-0.900789387969787,-0.9025725808025015,-0.9030511512551253,-0.903404718779329,-0.9044537941778525,-0.905470536285694,-0.9067641804899654,-0.9079096811618358,-0.9077445708870244,-0.9081584508910336,-0.9087290171694389,-0.9096400800507966,0
2016-02-06,-0.8924497619724712,-0.8931958554366395,-0.8939178259011288,-0.8944553461483816,-0.8949063191201345,-0.8957034585003912,-0.8962127053741887,-0.8969080316135809,-0.8976536229794975,-0.8980079693591846,-0.8983972354882921,-0.8994094614355889,-0.899568520819832,-0.9002767778620107,-0.9012836176019315,-0.9002587689255594,-0.9004341713256296,-0.8999014475976517,-0.9016524744146637,-0.9021409056752057,-0.9025015787809624,-0.903561787446123,-0.9046109107932072,-0.9060206103347171,-0.9071572017244691,-0.9070054751521776,-0.9073906512283099,-0.9079617721776454,-0.9088864054904845,-0.9096794383794496,1
2016-02-07,-0.8924495902492221,-0.8931474550277653,-0.8936805233106409,-0.8941428578170729,-0.8949453912011632,-0.8954689599178759,-0.896134517331212,-0.8968689264388238,-0.8972233424255799,-0.8976166926678674,-0.8986320689651917,-0.8987830590995042,-0.8994901979319446,-0.9004726416899258,-0.899441957888839,-0.8995924405826714,-0.8990227024779167,-0.9007642725002308,-0.9012209311922255,-0.9015915009677382,-0.902658599487866,-0.9037188561129172,-0.9051608189469481,-0.9064135203697337,-0.9062532528851106,-0.9066516554092677,-0.9071940291956906,-0.908119115148356,-0.9089257525707458,-0.9079870302473656,1
2016-02-08,-0.8924012033210059,-0.8929102196311793,-0.8933681237773421,-0.8941819188584865,-0.8947109587149907,-0.8953907937237041,-0.8960954233097236,-0.8964387695164957,-0.8968321782856549,-0.8978514586826577,-0.8980058463601261,-0.8987047588074936,-0.8996860051516629,-0.8986315217075234,-0.8987758256521885,-0.8981813923271438,-0.8998852667737413,-0.9003328600489413,-0.9006716943636676,-0.9017484737413003,-0.9028156201947698,-0.9042685964466964,-0.9055536104853344,-0.9055098272891956,-0.9058995337740573,-0.9064550888854289,-0.907351326821786,-0.9081584508910336,-0.9072338281195063,-0.9071211470169971,1
2016-02-09,-0.8921640340000863,-0.8925979085560115,-0.8934071737190044,-0.8939475526100049,-0.8946328145529332,-0.8953517106266182,-0.8956653890733516,-0.8960477177689248,-0.8970668767696098,-0.89722541597655,-0.897927568534493,-0.8989005095375201,-0.8978454172863118,-0.8979655846926118,-0.897365192680458,-0.8990436995944107,-0.899453984625829,-0.8997837896563909,-0.9008286191718269,-0.9019054465148625,-0.9033651926689324,-0.9046612681136815,-0.9046501899470458,-0.9051562082576807,-0.9057030231568054,-0.9066123421045,-0.9073906512283099,-0.9064670139558949,-0.9063681923537559,-0.9037363307528291,1
