date,price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,transaction
2018-01-30,0.683076475887242,0.711887705352038,0.9135663116056114,0.9423775410704078,0.8943588252957473,0.9071638161689901,1.0,1.0000000000000002,1.0,0.9608426658313103,0.9496548560688274,1.0,0.9999999999999999,1.0,0.9999999999999999,0.6883486932905925,0.7848121929863615,1.0,0.9774038533962007,0.9999999999999999,0.9825732359758117,0.9651464719516234,0.9477197079274351,0.9651464719516234,0.9215795618911526,0.8454635834934503,0.8454635834934503,1.0,1.0,0.9378092693211051,0
2018-01-31,0.711887705352038,0.9135663116056114,0.9423775410704078,0.8943588252957473,0.9071638161689901,1.0,0.7054852099154167,0.8369314115398205,0.9296407347672189,0.9496548560688274,1.0,0.9888121902375173,0.9094848556849168,0.8880360275182564,0.649776557443649,0.7848121929863615,1.0,0.9628986539631659,0.9999999999999999,0.8493590226413387,0.9651464719516234,0.9477197079274351,0.9651464719516234,0.9215795618911526,0.8431591237823048,0.8454635834934503,1.0,0.9313171482193112,0.834066819448106,0.9585395128807368,0
2018-02-01,0.9135663116056114,0.9423775410704078,0.8943588252957473,0.9071638161689901,1.0,0.7054852099154167,0.590240292056232,0.7780455323736445,0.9188162324237141,1.0,0.9888121902375173,0.899309712137655,0.8076553183304481,0.5770249928467461,0.7408346525083004,1.0,0.9628986539631659,0.9851594615852663,0.8493590226413387,0.8342949249054726,0.9477197079274351,0.9651464719516234,0.9215795618911526,0.8431591237823048,0.8431591237823048,1.0,0.9313171482193112,0.7767807317127614,0.8525038395094275,0.7538594530947144,0
2018-02-02,0.9423775410704078,0.8943588252957473,0.9071638161689901,1.0,0.7054852099154167,0.590240292056232,0.5486240717181929,0.768986166348079,0.9675264929694856,0.9888121902375173,0.899309712137655,0.7986194242753096,0.524795492345813,0.6578878618613389,0.943964249190984,0.9628986539631659,0.9851594615852663,0.8367540774379294,0.8342949249054726,0.8192308271696066,0.9651464719516234,0.9215795618911526,0.8431591237823048,0.8431591237823048,1.0,0.9313171482193112,0.7767807317127614,0.7939514446579337,0.6704659219339695,0.6732747773053586,0
2018-02-03,0.8943588252957473,0.9071638161689901,1.0,0.7054852099154167,0.590240292056232,0.5486240717181929,0.5422215762815715,0.809753313463124,0.9567019906259808,0.899309712137655,0.7986194242753096,0.5189241802132396,0.5983390471018183,0.8382742619708148,0.9089419049353488,0.9851594615852663,0.8367540774379294,0.8219135390231957,0.8192308271696066,0.8342949249054726,0.9215795618911526,0.8431591237823048,0.8431591237823048,1.0,0.9302929439032468,0.7767807317127614,0.7939514446579337,0.6244164103937759,0.5987956938495944,0.7139672089007375,0
2018-02-04,0.9071638161689901,1.0,0.7054852099154167,0.590240292056232,0.5486240717181929,0.5422215762815715,0.5710328057463677,0.8006939474375584,0.8701059718779429,0.7986194242753096,0.5189241802132396,0.5916449436693779,0.7623977461729066,0.8071731585036637,0.9299553114887299,0.8367540774379294,0.8219135390231957,0.8070730006084621,0.8342949249054726,0.7966346805658074,0.8431591237823048,0.8431591237823048,1.0,0.9302929439032468,0.7734520676855514,0.7939514446579337,0.6244164103937759,0.5576686979620081,0.6349866423789656,0.6016714795382131,0
2018-02-05,1.0,0.7054852099154167,0.590240292056232,0.5486240717181929,0.5422215762815715,0.5710328057463677,0.5646303103097464,0.7282190192330341,0.7726854507863999,0.5189241802132396,0.5916449436693779,0.7538681852253785,0.7341117635744431,0.8258338205839544,0.7898659344661894,0.8219135390231957,0.8070730006084621,0.8219135390231957,0.7966346805658074,0.7288462407544098,0.8431591237823048,1.0,0.9302929439032468,0.7734520676855514,0.7908788317097397,0.6244164103937759,0.5576686979620081,0.5913739489377339,0.5351133047067869,0.47324347463758354,1
2018-02-06,0.7054852099154167,0.590240292056232,0.5486240717181929,0.5422215762815715,0.5710328057463677,0.5646303103097464,0.5134103468167754,0.6466847250029443,0.502072892198781,0.5916449436693779,0.7538681852253785,0.7258986608191714,0.7510833531335211,0.7014294067153501,0.7758569967639355,0.8070730006084621,0.8219135390231957,0.7848121929863615,0.7288462407544098,0.7288462407544098,1.0,0.9302929439032468,0.7734520676855514,0.7908788317097397,0.6188156771169161,0.5576686979620081,0.5913739489377339,0.498360196913736,0.4208922780228876,0.5609261858217572,1
2018-02-07,0.590240292056232,0.5486240717181929,0.5422215762815715,0.5710328057463677,0.5646303103097464,0.5134103468167754,0.45578788788718294,0.420200574363806,0.5724321574315621,0.7538681852253785,0.7258986608191714,0.7426803754628957,0.6379394227396671,0.6889889653284899,0.7618480590616814,0.8219135390231957,0.7848121929863615,0.7180297701200599,0.7288462407544098,0.8644231203772047,0.9302929439032468,0.7734520676855514,0.7908788317097397,0.6188156771169161,0.5510726173256888,0.5913739489377339,0.498360196913736,0.39198419607580526,0.4988753417762593,0.5065113695020803,1
2018-02-08,0.5486240717181929,0.5422215762815715,0.5710328057463677,0.5646303103097464,0.5134103468167754,0.45578788788718294,0.2957255019716485,0.479086453529982,0.729387441412381,0.7258986608191714,0.7426803754628957,0.6308022778380676,0.6266250297002818,0.6765485239416295,0.7758569967639355,0.7848121929863615,0.7180297701200599,0.7180297701200599,0.8644231203772047,0.8041667294337405,0.7734520676855514,0.7908788317097397,0.6188156771169161,0.5510726173256888,0.5852804837669694,0.498360196913736,0.39198419607580526,0.4646111606200001,0.4504800078172964,0.5908502924000855,1
2018-02-09,0.5422215762815715,0.5710328057463677,0.5646303103097464,0.5134103468167754,0.45578788788718294,0.2957255019716485,0.33734172230968745,0.6104472609006822,0.7023261855536191,0.7426803754628957,0.6308022778380676,0.619614468075585,0.6153106366608964,0.6889889653284899,0.7408346525083004,0.7180297701200599,0.7180297701200599,0.851594615852663,0.8041667294337405,0.6685898498109454,0.7908788317097397,0.6188156771169161,0.5510726173256888,0.5852804837669694,0.49087970304794104,0.39198419607580526,0.4646111606200001,0.41953975621021755,0.525489180234777,0.7454616314287078,1
