0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,transaction
-0.8300784299257452,-0.8310715157812053,-0.8319117730342449,-0.8328817007420071,-0.8338012699816754,-0.8348154636755143,-0.8358647653227865,-0.8367759752120585,-0.8378307449282871,-0.8387576455226505,-0.8395685503274822,-0.8403148541846763,-0.8414227259491102,-0.8423732639690373,-0.8434393643363727,-0.8445544434922776,-0.8452745694043038,-0.8459910843542694,-0.8472427852099091,-0.8477944358529458,1
-0.8301153104117363,-0.8309537934927801,-0.8319707708949005,-0.8328962781207397,-0.833798952551217,-0.8348454753338128,-0.8357129290501022,-0.8367758259811963,-0.8377886808961382,-0.8385513971604632,-0.8392969373062108,-0.840348817731338,-0.8412188719159789,-0.8423052880683473,-0.8434053640899669,-0.844180305021693,-0.8449343205663243,-0.8461953069219118,-0.846697996528889,-0.8477263125081392,1
-0.8299976278261167,-0.8310127714081882,-0.8319853434511277,-0.8328939614555322,-0.8338289537890954,-0.8346936919227189,-0.8357127798719136,-0.836733776794171,-0.8375825033538211,-0.8382798792981487,-0.8393308889338698,-0.840145036451368,-0.8411509205716018,-0.8422713001180023,-0.843031361379504,-0.8438401791393432,-0.845138469869112,-0.8456507134081986,-0.8466298979437615,-0.8478966208701555,1
-0.8300565858507399,-0.8310273390379108,-0.831983027552322,-0.8329239527865446,-0.8336772230790851,-0.8346935427964666,-0.835670745526863,-0.8365276720154705,-0.8373110787230823,-0.838313819030938,-0.8391271791679161,-0.8400771093580446,-0.8411169448994132,-0.8418974326642075,-0.8426913589154467,-0.844044254668753,-0.8445940717283449,-0.8455826392189845,-0.8468001444065804,-0.8462957222672036,1
-0.8300711485674102,-0.8310250239220348,-0.8320130089615676,-0.8327722721803266,-0.8336770740046111,-0.8346515230856156,-0.8354647134963442,-0.836256343175173,-0.8373450068019247,-0.8381101806342022,-0.8390592759125982,-0.840043145811383,-0.8407432125053392,-0.8415575531607576,-0.842895360393881,-0.8435000532569935,-0.8445260219607489,-0.8457528246920198,-0.8451998276560838,-0.8457166738363489,1
-0.8300688342323259,-0.8310549951955464,-0.8318613785345034,-0.8327721231550793,-0.8336350688835252,-0.8344455627848663,-0.8351934804261685,-0.8362902592802101,-0.8371414383288704,-0.8380423011686234,-0.8390253242849394,-0.8396695467981047,-0.8404034557834539,-0.8417614808628275,-0.8423513564513894,-0.8434320280805235,-0.8446961463797387,-0.8441530812454876,-0.8446209896825001,-0.8444904536298325,0
-0.8300987953977801,-0.8309034160297709,-0.8318612295585568,-0.8327301319047243,-0.8334291800947476,-0.8341744241441126,-0.8352273845599405,-0.8360867626499868,-0.8370735821711858,-0.8380083614358342,-0.838651856380691,-0.839329911331488,-0.8406073098165852,-0.8412176736573078,-0.842283355958578,-0.8436020910216985,-0.8430969768412351,-0.8435744506371675,-0.8433952151502049,-0.8452398104227036,1
-0.8299472673533195,-0.8309032671041883,-0.831819252199796,-0.8325243111035616,-0.8331581355966942,-0.8342083164742068,-0.8350239597573086,-0.8360189304399124,-0.8370396540923434,-0.8376350243751517,-0.8383123401041016,-0.839533692611458,-0.8400636990615685,-0.8411496977566179,-0.8424533571906065,-0.8420034993746547,-0.84251855381667,-0.842349115231313,-0.8441442995866074,-0.8448651320262681,1
-0.8299471184779632,-0.8308613039365997,-0.8316134994885092,-0.832253356108531,-0.8331920161589509,-0.8340049624936415,-0.8349561514897647,-0.8359850143348752,-0.8366664452250774,-0.8372956270472586,-0.8385160498700552,-0.8389902758648715,-0.8399957477171914,-0.8413196375083428,-0.8408553456095373,-0.8414252853746602,-0.8412936579999437,-0.8430979313126684,-0.8437697573684062,-0.8443882686126228,0
-0.8299051694627965,-0.8306556207835761,-0.831342634131124,-0.8322872254829098,-0.8329887327854107,-0.8339371778334531,-0.8349222473559927,-0.8356119371794659,-0.8363271644366538,-0.8374992654439944,-0.8379728238275123,-0.8389223487715481,-0.8401656260781342,-0.8397222038421286,-0.84027734142064,-0.8402008321982012,-0.8420422054434986,-0.8427235232719907,-0.8432930672725136,-0.8445245153022357,0
-0.8296995556781005,-0.8303848469969105,-0.8313764923007971,-0.8320840092366368,-0.8329209716608973,-0.8339032855033589,-0.834549301884501,-0.8352727761290938,-0.8365307329097079,-0.8369562297193655,-0.8379049205721943,-0.8390921665048565,-0.8385687694852727,-0.8391444086862639,-0.8390533325500338,-0.8409491091393706,-0.8416679317217213,-0.8422470039474917,-0.8434292644427686,-0.8446607619918487,0
-0.8294288732121116,-0.8304186937202437,-0.8311733432827582,-0.8320162704878792,-0.8328870910986407,-0.8335304698723226,-0.8342102605467814,-0.835476272759317,-0.8359878836482302,-0.8368883502537868,-0.8380746787104891,-0.8374958798117583,-0.8379911830580675,-0.8379208424738445,-0.8398013379709598,-0.840574970668786,-0.8411915833485499,-0.84238315232592,-0.8435654616130237,-0.8451376254054939,1
-0.8294627085203601,-0.8302156133802444,-0.8311056269434118,-0.8319824011135003,-0.8325144049138171,-0.8331915465713806,-0.8344136853494132,-0.8349336150787218,-0.8359200274905455,-0.8370580489177334,-0.8364789522105192,-0.8369184995185102,-0.83676805885928,-0.8386685773814341,-0.8394273352604968,-0.8400987944334962,-0.8413276828837417,-0.8425193007043483,-0.8440421517089162,-0.8454782421295262,1
-0.8292596966708683,-0.830147919933578,-0.8310717687737387,-0.8316098379953332,-0.8321755992912503,-0.8333949005519459,-0.8338712192090618,-0.8348657828686473,-0.8360896678847572,-0.8354628814766356,-0.8359017745403173,-0.8356958118386902,-0.8375155236474279,-0.8382947099276393,-0.8389513318108166,-0.8402348447864362,-0.8414637824189336,-0.8429958200288472,-0.8443826446345537,-0.8446948236642519,1
-0.829192026054371,-0.8301140732102448,-0.8306993289073339,-0.8312711442515448,-0.8323788826647904,-0.8328526232704386,-0.8338034109415178,-0.8350353633938333,-0.8344950481791663,-0.8348859060192174,-0.8346795159445956,-0.8364430098652468,-0.837141791253354,-0.8378188786228095,-0.8390873327964395,-0.8403708951393761,-0.8419401307921048,-0.843336190974918,-0.8435995109055874,-0.8443882686126228,1
-0.8291581907461225,-0.8297417592535794,-0.8303607472106023,-0.8314743604978179,-0.8318367936686835,-0.8327848386102501,-0.8339729316103777,-0.8334413064570846,-0.8339182708388463,-0.8336640756388021,-0.8354264517530922,-0.8360694108519686,-0.8366661318427144,-0.8379548304241894,-0.8392233337820625,-0.8408470713746656,-0.8422803796300843,-0.8425533377989554,-0.8432930672725136,-0.8442179602506066,1
-0.8287860023553876,-0.8294032920202473,-0.8305638962286412,-0.8309324505077565,-0.8317690325441701,-0.8329543002607213,-0.8323794373230953,-0.8328647326714521,-0.8326968600005212,-0.8344107497601669,-0.8350529838488439,-0.8355939211987052,-0.8368020345314685,-0.8380907822255694,-0.8396993372317426,-0.8411871972570154,-0.8414978073027315,-0.8422470039474917,-0.8431228208096948,-0.8443542069402196,1
-0.8284476492729013,-0.8296063723602466,-0.8300221655138708,-0.8308647117589989,-0.8319384353554535,-0.8313613607462936,-0.8318030670489719,-0.8316437528901126,-0.8334432777350531,-0.8340374126994845,-0.8345776610616187,-0.8357297753853519,-0.8369379372202228,-0.8385666135303992,-0.8400393396957999,-0.840404907727611,-0.8411915833485499,-0.8420768184744564,-0.8432590179799498,-0.8443882686126228,1
-0.828650661122393,-0.8290648247869152,-0.8299544491745243,-0.8310340586308931,-0.8303460489293895,-0.8307851911346922,-0.8305825182331811,-0.8323899072009312,-0.8330700688677872,-0.8335622564404341,-0.8347134675722544,-0.8358656295719986,-0.8374135966308622,-0.8389064930338489,-0.8392573340284681,-0.8400987944334962,-0.8410214589295602,-0.8422129668528847,-0.8432930672725136,-0.842923616699284,1
-0.8281092961904151,-0.8289971313402488,-0.8301237400228902,-0.829442198035088,-0.8297700793710259,-0.8295650672513007,-0.8313284091761642,-0.832016830045522,-0.8325950757639942,-0.8336980153715913,-0.8348492740828902,-0.8363411192252619,-0.8377533533527477,-0.8381247701759144,-0.8389513318108166,-0.8399287314923214,-0.841157558464752,-0.8422470039474917,-0.8418289476922721,-0.8421742599064129,1
-0.8280416255739178,-0.8291663649569149,-0.8285324060482517,-0.8288664186706479,-0.8285503791297852,-0.8303106985133732,-0.8309554637046727,-0.8315420045750009,-0.8327307880793635,-0.8338337743027486,-0.8353245968701153,-0.8366807546918784,-0.8369719128924112,-0.8378188786228095,-0.8387813305787879,-0.8400647818452613,-0.8411915833485499,-0.8407834088793877,-0.8410798632558696,-0.8392449560797351,1
