0,1,2,3,4,5,6,7,8,9,transaction
-0.8327419794187639,-0.8337819691486393,-0.8347221594158658,-0.8359189816140566,-0.8370516168327685,-0.8381821664362172,-0.8392914246037594,-0.840181744332929,-0.8412156063941346,-0.8422553425217199,1
-0.8327790431521604,-0.8336636612933093,-0.8347814513539281,-0.835933631964184,-0.8370492877492455,-0.8382123292077828,-0.8391388230907658,-0.8401815943502666,-0.8411733305470718,-0.8420480531270119,1
-0.8326607758392005,-0.8337229325730059,-0.8347960965476967,-0.8359313037022214,-0.8370794398466092,-0.8380597815441142,-0.8391386731607334,-0.8401393333264627,-0.8409661147904852,-0.8417751647863015,1
-0.8327200268074972,-0.8337375726641286,-0.8347937691051925,-0.8359614451637405,-0.8369269461675203,-0.8380596316669884,-0.8390964269665995,-0.8399321902263225,-0.8406933233914672,-0.8418092758288903,1
-0.8327346618816751,-0.8337352460325468,-0.8348238999580788,-0.8358090052752405,-0.836926796343434,-0.8380174003804984,-0.8388893565543293,-0.8396594944766603,-0.8407274223163445,-0.8416046095733575,1
-0.8327323360473958,-0.833765366387308,-0.8346715137225448,-0.8358088555040031,-0.836884580002032,-0.8378104030382897,-0.8386167564953912,-0.8396935814453681,-0.8405228287670808,-0.8415363874881798,1
-0.8327624460803524,-0.8336130332458486,-0.8346713640040212,-0.8357666540539846,-0.8366776559134168,-0.8375378991732154,-0.8386508315027584,-0.8394890596331214,-0.8404546309173263,-0.841502276445591,1
-0.8326101651412305,-0.8336128835794895,-0.8346291774072867,-0.8355598029557295,-0.8364052484838191,-0.8375719621563497,-0.8384463814585549,-0.8394208856957058,-0.8404205319924491,-0.841127054977114,1
-0.8326100155261599,-0.8335707116813157,-0.8344223991126466,-0.8352874916150722,-0.8364392994125188,-0.837367584257544,-0.8383782314438203,-0.8393867987269981,-0.8400454438187993,-0.840785944551226,1
-0.8325678580796783,-0.8333640054319107,-0.8341501836150869,-0.8353215305326543,-0.8362349938403204,-0.8372994582912754,-0.838344156436453,-0.8390118420712125,-0.8397044545700267,-0.8409906108067589,1
-0.832361222665479,-0.8330918847790714,-0.8341842105522818,-0.8351172970271613,-0.836166891982921,-0.8372653953081411,-0.8379693313554131,-0.8386709723841348,-0.8399090481192902,-0.8404448341253379,1
-0.8320891952644038,-0.8331258998606762,-0.8339800489291119,-0.8350492191919969,-0.8361328410542213,-0.8368907024936639,-0.8376285812817403,-0.8388754941963814,-0.8393634653212542,-0.8403766120401602,1
-0.8321231986895382,-0.8329218093710467,-0.8339119950547219,-0.8350151802744148,-0.8357582808385243,-0.8365500726623211,-0.837833031325944,-0.8383301026970571,-0.8392952674714996,-0.8405471672531043,1
-0.8319191781387317,-0.8328537792078368,-0.833877968117527,-0.8346407521810107,-0.8354177715515272,-0.8367544505611267,-0.8372878312080677,-0.8382619287596416,-0.839465762095886,-0.8389439482514303,1
