ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.592771084337,mlp_eval:0.538461538462,svc_training:0.578313253012,svc_eval:0.572115384615']
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.580722891566,mlp_eval:0.483173076923,svc_training:0.563855421687,svc_eval:0.473557692308']
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.596566523605,mlp_eval:0.540772532189,svc_training:0.575107296137,svc_eval:0.540772532189']
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.562231759657,mlp_eval:0.510729613734,svc_training:0.587982832618,svc_eval:0.527896995708']
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.578595317726,mlp_eval:0.544240400668,svc_training:0.571906354515,svc_eval:0.529215358932']
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.61872909699,mlp_eval:0.500834724541,svc_training:0.628762541806,svc_eval:0.50918196995']
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.571084337349,mlp_eval:0.492788461538,svc_training:0.568674698795,svc_eval:0.504807692308']
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.578313253012,mlp_eval:0.478365384615,svc_training:0.556626506024,svc_eval:0.461538461538']
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.600858369099,mlp_eval:0.480686695279,svc_training:0.592274678112,svc_eval:0.49356223176']
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.583690987124,mlp_eval:0.519313304721,svc_training:0.56652360515,svc_eval:0.519313304721']
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.548494983278,mlp_eval:0.539232053422,svc_training:0.57525083612,svc_eval:0.57429048414']
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.576923076923,mlp_eval:0.485809682805,svc_training:0.563545150502,svc_eval:0.52754590985']
