crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,standardize,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,MLPClassifier_training,MLPClassifier_eval,SVC_training,SVC_eval
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.547085201794,0.517189835575,0.551569506726,0.514200298954
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.527653213752,0.503736920777,0.533632286996,0.500747384155
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.557613168724,0.514403292181,0.567901234568,0.56378600823
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.58024691358,0.48353909465,0.600823045267,0.487654320988
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.587458745875,0.453947368421,0.57095709571,0.552631578947
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.574257425743,0.480263157895,0.554455445545,0.486842105263
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.556886227545,0.579970104634,0.549401197605,0.560538116592
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.565868263473,0.526158445441,0.565868263473,0.487294469357
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.571134020619,0.537037037037,0.560824742268,0.557613168724
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.616494845361,0.545267489712,0.59793814433,0.510288065844
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.584158415842,0.594059405941,0.620462046205,0.627062706271
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.60396039604,0.57095709571,0.594059405941,0.541254125413
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.571856287425,0.517189835575,0.573353293413,0.545590433483
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.576347305389,0.487294469357,0.544910179641,0.520179372197
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.581443298969,0.518518518519,0.564948453608,0.512345679012
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.569072164948,0.506172839506,0.564948453608,0.51646090535
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.613861386139,0.49504950495,0.597359735974,0.531353135314
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.587458745875,0.514851485149,0.580858085809,0.491749174917
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.543413173653,0.499252615845,0.600299401198,0.578475336323
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.544910179641,0.494768310912,0.555389221557,0.509715994021
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.614432989691,0.569958847737,0.680412371134,0.656378600823
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.612371134021,0.502057613169,0.612371134021,0.487654320988
