crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,standardize,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,MLPClassifier_training,MLPClassifier_eval,SVC_training,SVC_eval
XRP,2019-09-30,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.588815789474,0.486842105263,0.555921052632,0.532894736842
XRP,2019-09-30,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.565789473684,0.539473684211,0.555921052632,0.549342105263
XRP,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.553064275037,0.539611360239,0.565022421525,0.57399103139
XRP,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.582959641256,0.476831091181,0.605381165919,0.511210762332
XRP,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.586419753086,0.557613168724,0.569958847737,0.530864197531
XRP,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.627572016461,0.56378600823,0.615226337449,0.5
XRP,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.590759075908,0.516447368421,0.590759075908,0.542763157895
XRP,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.580858085809,0.569078947368,0.561056105611,0.569078947368
XRP,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.566517189836,0.539611360239,0.576980568012,0.545590433483
XRP,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.562032884903,0.49177877429,0.59043348281,0.500747384155
XRP,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.586419753086,0.510288065844,0.576131687243,0.514403292181
XRP,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.621399176955,0.524691358025,0.609053497942,0.5
XRP,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.567656765677,0.493421052632,0.574257425743,0.559210526316
XRP,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.57095709571,0.476973684211,0.551155115512,0.555921052632
XRP,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.563527653214,0.55754857997,0.566517189836,0.547085201794
XRP,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.55754857997,0.559043348281,0.551569506726,0.560538116592
XRP,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.59670781893,0.534979423868,0.600823045267,0.598765432099
XRP,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.541152263374,0.497942386831,0.545267489712,0.485596707819
XRP,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.587458745875,0.565789473684,0.610561056106,0.559210526316
XRP,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.580858085809,0.496710526316,0.567656765677,0.569078947368
XRP,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.562032884903,0.568011958146,0.566517189836,0.568011958146
XRP,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.563527653214,0.481315396114,0.556053811659,0.550074738416
XRP,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.604938271605,0.534979423868,0.576131687243,0.555555555556
XRP,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.567901234568,0.506172839506,0.543209876543,0.543209876543
XRP,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.60396039604,0.565789473684,0.610561056106,0.549342105263
XRP,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.594059405941,0.483552631579,0.551155115512,0.555921052632
XRP,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.583832335329,0.54110612855,0.603293413174,0.588938714499
XRP,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.565868263473,0.511210762332,0.552395209581,0.530642750374
XRP,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.583505154639,0.508230452675,0.585567010309,0.5329218107
XRP,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.628865979381,0.569958847737,0.612371134021,0.485596707819
XRP,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.640264026403,0.53795379538,0.617161716172,0.567656765677
XRP,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.587458745875,0.564356435644,0.584158415842,0.564356435644
XRP,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,True,0.7,0.555389221557,0.506726457399,0.549401197605,0.568011958146
XRP,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2016-01-01,30,4,0.5,False,0.7,0.565868263473,0.49177877429,0.564371257485,0.494768310912
XRP,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,True,0.7,0.564948453608,0.508230452675,0.556701030928,0.56378600823
XRP,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,30,4,0.5,False,0.7,0.60618556701,0.56378600823,0.59175257732,0.479423868313
XRP,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,30,4,0.5,True,0.7,0.584158415842,0.574257425743,0.597359735974,0.57095709571
XRP,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,30,4,0.5,False,0.7,0.57095709571,0.574257425743,0.561056105611,0.574257425743
