crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,standardize,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,MLPClassifier_training,MLPClassifier_eval,SVC_training,SVC_eval
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,60,4,0.5,False,0.7,0.523404255319,0.452229299363,0.523404255319,0.452229299363
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,0.611111111111,0.59375,0.642361111111,0.628472222222
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,60,4,0.5,False,0.7,0.614583333333,0.5,0.614583333333,0.5
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,0.584992343032,0.54128440367,0.635528330781,0.626911314985
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2016-01-01,60,4,0.5,False,0.7,0.554364471669,0.44495412844,0.532924961715,0.480122324159
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,0.625531914894,0.56050955414,0.63829787234,0.670912951168
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,60,4,0.5,False,0.7,0.568085106383,0.452229299363,0.544680851064,0.462845010616
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,0.59375,0.600694444444,0.663194444444,0.694444444444
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,60,4,0.5,False,0.7,0.652777777778,0.479166666667,0.649305555556,0.482638888889
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,0.591117917305,0.582568807339,0.581929555896,0.573394495413
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2016-01-01,60,4,0.5,False,0.7,0.571209800919,0.47247706422,0.56202143951,0.474006116208
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,0.629787234043,0.581740976645,0.631914893617,0.647558386412
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,60,4,0.5,False,0.7,0.555319148936,0.452229299363,0.540425531915,0.467091295117
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,0.607638888889,0.541666666667,0.628472222222,0.628472222222
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,60,4,0.5,False,0.7,0.614583333333,0.534722222222,0.618055555556,0.506944444444
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,0.630934150077,0.57886676876,0.64471669219,0.656967840735
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2016-01-01,60,4,0.5,False,0.7,0.540581929556,0.525267993874,0.535987748851,0.444104134763
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,0.636170212766,0.612765957447,0.682978723404,0.687234042553
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,60,4,0.5,False,0.7,0.53829787234,0.446808510638,0.53829787234,0.446808510638
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,0.599303135889,0.673611111111,0.644599303136,0.75
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2018-01-01,60,4,0.5,False,0.7,0.623693379791,0.486111111111,0.623693379791,0.489583333333
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,0.611026033691,0.5865237366,0.624808575804,0.675344563553
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2016-01-01,60,4,0.5,False,0.7,0.558958652374,0.451761102603,0.555895865237,0.451761102603
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,0.565957446809,0.576595744681,0.606382978723,0.678723404255
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2017-01-01,60,4,0.5,False,0.7,0.544680851064,0.46170212766,0.542553191489,0.46170212766
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,0.627177700348,0.635416666667,0.672473867596,0.71875
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2018-01-01,60,4,0.5,False,0.7,0.620209059233,0.475694444444,0.620209059233,0.475694444444
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,0.595712098009,0.558958652374,0.64471669219,0.693721286371
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,True,2016-01-01,60,4,0.5,False,0.7,0.53751914242,0.444104134763,0.552833078101,0.490045941807
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,0.610638297872,0.653191489362,0.676595744681,0.721276595745
