XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,10,4,0.5,True,False,0.7,['mlp_training:0.57048092869,mlp_eval:0.397350993377,svc_training:0.562189054726,svc_eval:0.58940397351']
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,10,4,0.5,True,True,0.7,['mlp_training:0.580952380952,mlp_eval:0.591448931116,svc_training:0.569047619048,svc_eval:0.61757719715']
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,10,4,0.5,True,False,0.7,['mlp_training:0.55,mlp_eval:0.603325415677,svc_training:0.545238095238,svc_eval:0.532066508314']
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,10,4,0.5,True,True,0.7,['mlp_training:0.63025210084,mlp_eval:0.613445378151,svc_training:0.617647058824,svc_eval:0.626050420168']
XRP,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,10,4,0.5,True,False,0.7,['mlp_training:0.663865546218,mlp_eval:0.588235294118,svc_training:0.634453781513,svc_eval:0.588235294118']
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.581666666667,mlp_eval:0.543333333333,svc_training:0.571666666667,svc_eval:0.516666666667']
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.568333333333,mlp_eval:0.538333333333,svc_training:0.56,svc_eval:0.546666666667']
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.599520383693,mlp_eval:0.494004796163,svc_training:0.575539568345,svc_eval:0.556354916067']
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.58273381295,mlp_eval:0.561151079137,svc_training:0.592326139089,svc_eval:0.549160671463']
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.589743589744,mlp_eval:0.56170212766,svc_training:0.576923076923,svc_eval:0.56170212766']
XRP,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.576923076923,mlp_eval:0.56170212766,svc_training:0.576923076923,svc_eval:0.56170212766']
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.56,mlp_eval:0.498333333333,svc_training:0.558333333333,svc_eval:0.546666666667']
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.561666666667,mlp_eval:0.545,svc_training:0.56,svc_eval:0.545']
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.568345323741,mlp_eval:0.486810551559,svc_training:0.549160671463,svc_eval:0.558752997602']
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.585131894484,mlp_eval:0.551558752998,svc_training:0.585131894484,svc_eval:0.541966426859']
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.58547008547,mlp_eval:0.557446808511,svc_training:0.576923076923,svc_eval:0.557446808511']
XRP,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.58547008547,mlp_eval:0.56170212766,svc_training:0.57264957265,svc_eval:0.56170212766']
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.575,mlp_eval:0.535,svc_training:0.568333333333,svc_eval:0.545']
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.565,mlp_eval:0.511666666667,svc_training:0.578333333333,svc_eval:0.546666666667']
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.556354916067,mlp_eval:0.544364508393,svc_training:0.553956834532,svc_eval:0.501199040767']
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.546762589928,mlp_eval:0.47242206235,svc_training:0.534772182254,svc_eval:0.561151079137']
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.606837606838,mlp_eval:0.553191489362,svc_training:0.58547008547,svc_eval:0.553191489362']
XRP,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.606837606838,mlp_eval:0.56170212766,svc_training:0.576923076923,svc_eval:0.56170212766']
XRP,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.555,mlp_eval:0.566666666667,svc_training:0.548333333333,svc_eval:0.563333333333']
