crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,save_data,save_roi,start_date,window_size,cv_folds,dev_size,save_results,shuffle_data,training_size,mlp_training,mlp_eval,svc_training,svc_eval
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.537562604341,0.485,0.524207011686,0.501666666667
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.564903846154,0.429256594724,0.550480769231,0.544364508393
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.576923076923,0.462829736211,0.572115384615,0.484412470024
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.559829059829,0.551282051282,0.555555555556,0.5
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.594017094017,0.517094017094,0.564102564103,0.517094017094
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,0.572621035058,0.532554257095,0.562604340568,0.570951585977
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.590984974958,0.540901502504,0.585976627713,0.507512520868
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.603365384615,0.524038461538,0.584134615385,0.543269230769
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.596153846154,0.492788461538,0.567307692308,0.521634615385
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.545064377682,0.482905982906,0.587982832618,0.568376068376
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.600858369099,0.508547008547,0.583690987124,0.525641025641
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,0.582637729549,0.514190317195,0.570951585977,0.542570951586
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.607679465776,0.494156928214,0.599332220367,0.507512520868
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.564903846154,0.560096153846,0.5625,0.538461538462
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.576923076923,0.516826923077,0.555288461538,0.444711538462
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.579399141631,0.542735042735,0.56652360515,0.542735042735
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.570815450644,0.508547008547,0.56652360515,0.542735042735
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,0.590984974958,0.525876460768,0.589315525876,0.570951585977
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.567612687813,0.497495826377,0.534223706177,0.520868113523
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.608173076923,0.526442307692,0.59375,0.567307692308
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.588942307692,0.466346153846,0.584134615385,0.466346153846
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.587982832618,0.508547008547,0.596566523605,0.547008547009
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.613733905579,0.508547008547,0.579399141631,0.508547008547
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,0.549248747913,0.517529215359,0.542570951586,0.579298831386
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.565943238731,0.477462437396,0.54590984975,0.539232053422
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.598557692308,0.483173076923,0.610576923077,0.538461538462
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.560096153846,0.466346153846,0.567307692308,0.444711538462
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.575107296137,0.521367521368,0.570815450644,0.538461538462
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.579399141631,0.542735042735,0.570815450644,0.542735042735
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,0.596989966555,0.552587646077,0.586956521739,0.57429048414
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.642140468227,0.525876460768,0.638795986622,0.532554257095
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.592771084337,0.538461538462,0.578313253012,0.572115384615
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.580722891566,0.483173076923,0.563855421687,0.473557692308
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.596566523605,0.540772532189,0.575107296137,0.540772532189
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.562231759657,0.510729613734,0.587982832618,0.527896995708
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,0.578595317726,0.544240400668,0.571906354515,0.529215358932
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.61872909699,0.500834724541,0.628762541806,0.50918196995
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.571084337349,0.492788461538,0.568674698795,0.504807692308
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.578313253012,0.478365384615,0.556626506024,0.461538461538
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.600858369099,0.480686695279,0.592274678112,0.49356223176
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.583690987124,0.519313304721,0.56652360515,0.519313304721
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,0.548494983278,0.539232053422,0.57525083612,0.57429048414
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.576923076923,0.485809682805,0.563545150502,0.52754590985
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.655421686747,0.475961538462,0.650602409639,0.576923076923
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.566265060241,0.504807692308,0.58313253012,0.485576923077
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.587982832618,0.472103004292,0.600858369099,0.592274678112
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.587982832618,0.523605150215,0.549356223176,0.510729613734
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,0.555183946488,0.532554257095,0.553511705686,0.562604340568
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,0.553511705686,0.530884808013,0.536789297659,0.495826377295
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,0.568674698795,0.538461538462,0.621686746988,0.608173076923
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,0.573493975904,0.461538461538,0.573493975904,0.478365384615
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,0.639484978541,0.519313304721,0.695278969957,0.613733905579
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,0.592274678112,0.519313304721,0.56652360515,0.519313304721
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.566386554622,0.529411764706,0.563025210084,0.515966386555
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.564705882353,0.544537815126,0.559663865546,0.529411764706
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.541262135922,0.553398058252,0.53640776699,0.516990291262
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.606796116505,0.53640776699,0.582524271845,0.509708737864
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.558951965066,0.495652173913,0.554585152838,0.54347826087
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.550218340611,0.517391304348,0.550218340611,0.517391304348
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.557983193277,0.521008403361,0.554621848739,0.515966386555
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.561344537815,0.542857142857,0.573109243697,0.539495798319
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.572815533981,0.48786407767,0.56067961165,0.53640776699
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.621359223301,0.490291262136,0.582524271845,0.514563106796
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.56768558952,0.521739130435,0.563318777293,0.5
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.563318777293,0.504347826087,0.550218340611,0.517391304348
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.536134453782,0.475630252101,0.517647058824,0.457142857143
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.519327731092,0.50756302521,0.510924369748,0.526050420168
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.519417475728,0.48786407767,0.502427184466,0.509708737864
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.565533980583,0.529126213592,0.567961165049,0.473300970874
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.580786026201,0.491304347826,0.519650655022,0.547826086957
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.598253275109,0.517391304348,0.550218340611,0.517391304348
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.524369747899,0.500840336134,0.510924369748,0.504201680672
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.531092436975,0.510924369748,0.505882352941,0.515966386555
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.594660194175,0.473300970874,0.604368932039,0.470873786408
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.553398058252,0.485436893204,0.56067961165,0.466019417476
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.550218340611,0.552173913043,0.606986899563,0.465217391304
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.606986899563,0.517391304348,0.550218340611,0.517391304348
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.560606060606,0.541176470588,0.569023569024,0.552941176471
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.557239057239,0.544537815126,0.537037037037,0.514285714286
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.579075425791,0.51213592233,0.591240875912,0.577669902913
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.608272506083,0.483009708738,0.586374695864,0.529126213592
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.61135371179,0.56768558952,0.61135371179,0.615720524017
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.580786026201,0.545851528384,0.580786026201,0.532751091703
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.548821548822,0.532773109244,0.542087542088,0.557983193277
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.569023569024,0.536134453782,0.56734006734,0.505882352941
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.583941605839,0.53640776699,0.588807785888,0.543689320388
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.571776155718,0.468446601942,0.552311435523,0.53640776699
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.585152838428,0.53711790393,0.558951965066,0.510917030568
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.56768558952,0.528384279476,0.554585152838,0.524017467249
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.558922558923,0.517647058824,0.574074074074,0.559663865546
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.538720538721,0.494117647059,0.513468013468,0.47731092437
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.620437956204,0.5,0.627737226277,0.565533980583
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.576642335766,0.45145631068,0.579075425791,0.483009708738
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.620087336245,0.506550218341,0.624454148472,0.589519650655
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.646288209607,0.532751091703,0.593886462882,0.471615720524
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.550505050505,0.526050420168,0.558922558923,0.515966386555
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.542087542088,0.489075630252,0.520202020202,0.489075630252
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.559610705596,0.526699029126,0.598540145985,0.555825242718
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.574209245742,0.483009708738,0.569343065693,0.468446601942
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.576419213974,0.489082969432,0.554585152838,0.563318777293
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.602620087336,0.524017467249,0.554585152838,0.524017467249
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.60101010101,0.547138047138,0.607744107744,0.555555555556
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.60101010101,0.520202020202,0.579124579125,0.515151515152
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.603406326034,0.520681265207,0.613138686131,0.583941605839
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.588807785888,0.571776155718,0.588807785888,0.510948905109
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.587719298246,0.554585152838,0.622807017544,0.606986899563
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.592105263158,0.484716157205,0.570175438596,0.515283842795
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.574074074074,0.537037037037,0.569023569024,0.577441077441
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.602693602694,0.52861952862,0.579124579125,0.494949494949
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.540145985401,0.484184914842,0.532846715328,0.586374695864
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.554744525547,0.450121654501,0.554744525547,0.450121654501
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.561403508772,0.56768558952,0.548245614035,0.56768558952
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.565789473684,0.550218340611,0.565789473684,0.550218340611
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.545454545455,0.530303030303,0.607744107744,0.590909090909
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.545454545455,0.494949494949,0.525252525253,0.496632996633
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.576642335766,0.559610705596,0.583941605839,0.67396593674
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.598540145985,0.47201946472,0.591240875912,0.489051094891
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.614035087719,0.554585152838,0.65350877193,0.672489082969
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.622807017544,0.484716157205,0.587719298246,0.515283842795
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.548821548822,0.486531986532,0.53367003367,0.584175084175
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.56734006734,0.483164983165,0.531986531987,0.478114478114
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.61800486618,0.496350364964,0.642335766423,0.61800486618
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.574209245742,0.450121654501,0.581508515815,0.450121654501
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.609649122807,0.576419213974,0.609649122807,0.633187772926
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.622807017544,0.449781659389,0.583333333333,0.545851528384
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.620573355818,0.537037037037,0.627318718381,0.616161616162
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.615514333895,0.543771043771,0.605396290051,0.537037037037
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.609756097561,0.530413625304,0.639024390244,0.622871046229
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.573170731707,0.47201946472,0.560975609756,0.479318734793
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.578947368421,0.561403508772,0.644736842105,0.684210526316
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.583333333333,0.508771929825,0.55701754386,0.513157894737
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.56323777403,0.558922558923,0.575042158516,0.607744107744
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.598650927487,0.503367003367,0.586846543002,0.5
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.578048780488,0.513381995134,0.578048780488,0.552311435523
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.560975609756,0.508515815085,0.553658536585,0.467153284672
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.583333333333,0.552631578947,0.631578947368,0.671052631579
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.565789473684,0.583333333333,0.565789473684,0.548245614035
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.573355817875,0.542087542088,0.602023608769,0.569023569024
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.588532883642,0.540404040404,0.548060708263,0.574074074074
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.621951219512,0.508515815085,0.614634146341,0.613138686131
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.592682926829,0.535279805353,0.582926829268,0.486618004866
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.697368421053,0.526315789474,0.671052631579,0.605263157895
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.640350877193,0.5,0.59649122807,0.478070175439
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,True,0.7,0.568296795953,0.535353535354,0.600337268128,0.542087542088
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,30,4,0.5,True,False,0.7,0.564924114671,0.521885521886,0.527824620573,0.488215488215
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,True,0.7,0.565853658537,0.52798053528,0.570731707317,0.54501216545
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,30,4,0.5,True,False,0.7,0.575609756098,0.467153284672,0.575609756098,0.467153284672
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,True,0.7,0.65350877193,0.508771929825,0.644736842105,0.684210526316
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,30,4,0.5,True,False,0.7,0.614035087719,0.469298245614,0.561403508772,0.530701754386
