crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,standardize,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,MLPClassifier_training,MLPClassifier_eval,SVC_training,SVC_eval
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2016-01-01,10,4,0.5,True,0.7,0.546391752577,0.530191458027,0.541973490427,0.481590574374
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2016-01-01,10,4,0.5,False,0.7,0.568483063328,0.496318114875,0.567010309278,0.472754050074
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,10,4,0.5,True,0.7,0.542338709677,0.5,0.528225806452,0.506048387097
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,10,4,0.5,False,0.7,0.536290322581,0.451612903226,0.548387096774,0.463709677419
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2018-01-01,10,4,0.5,True,0.7,0.565495207668,0.528662420382,0.562300319489,0.528662420382
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2018-01-01,10,4,0.5,False,0.7,0.581469648562,0.515923566879,0.575079872204,0.515923566879
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2016-01-01,10,4,0.5,True,0.7,0.540500736377,0.531664212077,0.534609720177,0.491899852725
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2016-01-01,10,4,0.5,False,0.7,0.550810014728,0.474226804124,0.543446244477,0.490427098675
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,10,4,0.5,True,0.7,0.554435483871,0.489919354839,0.548387096774,0.520161290323
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,10,4,0.5,False,0.7,0.546370967742,0.467741935484,0.538306451613,0.508064516129
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,10,4,0.5,True,0.7,0.555910543131,0.550955414013,0.571884984026,0.515923566879
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,10,4,0.5,False,0.7,0.575079872204,0.528662420382,0.565495207668,0.515923566879
LTC,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2016-01-01,10,4,0.5,True,0.7,0.525773195876,0.515463917526,0.527245949926,0.500736377025
LTC,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2016-01-01,10,4,0.5,False,0.7,0.515463917526,0.537555228277,0.506627393225,0.462444771723
LTC,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,10,4,0.5,True,0.7,0.564516129032,0.51814516129,0.546370967742,0.526209677419
LTC,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,10,4,0.5,False,0.7,0.532258064516,0.477822580645,0.552419354839,0.445564516129
