BTC,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.586538461538,mlp_eval:0.584134615385,svc_training:0.677884615385,svc_eval:0.629807692308']
BTC,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.615384615385,mlp_eval:0.495192307692,svc_training:0.620192307692,svc_eval:0.495192307692']
BTC,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.639484978541,mlp_eval:0.508547008547,svc_training:0.618025751073,svc_eval:0.551282051282']
BTC,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.618025751073,mlp_eval:0.504273504274,svc_training:0.56652360515,svc_eval:0.504273504274']
BTC,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.607023411371,mlp_eval:0.599332220367,svc_training:0.603678929766,svc_eval:0.606010016694']
BTC,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.640468227425,mlp_eval:0.529215358932,svc_training:0.647157190635,svc_eval:0.534223706177']
BTC,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.604819277108,mlp_eval:0.596153846154,svc_training:0.587951807229,svc_eval:0.59375']
BTC,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.660240963855,mlp_eval:0.509615384615,svc_training:0.669879518072,svc_eval:0.538461538462']
BTC,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.618025751073,mlp_eval:0.515021459227,svc_training:0.613733905579,svc_eval:0.49356223176']
BTC,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.570815450644,mlp_eval:0.489270386266,svc_training:0.527896995708,svc_eval:0.489270386266']
BTC,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.623745819398,mlp_eval:0.590984974958,svc_training:0.591973244147,svc_eval:0.59265442404']
BTC,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.66220735786,mlp_eval:0.510851419032,svc_training:0.650501672241,svc_eval:0.534223706177']
BTC,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.597590361446,mlp_eval:0.588942307692,svc_training:0.61686746988,svc_eval:0.584134615385']
BTC,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.638554216867,mlp_eval:0.5,svc_training:0.640963855422,svc_eval:0.519230769231']
BTC,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.55364806867,mlp_eval:0.489270386266,svc_training:0.540772532189,svc_eval:0.519313304721']
BTC,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,False,2018-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.545064377682,mlp_eval:0.515021459227,svc_training:0.515021459227,svc_eval:0.484978540773']
BTC,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.603678929766,mlp_eval:0.565943238731,svc_training:0.615384615385,svc_eval:0.644407345576']
BTC,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2016-01-01,20,4,0.5,True,False,0.7,['mlp_training:0.640468227425,mlp_eval:0.464106844741,svc_training:0.628762541806,svc_eval:0.535893155259']
BTC,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,True,False,2017-01-01,20,4,0.5,True,True,0.7,['mlp_training:0.619277108434,mlp_eval:0.545673076923,svc_training:0.633734939759,svc_eval:0.697115384615']
