crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,standardize,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,MLPClassifier_training,MLPClassifier_eval,SVC_training,SVC_eval
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,60,4,0.5,True,0.7,0.556263269639,0.541401273885,0.626326963907,0.571125265393
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,60,4,0.5,False,0.7,0.592356687898,0.513800424628,0.571125265393,0.511677282378
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,60,4,0.5,True,0.7,0.545138888889,0.522491349481,0.552083333333,0.463667820069
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,60,4,0.5,False,0.7,0.565972222222,0.501730103806,0.5625,0.474048442907
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2016-01-01,60,4,0.5,True,0.7,0.547400611621,0.5,0.547400611621,0.48623853211
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2016-01-01,60,4,0.5,False,0.7,0.518348623853,0.483180428135,0.515290519878,0.483180428135
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,60,4,0.5,True,0.7,0.547770700637,0.51804670913,0.541401273885,0.556263269639
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,60,4,0.5,False,0.7,0.537154989384,0.475583864119,0.552016985138,0.503184713376
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2018-01-01,60,4,0.5,True,0.7,0.572916666667,0.532871972318,0.607638888889,0.560553633218
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2018-01-01,60,4,0.5,False,0.7,0.59375,0.467128027682,0.59375,0.467128027682
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2016-01-01,60,4,0.5,True,0.7,0.545871559633,0.506116207951,0.54128440367,0.510703363914
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2016-01-01,60,4,0.5,False,0.7,0.525993883792,0.51376146789,0.524464831804,0.495412844037
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,60,4,0.5,True,0.7,0.537154989384,0.524416135881,0.554140127389,0.545647558386
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,60,4,0.5,False,0.7,0.543524416136,0.488322717622,0.56050955414,0.501061571125
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,60,4,0.5,True,0.7,0.545138888889,0.539792387543,0.604166666667,0.57785467128
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,60,4,0.5,False,0.7,0.579861111111,0.474048442907,0.576388888889,0.474048442907
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,60,4,0.5,True,0.7,0.577335375191,0.564220183486,0.650842266462,0.706422018349
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,60,4,0.5,False,0.7,0.526799387443,0.487767584098,0.539050535988,0.487767584098
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,60,4,0.5,True,0.7,0.604255319149,0.562632696391,0.659574468085,0.700636942675
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,60,4,0.5,False,0.7,0.578723404255,0.526539278132,0.608510638298,0.532908704883
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,60,4,0.5,True,0.7,0.576388888889,0.572916666667,0.666666666667,0.715277777778
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,60,4,0.5,False,0.7,0.604166666667,0.454861111111,0.586805555556,0.458333333333
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,60,4,0.5,True,0.7,0.57886676876,0.565749235474,0.640122511485,0.623853211009
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,60,4,0.5,False,0.7,0.557427258806,0.478593272171,0.531393568147,0.516819571865
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,60,4,0.5,True,0.7,0.576595744681,0.566878980892,0.659574468085,0.628450106157
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,60,4,0.5,False,0.7,0.634042553191,0.55838641189,0.576595744681,0.51804670913
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,60,4,0.5,True,0.7,0.631944444444,0.576388888889,0.65625,0.631944444444
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,60,4,0.5,False,0.7,0.621527777778,0.503472222222,0.59375,0.465277777778
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,60,4,0.5,True,0.7,0.554364471669,0.518348623853,0.56202143951,0.545871559633
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,60,4,0.5,False,0.7,0.532924961715,0.487767584098,0.529862174579,0.48623853211
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,60,4,0.5,True,0.7,0.570212765957,0.526539278132,0.608510638298,0.592356687898
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,60,4,0.5,False,0.7,0.570212765957,0.484076433121,0.574468085106,0.496815286624
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,60,4,0.5,True,0.7,0.579861111111,0.53125,0.645833333333,0.59375
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,60,4,0.5,False,0.7,0.618055555556,0.458333333333,0.59375,0.458333333333
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,60,4,0.5,True,0.7,0.557427258806,0.530581039755,0.546707503828,0.512232415902
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,60,4,0.5,False,0.7,0.558958652374,0.480122324159,0.549770290965,0.493883792049
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,60,4,0.5,True,0.7,0.555319148936,0.507430997877,0.582978723404,0.573248407643
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,60,4,0.5,False,0.7,0.546808510638,0.477707006369,0.542553191489,0.477707006369
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,60,4,0.5,True,0.7,0.534722222222,0.541666666667,0.555555555556,0.645833333333
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,60,4,0.5,False,0.7,0.604166666667,0.465277777778,0.59375,0.465277777778
