crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,standardize,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,neurons,LSTM_acc,LSTM_loss
ETH,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.5408163267333491,0.4655870065397146
ETH,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.47619047619047616,0.5238095238095238
ETH,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.47619047619047616,0.5238095238095238
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.5399159658856753,0.4542207823080175
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.5567226885747509,0.44753447901301024
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.4789915971395348,0.5129299163818359
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.4852941166453001,0.5056244044744668
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,20,0.48299319738028,0.5149205724398295
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.4931972791143015,0.5088512625824027
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.48299319727891155,0.5170067994772982
ETH,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.48299319727891155,0.5170070946622057
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.5315126035393787,0.4684713608076592
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.5147058838555792,0.48657464029408304
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.47478991746902466,0.5256709646777946
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.47478991746902466,0.5252100842840531
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,20,0.520408163468043,0.4799433030238768
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.54421768707483,0.45459615738213466
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.48639455782312924,0.5226313856994214
ETH,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.47619047619047616,0.5290125600334739
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.5462184863931993,0.45801878000507834
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.5378151252991011,0.4621849009970657
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.4852941166453001,0.5137182110998811
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.4915966376537034,0.5104600719544066
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,20,0.4897959184687154,0.5004778427331626
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.5034013601387439,0.49772910854848873
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.5306122448979592,0.49532257780736805
ETH,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.5136054425823445,0.48702270988704394
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.6134453786521399,0.3847685716733211
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.5378151275530583,0.4600312845045779
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.4726890771328902,0.5270889639353552
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.4663865551227281,0.5307326184100464
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.5187713310580204,0.48019196200518277
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,20,0.6313993176095721,0.37468717926191386
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.46757679185973094,0.5324232083945551
ETH,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.46757679185973094,0.5324232116494162
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.5861344552841508,0.4067018412742294
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.5630252085813955,0.44230410356481537
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.4705882347932383,0.530397616264199
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.49159663915634155,0.5046044049643669
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.5802047783604254,0.41899645206464436
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,20,0.5802047782078538,0.41623122395102075
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.47440273042628384,0.5255972698280023
ETH,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.47440273042628384,0.5255972698280023
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.5504201685681063,0.45493884096626475
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.5357142867160445,0.46428571503703336
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.49369747748895854,0.5062710274668301
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.5168067211864376,0.4832224219787021
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.54266211614267,0.45881826417844856
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,20,0.5631399318423288,0.4530201843167328
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.46757679185973094,0.5324232083945551
ETH,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.5187713311088776,0.4844134557776077
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.4873949572318742,0.512605041015048
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.5462184873949579,0.4564170596980247
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.483193276810045,0.5184022235770186
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.483193276810045,0.5181044184861063
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.5699658707140248,0.42687980561126215
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,20,0.5017064850484959,0.4987607854625064
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.47440273042628384,0.5200550806400313
ETH,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.48122866914540835,0.5228701940270414
ETH,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.6189473674171849,0.3828384634695555
ETH,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.5684210532589963,0.4304032064739027
ETH,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.45894736741718495,0.5445877243343152
ETH,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.4694736832066586,0.5368005028523897
ETH,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,40,0.5392491471645369,0.46359162190261555
ETH,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2018-01-01,50,4,0.5,True,0.7,20,0.6109215021133423,0.39020563545080583
ETH,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,40,0.4641638229324549,0.5358361775761171
ETH,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,True,2018-01-01,50,4,0.5,False,0.7,20,0.4982935157652194,0.5085103238198537
ETH,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,40,0.6378947354617872,0.3661292829011616
ETH,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2017-01-01,50,4,0.5,True,0.7,20,0.6189473686720196,0.3826437744341398
ETH,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,40,0.45894736773089356,0.5293738140557942
ETH,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2017-01-01,50,4,0.5,False,0.7,20,0.47789473583823755,0.5239485856106407
