crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,standardize,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,neurons,LSTM_acc,LSTM_loss
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2018-01-01,40,4,0.5,True,0.7,100,0.6174496644295302,0.38250687958410123
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,True,2018-01-01,40,4,0.5,False,0.7,100,0.4899328855060091,0.5100672787067874
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,40,4,0.5,True,0.7,100,0.6083333333333333,0.3918360749880473
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,True,2017-01-01,40,4,0.5,False,0.7,100,0.51875,0.481250003973643
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,True,2018-01-01,40,4,0.5,True,0.7,100,0.4261744966442953,0.5738309885831487
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,True,2018-01-01,40,4,0.5,False,0.7,100,0.5033557058980801,0.4966445489217771
LTC,2019-09-30,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,2017-01-01,40,4,0.5,True,0.7,100,0.56875,0.43245519399642945
LTC,2019-09-30,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,2017-01-01,40,4,0.5,False,0.7,100,0.50625,0.49368542035420737
LTC,2019-09-30,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,2018-01-01,40,4,0.5,True,0.7,100,0.6073825507356017,0.3926190971928155
LTC,2019-09-30,True,False,BiffPredictorSmart,5,4,1,1,100,Close,True,2018-01-01,40,4,0.5,False,0.7,100,0.4563758393262057,0.541794108864445
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.46887966804979253,0.5311203319502075
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.4605809128630705,0.5394190794699419
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5451505022702807,0.4549910764032383
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5016722416000622,0.4983277375682142
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.4730290456431535,0.5269711277296929
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.48132780082987553,0.518689088306981
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5418060208642762,0.4581940180083182
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5016722416000622,0.4983277594963444
LTC,2019-09-30,True,False,BiffPredictor,5,1,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.5186721991701245,0.48132780082987553
LTC,2019-09-30,True,False,BiffPredictor,5,1,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.5394190871369294,0.4605809128630705
LTC,2019-09-30,True,False,BiffPredictor,5,1,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5250836124388271,0.4749163811820805
LTC,2019-09-30,True,False,BiffPredictor,5,1,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5016722416000622,0.4983277594963444
LTC,2019-09-30,True,False,BiffPredictorSmart,5,1,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.508298755186722,0.491701244813278
LTC,2019-09-30,True,False,BiffPredictorSmart,5,1,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.4605809128630705,0.5394190871369294
LTC,2019-09-30,True,False,BiffPredictorSmart,5,1,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5016722414007155,0.498327759695691
LTC,2019-09-30,True,False,BiffPredictorSmart,5,1,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5016722416000622,0.49832772022505667
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.4698544698544699,0.5301455301455301
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.44490644490644493,0.555093557076246
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5418060196681963,0.45819398362102315
LTC,2019-09-30,True,True,BiffPredictor,5,2,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5117056876121955,0.48829431458061756
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.498960498960499,0.501039503060226
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.45114345114345117,0.5488565488565489
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5451505019712608,0.4548494991251458
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5083612060068443,0.49163879618596873
LTC,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.498960498960499,0.5010394950914284
LTC,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.44490644490644493,0.5550935550935551
LTC,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5351170571552073,0.4648829439411993
LTC,2019-09-30,True,False,BiffPredictor,5,2,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5117056876121955,0.48829431458061756
LTC,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.5031185031185031,0.4968814968814969
LTC,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.501039501039501,0.4990370367767905
LTC,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5618729101973633,0.4381270908990433
LTC,2019-09-30,True,False,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5083612060068443,0.49163879618596873
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.5363825363825364,0.46361746361746364
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.4490644490644491,0.5509355487050237
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5637583892617449,0.436241610738255
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.49664429650210695,0.5033557047479905
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.5072765072765073,0.49272349272349275
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.553014553014553,0.446985446985447
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5167785236899485,0.48322147731012943
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5100671152940532,0.4899328859560442
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.47193347193347196,0.5280665280665281
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.4490644490644491,0.550935542756951
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5402684559758077,0.45973154402419225
LTC,2019-09-30,True,False,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.49664429650210695,0.5033557047479905
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.49064449064449067,0.5093555093555093
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.446985446985447,0.553014553014553
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5838926182497268,0.41610739035094346
LTC,2019-09-30,True,False,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5100671152940532,0.4899328859560442
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.5083333333333333,0.49166666666666664
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.44166666666666665,0.5583333333333333
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.6006711417396596,0.40540775036651816
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.5033557058980801,0.4966442953520173
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.49166666666666664,0.5083333333333333
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.45625,0.5437500019868214
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.5268456375838926,0.47315435501553066
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2018-01-01,40,4,0.5,False,0.7,100,0.4899328855060091,0.5100671090935701
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,40,4,0.5,True,0.7,100,0.5708333333333333,0.42916666269302367
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,40,4,0.5,False,0.7,100,0.44166666666666665,0.5583333333333333
LTC,2019-09-30,True,False,BiffPredictor,5,4,1,1,100,Close,False,2018-01-01,40,4,0.5,True,0.7,100,0.42953020174231304,0.570469798257687
