0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,transaction
4.1424385583953,4.440078488017341,6.0539405340003976,6.542551001554713,6.485158645241282,6.920299952459281,8.155583096298411,5.9525179497566425,5.036042614636756,4.754941942310666,4.814638707502863,5.261692215661582,5.361829700538323,4.94932705904696,4.4063430218285315,2.5624015327603606,3.0951502767105805,4.2802392328762195,4.172752720431567,4.383449091045615,0
4.349557502447975,5.91663775895112,6.269380890712743,6.168682920489173,6.589713795156446,7.714526809059399,5.497471228401603,4.830137214648543,4.614699296822261,4.688327370710109,5.121704763256813,5.1917552096561135,4.785446891497304,4.280540385607609,2.499518680618947,3.068367647983401,4.23102157604308,4.08251358230702,4.293686513933342,3.562410030375709,0
5.799390110816698,6.127574797655947,5.910313629525501,6.268381075439984,7.3477386320413896,5.19491057432799,4.457340497485462,4.424833060303951,4.549877247927723,4.988092942912611,5.053467861978158,4.632259161612371,4.137016231326159,2.422799626053858,2.995293009333439,4.1970612896347985,4.03518169684782,4.201148972648539,3.4874612239215117,3.4803061243087194,0
6.006509054869373,5.776013066481236,6.006064899175432,6.991192698833359,4.942970183992605,4.208973786824395,4.0817377335435205,4.362478575020167,4.841576467953143,4.921478371312055,4.507572651748914,4.00282610756316,2.335819953072979,2.905812223537833,4.101251127234998,4.002458937625937,4.152685624364977,3.410246370371737,3.4068386949203293,3.3982022182417286,1
5.661310814781581,5.869762861461159,6.700261604137431,4.698135134964719,4.001973834756124,3.8529410580036525,4.023952692937068,4.643073758797192,4.776754419058605,4.388561798507608,3.8934405402410155,2.2544009574264643,2.8041309854188063,3.9833018640790083,3.91056869311404,4.119220348831253,3.3693261075839414,3.331156110144058,3.3262161659191465,3.4803061243087194,0
5.753363678804993,6.549448875065598,4.497982402189021,3.800851740407426,3.6621695975318387,3.7981667920312305,4.283985375666104,4.5807192735134095,4.258178027902304,3.789030654102602,2.18751800827463,2.7089914964620054,3.848824826805651,3.797527788123634,4.0249781535866145,3.3408109407958064,3.2909901559058388,3.2520658499163773,3.4068386949203293,3.2750463591412426,0
6.420746942974723,4.39320359052738,3.6362209753396435,3.4768327368172907,3.6098920225742566,4.044650988907129,4.2262003350596515,4.081883391243142,3.6747795878514644,2.1236663640887015,2.631057866585891,3.7230780835412896,3.6687051989803323,3.9089922336968583,3.2622484171027804,3.262969999992263,3.2126542042277357,3.331156110144058,3.205282372417372,2.905578781839785,0
4.303531070436269,3.5494554357080768,3.3250293489773686,3.4269836593418854,3.8451411098833774,3.9898767229347074,3.763920010208033,3.5206930236890916,2.0542283654880236,2.556661079492316,3.620492935126394,3.5482355685276197,3.776776975675524,3.165895929875358,3.1859754434543976,3.185129059188718,3.2909901559058388,3.133430459574857,2.842480991912048,2.905578781839785,1
3.4750552942255704,3.2447686020233277,3.277153714152403,3.6513045079812096,3.792863534925795,3.551682595155332,3.243854644749961,1.9618308915945077,2.4755716833025185,3.522572367700379,3.4499006819297553,3.6531410775358215,3.056298464374251,3.091586299493209,3.1097024698060145,3.262969999992263,3.0951502767105805,2.7775242885502958,2.842480991912048,3.6445139364426997,0
3.175883486149484,3.1978937045333664,3.4925940708647474,3.6014554305058044,3.3746429352651366,3.058714201403534,1.7992286295886524,2.3671350459391,3.4154913922733146,3.3560359386989886,3.5522560338477387,2.9537710174811425,2.984250613244124,3.0172766691110584,3.1859754434543976,3.068367647983401,2.742638494159115,2.7775242885502958,3.5680837529226945,3.3160983121747383,0
