0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,transaction
2.181027264913364,2.6339192774654934,2.491687396854388,2.4493433054188176,2.6041487170372304,3.4240463029728048,3.34249459772082,2.8298630992390263,2.7111478002405,2.8018154603942675,2.459644311942248,2.6163186158588942,3.0443207420214207,2.712250550249869,2.63382501712354,1.8422830204168044,1.8208176009027912,1.949856771182078,1.9654657784038752,2.3169789135796512,1.9485834402808262,1.7644734305114773,1.7327545475360546,1.7839522650936521,1.7997584886471318,1.7425815126373516,1.8326614636911125,2.0951607010360904,1.8734915357529804,1.5659848007551367,1.5362894400543372,1.131185958581408,0.920999315181076,1.4920204146982834,1.258185864973865,0.8152016592203394,1.1669034058130228,1.0768239657907352,1.3044215370046186,1.5979070349042348,1.44009444555897,1.315483690825677,1.5731486330587843,1.5410957537731103,2.6315976082448294,2.9038034701483624,3.035136281974983,3.06119358248848,2.814889603900186,3.0017383784349825,1
2.614237476789593,2.4654617895968145,2.4258285681834604,2.5803005447015614,3.391391338225869,3.28955746770639,2.785632696552789,2.6794416679806545,2.7717160375327907,2.4307010119039476,2.5922182191432532,3.0141847734620115,2.676094638052513,2.605036310296171,1.8210096955537285,1.8089224613187882,1.9377229349625917,1.9520842969952852,2.302155758728018,1.931232074776658,1.7524448276273301,1.7228416452022375,1.7741546516699707,1.789287951183279,1.7320540657046568,1.822439583184758,2.082701526136647,1.8590499433810084,1.555149614763582,1.5283252054037952,1.1243921319486738,0.9169330194173559,1.4882621522363073,1.2514844404789256,0.8107882611179704,1.1640492019057667,1.0722123336811835,1.2999577825930022,1.5914843040178073,1.431854640797353,1.3086226064357946,1.5666562997534772,1.5327391276950677,2.6205472120352247,2.87436771837893,2.998881529468056,3.0216261174573944,2.7773535997361947,2.967968400976515,3.2083479365539813,0
2.446642831969933,2.400104859288889,2.5558997548085416,3.362397069936982,3.25790382297557,2.740002464599003,2.6370907639071715,2.7394722391709228,2.403607353989132,2.562126412338581,2.9874619237892404,2.6487465785475495,2.5699895052170065,1.798843277547894,1.7879044810613487,1.9254079494400376,1.9399426564953728,2.2873269318829523,1.9181129240282755,1.7362988421582526,1.7109938239925857,1.7640949597359392,1.7794720962376296,1.721829634192993,1.8116163254336664,2.0716121206139255,1.847494348751441,1.5423018508019553,1.5176404629009725,1.1175819504060058,0.9107142885038351,1.4833691323904485,1.2479564890154735,0.8052243215061342,1.1590051709502798,1.0694297381762534,1.2950032278201864,1.5866461292919218,1.4257491705764913,1.3007606454498146,1.5592158997948162,1.5263249269367718,2.6091923374087385,2.8626765393205567,2.968700097544542,2.9855016746384195,2.740778455061449,2.9287900919917873,3.17270083586412,2.7968171517408584,0
2.38162066133185,2.5291847966470424,3.3327046389821287,3.2297821440810397,2.7124404637840356,2.593409634158611,2.6963712599629917,2.3746312677128296,2.533968301494664,2.953946064101647,2.624432439584619,2.5434447876190034,1.7721363574657507,1.7660077827397396,1.9034983791783875,1.9276196992144916,2.2740107471789166,1.9049350006157346,1.7240407925125318,1.695102577820069,1.7520680003215598,1.7693935505934788,1.7122444042036558,1.8011026846674532,2.05986587622274,1.837221004896658,1.5319584301953668,1.5049804943503329,1.1085380552802866,0.9045027891434941,1.475629979003147,1.2434136886197207,0.8021236600309498,1.152555908154856,1.0645567565620144,1.2920521507507023,1.581250978231256,1.421127166695032,1.2949056441754523,1.5506337456728498,1.5189775490328752,2.6006967939005983,2.8506491343097604,2.956759931612869,2.9554251785148393,2.70736287424051,2.890618461529256,3.131326056360947,2.7649089584066844,2.416098415431692,1
2.5100394483420647,3.3000697896290254,3.2009869816402743,2.6878844033021942,2.566939072161209,2.6519122774995014,2.3360889347961558,2.5038349970849865,2.922614490786858,2.5940615563694265,2.519824723755788,1.7516323360344737,1.7396405384416782,1.8806598972079913,1.905693200028711,2.2604880402698337,1.892958550718174,1.7116971363200195,1.683026509195084,1.7359243306642693,1.7573435826023456,1.7024042233231558,1.7912464377803023,2.048449846965168,1.826342993700815,1.5227798521162452,1.4947799001090893,1.0979263216525879,0.8963101079540207,1.467835699917185,1.2363186213721606,0.7982306126460637,1.1491226798575997,1.0583476238939622,1.2867767211039243,1.5780834315029664,1.4159863930491745,1.290454301486961,1.5443013354065236,1.5105110380058764,2.5908714373992474,2.841686729493488,2.944471203693836,2.9435200512476403,2.679467770806483,2.8557576278055747,3.0910192352068298,2.727909171253835,2.387649190748626,2.7115564147847033,1
3.2769759510182555,3.1693559290131743,2.6627557043271213,2.543334134119217,2.62500614129509,2.2963574192639173,2.4636782783185955,2.8890311622225378,2.565644793411896,2.4903600721813515,1.733231341110572,1.7193825489649868,1.8531066026583285,1.8828368360903,2.236013738002401,1.880804328988546,1.7003977077494203,1.6708591630778897,1.7236679353914646,1.7411674915800381,1.6906451494809835,1.7811261446351734,2.037747975238205,1.815775821413928,1.5130665960178395,1.4857303145786263,1.089283496836479,0.8867609265998856,1.4573926023962636,1.2291948444006546,0.7923305016136087,1.1447239190230925,1.055004599168491,1.2800026058606153,1.572290925768241,1.4129438246598085,1.2855143521159522,1.5395247021411325,1.504255286417115,2.5793243546196716,2.8313055431896603,2.9353273921223737,2.931268097980939,2.668291023049234,2.82669869095409,3.0542254744451913,2.6918552835507854,2.3546968324162814,2.6804228463590927,2.713877870493906,1
3.146931609742089,2.6352264160716516,2.519183457824499,2.6010216268665522,2.272098522852112,2.4222725912820984,2.844061461343439,2.535230295810931,2.462783218010334,1.7105810607908165,1.7011941218804225,1.8319895402794382,1.855261021599151,2.210466137877741,1.8592361586968629,1.688935036054653,1.6597028129817686,1.7113258820178188,1.7288879350864126,1.6748789571449605,1.7690252290812278,2.0267536779596904,1.8058694103413646,1.5036381851707412,1.476154297633948,1.0816407989481207,0.878926217799096,1.4450342741430642,1.2197050753083305,0.7864506897260771,1.137893753924584,1.0507430052322673,1.2764473485142638,1.5647909056722509,1.4074498518045886,1.282570450836263,1.534201969531094,1.4995308858198748,2.5710265221201323,2.8190674642931244,2.9247302288696133,2.922149814865431,2.656803536797672,2.8151333325545056,3.0236099898946738,2.65891158175137,2.322577453403347,2.6443294678777978,2.6827232107960315,2.9472896899827847,1
2.615537920202354,2.4927483080003734,2.5764806387682064,2.250420916634904,2.3970762090052045,2.7976645527194783,2.494681296370777,2.4332818257722866,1.6893198659214352,1.6788213845843163,1.8130588873691211,1.8341276477094595,2.179501072192933,1.836758296414768,1.6688354499312974,1.6483862901896613,1.700027754160624,1.7165234422486353,1.6628922246574274,1.7527773478935258,2.0135861505262214,1.7956972694934077,1.4947989031333186,1.466860063195811,1.0735616131878776,0.8720133637611786,1.4350630901259498,1.2085367666801938,0.7787296060012819,1.131045743562703,1.0441651028164538,1.2718630257797823,1.5609629661297728,1.4003689314716108,1.277312161833284,1.5310700027605362,1.4942696176091081,2.564910715645073,2.8103115772202143,2.9122236518961477,2.911583044957296,2.6482159361301822,2.8032379819770825,3.011524891305409,2.6313964731080155,2.293195549741291,2.6091567007461482,2.6466051528707095,2.9140143987283005,2.9574196785320312,0
2.4737895882113334,2.549608837368269,2.2282520821706786,2.37458164096753,2.7696732359476015,2.4528688013052076,2.3940066608277037,1.6666845316069134,1.657817420663089,1.7897170495705488,1.8151829019037167,2.155912815927655,1.8096591540184082,1.6479088483744988,1.6285970676753663,1.6885664110922443,1.7052071044037795,1.6508114307590258,1.740446505839511,1.99583530748881,1.7835330803533886,1.4857297043273379,1.4581465173633839,1.0657308053863437,0.8647106813992269,1.4262206946995495,1.1994706429989177,0.769769109743764,1.1219480629410121,1.0375797012140369,1.2646915950896527,1.5559639927299165,1.3966984244677803,1.270562109734263,1.525362486051316,1.4911678489539362,2.558012121035881,2.8038836676240755,2.9032897800718613,2.899114252361394,2.6382809793860895,2.794367247525373,2.9990840500517315,2.620346607787267,2.2685486862961532,2.5770106521881373,2.611408394832413,2.875414934885307,2.9240523526349453,2.8654056158763788,0
2.5303588766664658,2.204034068365112,2.3515727388569903,2.7447430527629297,2.4274446187246475,2.3535151742521436,1.636987912344764,1.6354617345223201,1.7678149090789719,1.7918226634626926,2.134847089360346,1.7888710404406765,1.6227633109020587,1.6079983021988418,1.6684696464562438,1.6937271605659705,1.6397253191867391,1.7280323256168715,1.9824307774124559,1.7671960404118905,1.4749115169274263,1.449207274487868,1.0583886311161699,0.8576390478908855,1.4168651137012724,1.1914456459508045,0.7623821208965167,1.1112691900213025,1.0288554010643807,1.2574883227734237,1.5480299809029547,1.3919388488277673,1.2670158915767333,1.5179817790457528,1.4855324657873716,2.554105916445603,2.796617808015274,2.89674059759769,2.890205427431758,2.6265976438510563,2.7840952009590656,2.989834643503367,2.6089922903524823,2.2584565444709956,2.5501378778352923,2.579240627993076,2.837806000233226,2.885345196672559,2.832874271316257,2.576278859366646,1
