0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,transaction
-0.9830247710471572,-0.9846837835388459,-0.9860001735641802,-0.9871600542800468,-0.9896076195086481,-0.9909342678529427,-0.9924072630572782,-0.9942903073290712,-0.9960365347120572,-0.9962851267422422,-0.9984610627656224,-0.9999296840647833,-1.0010277200287487,-1.0018747937819232,-1.0037082975076883,-1.0051007218919739,-1.0066207182590519,-1.0083712515289955,-1.009119309368933,-1.0114808739521928,-1.012921011252094,-1.0144113396135033,-1.015888609381799,-1.0176564617877288,-1.0191520920566692,-1.0201544442178967,-1.0222455523066507,-1.0238443765375629,-1.0251856544518996,-1.0267057247450666,1
-0.983159554359895,-0.9845063365092598,-0.985564591701787,-0.9880340916529886,-0.98933743574976,-0.990813325730301,-0.9927228451584498,-0.9944470029253164,-0.994775109341362,-0.9969673052726008,-0.9984325233446646,-0.9995180050814311,-1.0003919881239038,-1.0022011797560844,-1.0035605047834297,-1.0050721001349285,-1.0068378939332834,-1.0075951704378983,-1.009977081478296,-1.011406761486682,-1.0129042664005716,-1.014449635901335,-1.016264605716018,-1.0177211597045996,-1.0187277198280122,-1.0208141548013447,-1.0224207753955323,-1.0237002755085198,-1.0252361193321298,-1.0268668255061304,1
-0.9829822078957663,-0.984070999796675,-0.9864381227193038,-0.9877640638467139,-0.9892165640681523,-0.9911287238148372,-0.992879449810159,-0.993186315628253,-0.9954568966886116,-0.9969387821284743,-0.9980210800258555,-0.9988826392516329,-1.0007181876406221,-1.0020534722349312,-1.0035318997400249,-1.00528914845919,-1.006062266525313,-1.0084524415508336,-1.0099030120203845,-1.0113900264138247,-1.0129425403469083,-1.014825418225683,-1.0163292675059792,-1.0172970289162249,-1.019387055211519,-1.0209892779744056,-1.0222767564183692,-1.023750710868685,-1.0253971263309598,-1.0263234109986619,0
-0.9825471179037703,-0.9849440391822389,-0.9861682513480384,-0.9876432619333806,-0.9895317784535217,-0.9912852371500207,-0.991619494203226,-0.9938677040543493,-0.9954283899005733,-0.9965275734673174,-0.9973860779095431,-0.9992086509320911,-1.0005705645016694,-1.00202488368245,-1.0037488213191785,-1.0045139758725417,-1.0069190364928866,-1.008378415354452,-1.0098862866589204,-1.011428278008927,-1.0133181034453365,-1.014890043211399,-1.0159053735495667,-1.017955989180649,-1.0195620787860498,-1.020845341119835,-1.0223271630603763,-1.0239116236844497,-1.024854028096101,-1.02649412971561,0
-0.9834196625072839,-0.9846743196972679,-0.9860475194187882,-0.9879582943740344,-0.9896882006297201,-0.9900260162260451,-0.9923004871583856,-0.9938392139459411,-0.9950174170396877,-0.9958929335105029,-0.9977119029654787,-0.999061112799329,-1.0005419922812269,-1.0022416802054328,-1.0029741013936297,-1.0053702434374856,-1.0068450535708955,-1.0083616997617206,-1.0099245160565522,-1.011803621785869,-1.0133826907297796,-1.0144663905272615,-1.0165639658547274,-1.0181309131781142,-1.0194182237932847,-1.0208957190189347,-1.0224879842515417,-1.023368843141721,-1.0250246474530698,-1.0264821072707546,0
-0.9831500958818081,-0.9845536557171495,-0.9863623693519311,-0.9881146262618776,-0.9884297131212151,-0.990706612092676,-0.9922720135853476,-0.9934284815497227,-0.9943831410058352,-0.9962185727392804,-0.9975644492905298,-0.9990325570316977,-1.0007586649529154,-1.0014674069090654,-1.003829868942159,-1.0052963038984515,-1.0068283477498008,-1.0083999068308207,-1.0102996420208141,-1.011868171352604,-1.0129592851984306,-1.0151246079743679,-1.0167387921757336,-1.0179871400295126,-1.0194685730407524,-1.0210564485065385,-1.0219455127708943,-1.0235393626927551,-1.025012632005396,-1.0264388264692748,0
-0.9830295002862006,-0.9848683284496156,-0.9865186106721374,-0.9868568651642297,-0.9891099125843806,-0.9906781551226426,-0.9918615195740492,-0.99279457663764,-0.994708593502606,-0.9960712031612935,-0.997535909869572,-0.9992491049362355,-0.9999848339825989,-1.00232268110413,-1.0037559725800298,-1.005279607873508,-1.0068665324837316,-1.0087748136963663,-1.0103641541293178,-1.0114450130817845,-1.0136171186510914,-1.0152993347875998,-1.016595099309153,-1.0180374606315232,-1.019629211116007,-1.0205142863543228,-1.0221159352272038,-1.0235273542736683,-1.02496937639377,-1.0265590509178297,0
-0.9833439946825889,-0.9850244818356514,-0.9852615782322962,-0.9875366720098511,-0.9890814721887081,-0.9902679004713285,-0.991227982573953,-0.9931198387086337,-0.9945613084310747,-0.9960426800171671,-0.9977523338118356,-0.9984757195628858,-1.0008396195775027,-1.0022488273435533,-1.00373928630471,-1.0053177702162355,-1.0072412201854282,-1.0088392881254729,-1.0099412414180162,-1.012102462372606,-1.013791743531252,-1.0151557237082312,-1.0166453918124563,-1.0181980073141284,-1.019087357309925,-1.0206846116322312,-1.0221039336457738,-1.0234841239649553,-1.0250895308705088,-1.026539815006061,0
-0.9835000595710224,-0.9837681568661814,-0.9859409912459203,-0.9875082480302432,-0.9886714564844307,-0.9896347328880866,-0.9915530558661372,-0.9929726398151913,-0.9945328016430365,-0.9962589805267928,-0.9969793911608937,-0.9993300129445245,-1.0007658080080262,-1.002232150687939,-1.0037774263625834,-1.0056922382042472,-1.0073056569239365,-1.0084166224235522,-1.0105983091898123,-1.0122769852752604,-1.0136482162324898,-1.0152059875860102,-1.0168058488468046,-1.0176564617877288,-1.0192575857180304,-1.0206726168943505,-1.0220607279526248,-1.0236042081558245,-1.0250703061542306,-1.0266432080318182,0
-0.9822444466049906,-0.9844471874993977,-0.9859125837331555,-0.9870984689908965,-0.9880386576807191,-0.9899596166293007,-0.9914059424054407,-0.9929441497067832,-0.9947489781189935,-0.9954864787067005,-0.9978331955045496,-0.9992562438781434,-1.0007491408794347,-1.0022702687579141,-1.004151675680464,-1.0057566371575994,-1.0068832383048265,-1.0090733064237114,-1.0107727308165073,-1.0121335417936266,-1.0136984507870566,-1.0153663532913053,-1.016264605716018,-1.0178265933469075,-1.0192455978019668,-1.0206294358379793,-1.0221807437669272,-1.0235849946852855,-1.0251736390042259,-1.0265686688737141,0
