price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,transaction
0.5851128737034779,0.647239833408494,0.7058386609013978,1.0,0.6250364750510651,0.3301058439663635,0.34705679497042213,0.3539804228453194,0.3317770644878904,0.3446428097726608,0.0,0.07180942780592633,0.1226092261983713,0.10783351460328401,0.11682627264769069,0.1426373451468286,0.34533251982916424,0.2887762951959042,0.32180279597845995,0.3110857627927951,0.3820728439928906,0.38971270923415646,0.38000371382338116,0.3048783722842668,0.32835504151523986,0.370931373849378,0.37666127278032735,0.38154229779558063,0.37599809003368967,0.37833249330185426,1
0.647239833408494,0.7058386609013978,1.0,0.6250364750510651,0.3301058439663635,0.34705679497042213,0.3539804228453194,0.3317770644878904,0.3446428097726608,0.0,0.07180942780592633,0.1226092261983713,0.10783351460328401,0.11682627264769069,0.1426373451468286,0.34533251982916424,0.2887762951959042,0.32180279597845995,0.3110857627927951,0.3820728439928906,0.38971270923415646,0.38000371382338116,0.3048783722842668,0.32835504151523986,0.370931373849378,0.37666127278032735,0.38154229779558063,0.37599809003368967,0.37833249330185426,0.5110220972491178,1
0.7058386609013978,1.0,0.6250364750510651,0.3301058439663635,0.34705679497042213,0.3539804228453194,0.3317770644878904,0.3446428097726608,0.0,0.07180942780592633,0.1226092261983713,0.10783351460328401,0.11682627264769069,0.1426373451468286,0.34533251982916424,0.2887762951959042,0.32180279597845995,0.3110857627927951,0.3820728439928906,0.38971270923415646,0.38000371382338116,0.3048783722842668,0.32835504151523986,0.370931373849378,0.37666127278032735,0.38154229779558063,0.37599809003368967,0.37833249330185426,0.5110220972491178,0.5604159482186911,1
1.0,0.6250364750510651,0.3301058439663635,0.34705679497042213,0.3539804228453194,0.3317770644878904,0.3446428097726608,0.0,0.07180942780592633,0.1226092261983713,0.10783351460328401,0.11682627264769069,0.1426373451468286,0.34533251982916424,0.2887762951959042,0.32180279597845995,0.3110857627927951,0.3820728439928906,0.38971270923415646,0.38000371382338116,0.3048783722842668,0.32835504151523986,0.370931373849378,0.37666127278032735,0.38154229779558063,0.37599809003368967,0.37833249330185426,0.5110220972491178,0.5604159482186911,0.6208451600923149,1
0.9344437834622246,0.493515764425937,0.5188578227245687,0.5292088042831649,0.49601427721594293,0.5152488598056709,0.0,0.10735673210390656,0.18330358913345235,0.1612135633551456,0.17465794170136803,0.21324608368034884,0.5162799920682134,0.43172714653975797,0.48110251834225665,0.46508030933967853,0.5712076145151692,0.5826293872694821,0.5681142177275429,0.4558001189767996,0.49089827483640663,0.5545508625817965,0.5631171921475311,0.5704144358516755,0.5621257188181636,0.565615704937537,0.7639896886773743,0.8378346222486611,0.9281776720206222,1.0,1
0.469336954062005,0.4934374292826431,0.5032812853586784,0.4717130572527721,0.4900052802293125,0.0,0.10209700535566131,0.1743229991702497,0.15331522968997496,0.16610092781172192,0.20279852153579225,0.4909858942445501,0.41057554499509685,0.4575318699554953,0.4422946367956549,0.5432224485177639,0.5540846345326994,0.5402806064720523,0.4334691106585201,0.46684770310024865,0.5273817605793165,0.535528400090518,0.5424681300445048,0.5345855019989438,0.5379045032812851,0.7265595534434635,0.7967866033039146,0.8827034774081612,0.9510070151618013,1.0,1
0.4934374292826431,0.5032812853586784,0.4717130572527721,0.4900052802293125,0.0,0.10209700535566131,0.1743229991702497,0.15331522968997496,0.16610092781172192,0.20279852153579225,0.4909858942445501,0.41057554499509685,0.4575318699554953,0.4422946367956549,0.5432224485177639,0.5540846345326994,0.5402806064720523,0.4334691106585201,0.46684770310024865,0.5273817605793165,0.535528400090518,0.5424681300445048,0.5345855019989438,0.5379045032812851,0.7265595534434635,0.7967866033039146,0.8827034774081612,0.9510070151618013,1.0,0.9413140227804173,1
0.5032812853586784,0.4717130572527721,0.4900052802293125,0.0,0.10209700535566131,0.1743229991702497,0.15331522968997496,0.16610092781172192,0.20279852153579225,0.4909858942445501,0.41057554499509685,0.4575318699554953,0.4422946367956549,0.5432224485177639,0.5540846345326994,0.5402806064720523,0.4334691106585201,0.46684770310024865,0.5273817605793165,0.535528400090518,0.5424681300445048,0.5345855019989438,0.5379045032812851,0.7265595534434635,0.7967866033039146,0.8827034774081612,0.9510070151618013,1.0,0.9413140227804173,0.982084936260089,0
0.4410240135406752,0.45812616805952255,0.0,0.09545470573715596,0.16298176945590478,0.14334073838992908,0.15529461546598955,0.18960471102648188,0.4590429845904302,0.38386402905603173,0.4277654360167851,0.4135195176134561,0.5078810959483763,0.5180366021368878,0.5051306463556544,0.4052681688352907,0.4364751930604041,0.49307098275679706,0.5006876123981806,0.5071758524630632,0.499806058041539,0.5029091293769176,0.679290525053775,0.7449486935364437,0.8252759265136289,0.8891357241087491,0.9349412884798483,0.8800733453224726,0.9181917557036573,1.0,0
0.4553643405418667,0.0,0.09487925414461482,0.16199922890890622,0.14247660439521917,0.1543584171602817,0.18846167326767374,0.45627563001647364,0.3815498930987348,0.42518663909431875,0.4110266026427395,0.5048193193368616,0.5149136027478882,0.502085450913042,0.40282499737128064,0.43384388910308086,0.4900984893624481,0.49766920192071795,0.5041183274333184,0.49679296204128853,0.49987732641688,0.6751954014931129,0.740457747713014,0.8203007255266201,0.8837755423924859,0.9293049665276372,0.8747677964319511,0.9126564088184786,0.9939714696295257,1.0,0
