price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,transaction
0.0,0.212103965092013,0.3606146841206603,0.39514323657749945,0.42701574653765895,0.5104154809334094,0.7219313223297288,0.7131284386264466,1.0,0.916676152532726,1
0.0,0.18849024801348419,0.23231398988682858,0.272766674692993,0.3786178666024561,0.6470744040452686,0.6359017577654706,1.0,0.8942451240067419,0.6513123043582953,1
0.0,0.05400272980831978,0.10385140347753843,0.2342887662453268,0.5650999940656343,0.5513322651474689,1.0,0.8696813245504715,0.5703222360690762,0.921250964334461,0
0.0,0.04043321299639004,0.14623345367027699,0.41456077015643816,0.40339350180505407,0.7673164861612514,0.6616125150421177,0.41879663056558375,0.7034416365824309,1.0,0
0.0,0.11025833960371215,0.389892149485829,0.37825432656132413,0.7575119137195885,0.6473539001755703,0.39430649611236523,0.690945573112616,1.0,0.9256333082518182,0
0.0,0.3142865197045724,0.3012065174493993,0.7274623668038561,0.6036533799402376,0.31924789987032753,0.6526470090770705,1.0,0.9164176580030442,0.7054180526582849,0
0.290257637207131,0.2767192834009276,0.7179120590552328,0.5897645376827236,0.2953928748577598,0.6404750094826831,1.0,0.9134887520788957,0.6950952644939166,0.0,1
0.3513619593374675,0.7470235758955438,0.632100897506345,0.3681084334196824,0.6775780411858597,1.0,0.9224167255409894,0.7265614778763378,0.10320014653164834,0.0,1
0.7470235758955438,0.632100897506345,0.3681084334196824,0.6775780411858597,1.0,0.9224167255409894,0.7265614778763378,0.10320014653164834,0.0,0.05764450375487341,0
0.632100897506345,0.3681084334196824,0.6775780411858597,1.0,0.9224167255409894,0.7265614778763378,0.10320014653164834,0.0,0.05764450375487341,0.0650234188973491,0
0.3681084334196824,0.6775780411858597,1.0,0.9224167255409894,0.7265614778763378,0.10320014653164834,0.0,0.05764450375487341,0.0650234188973491,0.36868409346625863,0
0.6775780411858597,1.0,0.9224167255409894,0.7265614778763378,0.10320014653164834,0.0,0.05764450375487341,0.0650234188973491,0.36868409346625863,0.09244577020697574,1
1.0,0.92458541051989,0.7342049038559366,0.12826838945976207,0.027952996235629277,0.08398616339403799,0.09115881574931303,0.3863312646250892,0.11781463017600959,0.0,1
1.0,0.8033058285594158,0.17727439953749946,0.07363220686393017,0.1315236243233299,0.1389341462132756,0.44389551689704126,0.1664739580595993,0.04475219425027586,0.0,1
1.0,0.2206810821420394,0.09166148712748201,0.16372795969773282,0.1729529915927897,0.5525859530897316,0.2072360888481792,0.05571003304000775,0.0,0.23733193758382656,1
