0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,transaction
-0.7643594601806597,-0.7654404923429982,-0.766713694848488,-0.7673505694747849,-0.7687709656731386,-0.7700287082132143,-0.768630925470771,-0.7700446346490745,-0.7713141959516692,-0.7728187922924596,-0.7736996167892681,-0.7760189499840806,-0.7774301148511182,-0.7788410528063497,-0.7874359504579139,-0.7872541381272624,-0.7894328853874945,-0.7902895505911105,-0.7919238752069452,-0.7872849285982321,-0.7911430870288519,-0.7945027165298968,-0.7953791824875569,-0.795297443990547,-0.7972782925431946,-0.7981679093015208,-0.7971661009710649,-0.800989372620355,-0.8023033648199305,-0.8039126972794142,-0.8055088234761781,-0.8061432922344801,-0.80726885210113,-0.8088569811236951,-0.8082210153477564,-0.8096080320950276,-0.8113780388425655,-0.8126723138258787,-0.8142841627347911,-0.8151646086683954,1
-0.7645156286568827,-0.7657529052007488,-0.7664012073786207,-0.7678194140118305,-0.7690836043541845,-0.7676833454474631,-0.7691001128963617,-0.7702010686476675,-0.7716271249655863,-0.7725058175735958,-0.7747951894073671,-0.7761754794727247,-0.7775866590331603,-0.7861993467721314,-0.7860267448718505,-0.7881937464345983,-0.7891196400699596,-0.7907595092700392,-0.7861265716990702,-0.7899490953949638,-0.7933374880977907,-0.7941891683260912,-0.7941247529054519,-0.7960816199585546,-0.7969645638644276,-0.7959714031824368,-0.7998337983811292,-0.8011463294950341,-0.8027743381681742,-0.8043837783940925,-0.8050376309448111,-0.8061432922344801,-0.8077402730666898,-0.8071280158378308,-0.8085354523522198,-0.8102370686529256,-0.8115353353752252,-0.8131443174929767,-0.8139694173592223,-0.8148497945483694,0
-0.7648279656093289,-0.7654404923429982,-0.7668699385834216,-0.7681319770365276,-0.7667388142463395,-0.7681524180006134,-0.7692565087048919,-0.7705139366448537,-0.7713141959516692,-0.7736012290896188,-0.7749516997813813,-0.7763320089613686,-0.7849442355891386,-0.7847903117574072,-0.7869662152625594,-0.7878805436654864,-0.7895895080462619,-0.7849633522299179,-0.7887901976351209,-0.7921431151099194,-0.7930240022307994,-0.792934975510869,-0.7949087713942675,-0.7957679495713517,-0.7947684631130578,-0.7986385891841817,-0.7999907217581917,-0.8016172001190714,-0.8032453115164181,-0.8039126972794142,-0.8050376309448111,-0.8066146004576394,-0.806011729526304,-0.8074423731625334,-0.8091643263611467,-0.8103943277924002,-0.8120072249732037,-0.8128296483815781,-0.8136546719836536,-0.8151646086683954,1
-0.7645156286568827,-0.765909111629624,-0.7671824260532887,-0.7657877543512994,-0.7672077722679086,-0.7683087755183301,-0.7695693003219525,-0.7702010686476675,-0.7724094475003787,-0.7737577164490507,-0.7751082101553954,-0.7836888949276339,-0.7835353379507598,-0.78572966843389,-0.7866530584656565,-0.7883503478191543,-0.783794469671866,-0.7876264514105142,-0.7909837719353979,-0.7918296837220685,-0.7917700587628345,-0.7937188460203829,-0.7945951639987413,-0.7935722568609301,-0.7974351568825783,-0.7987954824784019,-0.8004614918893795,-0.8020880707431087,-0.8027743381681742,-0.8039126972794142,-0.8055088234761781,-0.8048864703060553,-0.8063260101700105,-0.8080710878119386,-0.8093215448633784,-0.8108661052108236,-0.8116926319078847,-0.8125149792701793,-0.8139694173592223,-0.8146923874883564,1
-0.7649841340855519,-0.7662215244873745,-0.7648387700292847,-0.7662565988883451,-0.7673640916084316,-0.7686214905537636,-0.7692565087048919,-0.7712961066378191,-0.7725659120073373,-0.7739142038084825,-0.78246419773406,-0.7822801295298384,-0.7844746030430123,-0.7854165495417292,-0.7871227936610109,-0.7825560965905833,-0.7864570548709128,-0.7898195919121818,-0.7906704041782154,-0.7905759581706654,-0.7925537734303125,-0.7934052978165773,-0.7923999122300576,-0.7962384551521563,-0.7975920212219618,-0.7992661623610628,-0.8009322620205673,-0.8016172001190714,-0.8027743381681742,-0.8043837783940925,-0.8037811175278321,-0.8052006757881616,-0.8069545714574234,-0.8082282664742899,-0.8097932003700735,-0.8105515869318746,-0.8113780388425655,-0.8128296483815781,-0.8134972992958692,-0.8143775733683303,1
-0.7652964710379979,-0.7638784280542454,-0.7653075012340855,-0.7664128804006937,-0.7676767302894776,-0.7683087755183301,-0.7703512793646036,-0.7714525406364123,-0.7727223765142958,-0.7812691097017793,-0.7810556043679326,-0.783219306461702,-0.7841615146789281,-0.7858862278799704,-0.7813293929183059,-0.7852183201280348,-0.7886497720936572,-0.7895062861262292,-0.7894169331494858,-0.7913595366402923,-0.7922402875633213,-0.7912104603899385,-0.7950655750920307,-0.7963952903457577,-0.7980626142401125,-0.7997368422437237,-0.8004614918893795,-0.8016172001190714,-0.8032453115164181,-0.8026564809736058,-0.8040952458820768,-0.8058290867523739,-0.8071117117792767,-0.8086998024613437,-0.8094787633656102,-0.8102370686529256,-0.8116926319078847,-0.8123576447144801,-0.8131825539203004,-0.8131183168882263,0
-0.7629539438946524,-0.7643470473408713,-0.7654637449690191,-0.7667254434253907,-0.7673640916084316,-0.7694032781423473,-0.7705076751731339,-0.7716089746350053,-0.7800762083413454,-0.7798607234668926,-0.7819946666120174,-0.7829062474844143,-0.7846311472250543,-0.7800935283749935,-0.7839912256919812,-0.7874107395118185,-0.7883365267761222,-0.7882530629824193,-0.7902003525424418,-0.7910461052524416,-0.7900458864943826,-0.7938756201222857,-0.7952223787897938,-0.7968657959265624,-0.7985332072582632,-0.7992661623610628,-0.8004614918893795,-0.8020880707431087,-0.8015184092395242,-0.8029705350500578,-0.8047235025905662,-0.805986189493427,-0.8075831327448365,-0.8083854451366411,-0.8091643263611467,-0.8105515869318746,-0.811220742309906,-0.8120429756030815,-0.8119235724180254,-0.8135905380682653,1
-0.7634224493233215,-0.7645032537697465,-0.7657762324388864,-0.7664128804006937,-0.7684583269920925,-0.7695596356600641,-0.7706640709816641,-0.7789613725688805,-0.7786680277787188,-0.7807996476234838,-0.7816816458639892,-0.783375835950346,-0.7788390124894969,-0.7827550389583613,-0.786183323270302,-0.7870975367427064,-0.7870835455059826,-0.7890363274473005,-0.7898869847852594,-0.788852085537486,-0.7927105163638082,-0.7940323942241885,-0.7956927898830832,-0.797336301507367,-0.7980626142401125,-0.7992661623610628,-0.8009322620205673,-0.8003615451216386,-0.8018323914716867,-0.803598643202962,-0.8048805667676887,-0.8064574977165863,-0.80726885210113,-0.8080710878119386,-0.8094787633656102,-0.810079809513451,-0.8109061492445868,-0.810784299157487,-0.8123956904813785,-0.8131183168882263,1
-0.7635786177995445,-0.7648156666274971,-0.7654637449690191,-0.7675068509871334,-0.7686146463326157,-0.7697159931777808,-0.7780146739825853,-0.7775534665815427,-0.7796068148204699,-0.7804866729046201,-0.7821511769860316,-0.7775842448705201,-0.7815002635842125,-0.7849468712034878,-0.785870166473399,-0.7858447256662587,-0.7878666587998199,-0.788723021661348,-0.7876934104849824,-0.7915162523342179,-0.7928672592973037,-0.7945027165298968,-0.7961632009763726,-0.7968657959265624,-0.7980626142401125,-0.7997368422437237,-0.7992061048728788,-0.8006754588709967,-0.8024603559360117,-0.8037556702411881,-0.8053517592990557,-0.8061432922344801,-0.8069545714574234,-0.8083854451366411,-0.8090071078589149,-0.809765291234502,-0.8096477769833106,-0.8112563028245849,-0.8119235724180254,-0.8126460957081874,1
-0.7638909547519906,-0.7645032537697465,-0.7665574511135543,-0.767663132499482,-0.7687709656731386,-0.777064796510468,-0.7766071117058132,-0.7784920705731012,-0.7792938858065529,-0.7809561349829156,-0.7763602931475085,-0.7802452461774672,-0.7836918821328018,-0.7846337523113268,-0.7846175392857871,-0.7866277325890385,-0.787553413482285,-0.7865298811596805,-0.790357036421033,-0.7916729680281431,-0.7933374880977907,-0.7949730388356052,-0.7956927898830832,-0.7968657959265624,-0.7985332072582632,-0.7980110160073006,-0.799519951627004,-0.8013032863697132,-0.802617347052093,-0.8042267513558663,-0.8050376309448111,-0.8058290867523739,-0.80726885210113,-0.8079139091495873,-0.8086926708544514,-0.8085072181187061,-0.8101196665812892,-0.810784299157487,-0.8114514543546723,-0.8124886886481744,0
-0.7635786177995445,-0.7655966987718734,-0.766713694848488,-0.7678194140118305,-0.7761179746777197,-0.7756575788510173,-0.7775454865569945,-0.7781792025759151,-0.7797632793274284,-0.7751661026839373,-0.779020969505749,-0.7824366590184824,-0.7833787937687177,-0.7833812767426831,-0.7854004312780445,-0.7863145298199267,-0.7853606962595405,-0.7891929803402767,-0.7905137202996243,-0.7921431151099194,-0.7938077168982776,-0.7945027165298968,-0.7956927898830832,-0.797336301507367,-0.7968076995250439,-0.7983248025957411,-0.8001476451352543,-0.8014602432443922,-0.8030883204003367,-0.8039126972794142,-0.8047235025905662,-0.8061432922344801,-0.8067974311355702,-0.8075995518248846,-0.8074349228365977,-0.8089789955371296,-0.8096477769833106,-0.810312295490389,-0.8112940816668879,-0.8124886886481744,1
-0.7646717971331057,-0.7657529052007488,-0.7668699385834216,-0.7751646450922118,-0.7747111006130127,-0.7765957239573177,-0.7772326949399341,-0.7786485045716943,-0.7739740925699637,-0.7778263877942787,-0.7812121147419469,-0.7821236000411944,-0.7821264403123809,-0.7841640739730854,-0.7850872744811416,-0.7841221104361431,-0.7880232814585874,-0.789349633233253,-0.7909837719353979,-0.7926132621916956,-0.7933374880977907,-0.7945027165298968,-0.7961632009763726,-0.7956111143777501,-0.7971214282038112,-0.7989523757726222,-0.8003045685123169,-0.8019311138684295,-0.8027743381681742,-0.803598643202962,-0.8050376309448111,-0.8056719840113209,-0.8064831504918637,-0.8063421225260744,-0.8079065783432928,-0.8085072181187061,-0.809175887385332,-0.8101549609346897,-0.8112940816668879,-0.8091831403879013,0
-0.7648279656093289,-0.765909111629624,-0.7742133941253009,-0.773758111481075,-0.7756490166561507,-0.7762830089218843,-0.7777018823655247,-0.7728604466237501,-0.7766339891882583,-0.7800172108263246,-0.7808990939939185,-0.7808713641320429,-0.7829091612225914,-0.7838509550809245,-0.7828951769028208,-0.7867843339735946,-0.7881799041173548,-0.7898195919121818,-0.7914538235711717,-0.7921431151099194,-0.7933374880977907,-0.7949730388356052,-0.7944383603009781,-0.7959247847649531,-0.7977488855613453,-0.7991092690668424,-0.8007753386435047,-0.8016172001190714,-0.8024603559360117,-0.8039126972794142,-0.8045664384134439,-0.8053577785292146,-0.8052260279170376,-0.8068136585131283,-0.8074349228365977,-0.8080354407002825,-0.8090185908526725,-0.8101549609346897,-0.8079892552234159,-0.8091831403879013,1
-0.7649841340855519,-0.7732508137867617,-0.7728072005108984,-0.7746958005551662,-0.7753363779751048,-0.7767520814750345,-0.771915237449906,-0.7755198245998326,-0.7788244922856774,-0.7797042361074609,-0.7796470110018054,-0.7816540115752626,-0.7825960728585072,-0.7816591228357981,-0.7855570096764961,-0.7869409353581506,-0.7886497720936572,-0.7902895505911105,-0.7909837719353979,-0.7921431151099194,-0.7938077168982776,-0.7932485237146745,-0.7947519676965045,-0.7965521255393593,-0.7979057499007289,-0.7995799489495033,-0.8004614918893795,-0.8013032863697132,-0.8027743381681742,-0.803441616164736,-0.8042523100591992,-0.8041009566007898,-0.8056974488825974,-0.8063421225260744,-0.8069632673299024,-0.807878181560808,-0.8090185908526725,-0.8068509352650041,-0.8079892552234159,-0.8088683262678754,0
-0.7723240524680345,-0.7718449559268842,-0.7737446629205,-0.7743832375304692,-0.7758053359966737,-0.7709668533195149,-0.77457396619492,-0.7777099005801359,-0.7785115632717604,-0.7784523372320061,-0.780429562871876,-0.7813409525979748,-0.7804044543099179,-0.7843206334191659,-0.7857135880749475,-0.7874107395118185,-0.7891196400699596,-0.7898195919121818,-0.7909837719353979,-0.7926132621916956,-0.7920835446298257,-0.7935620719184802,-0.7953791824875569,-0.7967089607329607,-0.7983763429188795,-0.7992661623610628,-0.8001476451352543,-0.8016172001190714,-0.8023033648199305,-0.8031275620882838,-0.8029957966422203,-0.8045722648239492,-0.8052260279170376,-0.8058705865390206,-0.8068060488276707,-0.807878181560808,-0.8057153636668222,-0.8068509352650041,-0.8076745098478473,-0.8101275827479794,0
-0.7709185361820271,-0.7727821945001359,-0.7734321754506329,-0.7748520820675148,-0.7700215203973226,-0.7736249311206995,-0.7767635075143434,-0.7773970325829497,-0.7772598472160923,-0.7792347740291653,-0.7801165421238478,-0.7791495397569596,-0.7830657054046335,-0.7844771928652464,-0.786183323270302,-0.7878805436654864,-0.7886497720936572,-0.7898195919121818,-0.7914538235711717,-0.7908893895585162,-0.7923970304968169,-0.7941891683260912,-0.7955359861853202,-0.7971794663137654,-0.7980626142401125,-0.7989523757726222,-0.8004614918893795,-0.8011463294950341,-0.8019893825877679,-0.8018713457824753,-0.8034669891735874,-0.8041009566007898,-0.8047546069514778,-0.8057134078766693,-0.8068060488276707,-0.8045757396318436,-0.8057153636668222,-0.8065362661536055,-0.8089334913501223,-0.8105998039280183,0
-0.7718555470393653,-0.7724697816423854,-0.7739009066554335,-0.7690696661106188,-0.7726789491862137,-0.7758139363687341,-0.7764507158972829,-0.7761455605942049,-0.7780421697508848,-0.7789217993103016,-0.77792539688765,-0.7818105410639066,-0.7832222495866755,-0.7849468712034878,-0.7866530584656565,-0.7874107395118185,-0.7886497720936572,-0.7902895505911105,-0.7897303009066682,-0.791202820946367,-0.7930240022307994,-0.7943459424279941,-0.7960063972786094,-0.7968657959265624,-0.7977488855613453,-0.7992661623610628,-0.7999907217581917,-0.8008324157456758,-0.8007334536591179,-0.8023424268971535,-0.8029957966422203,-0.8036296483776306,-0.8045974666296246,-0.8057134078766693,-0.8035044602808045,-0.8045757396318436,-0.8054007706015032,-0.8077949425992,-0.8094056094134754,-0.8105998039280183,1
-0.7715432100869193,-0.7729384009290111,-0.7681198884628904,-0.771726451820544,-0.7748674199535357,-0.7755012213333005,-0.775199549429041,-0.7769277305871704,-0.7777292407369679,-0.7767309762782558,-0.7805860732458904,-0.7819670705525505,-0.7836918821328018,-0.7854165495417292,-0.786183323270302,-0.7874107395118185,-0.7891196400699596,-0.7885663687683718,-0.7900436686638506,-0.7918296837220685,-0.7931807451642949,-0.7948162647337024,-0.7956927898830832,-0.7965521255393593,-0.7980626142401125,-0.7987954824784019,-0.7996768750040665,-0.7995767607482429,-0.8012044270073616,-0.8018713457824753,-0.8025246041108532,-0.8034725456365776,-0.8045974666296246,-0.8024126559672923,-0.8035044602808045,-0.8042612213528946,-0.8066591428627794,-0.808266946266298,-0.8094056094134754,-0.8098127686279533,0
-0.7720117155155883,-0.7671587630606261,-0.7707760319567616,-0.7739143929934236,-0.7745547812724897,-0.7742503611915665,-0.7759815284716921,-0.7766148625899842,-0.7755387376395488,-0.7793912613885972,-0.7807425836199045,-0.7824366590184824,-0.7841615146789281,-0.7849468712034878,-0.786183323270302,-0.7878805436654864,-0.7873967908235174,-0.7888796745543242,-0.7906704041782154,-0.791986399415994,-0.7936509739647818,-0.7945027165298968,-0.7953791824875569,-0.7968657959265624,-0.7975920212219618,-0.7984816958899613,-0.7984214879875657,-0.8000476313722803,-0.8007334536591179,-0.8014002646677971,-0.8023675399337309,-0.8034725456365776,-0.8012975198707061,-0.8024126559672923,-0.803190023276341,-0.8055192944686906,-0.8071310324607581,-0.808266946266298,-0.8086187459745534,-0.8099701756879664,1
-0.7662334818953361,-0.7698142723515058,-0.7729634442458321,-0.7736018299687265,-0.7733042265483057,-0.7750321487801503,-0.7756687368546318,-0.774424786609681,-0.7781986342578434,-0.779547748748029,-0.7812121147419469,-0.7829062474844143,-0.7836918821328018,-0.7849468712034878,-0.7866530584656565,-0.7861579284353707,-0.7877100361410524,-0.7895062861262292,-0.7908270880568068,-0.7924565464977701,-0.7933374880977907,-0.7941891683260912,-0.7956927898830832,-0.7963952903457577,-0.7972782925431946,-0.7972265495361991,-0.7988922581187535,-0.7995767607482429,-0.800262480310874,-0.8012432376295711,-0.8023675399337309,-0.8001733880744626,-0.8012975198707061,-0.8020982986425897,-0.8044477712941949,-0.805991071887114,-0.8071310324607581,-0.8074802734878014,-0.8087761186623379,-0.8094979545079274,1
-0.7688883459911278,-0.7720011623557596,-0.7726509567759648,-0.7723515778699381,-0.7740858232509207,-0.7747194337447167,-0.7734791955352084,-0.7770841645857636,-0.7783550987648019,-0.7800172108263246,-0.7816816458639892,-0.7824366590184824,-0.7836918821328018,-0.7854165495417292,-0.7849306960826901,-0.7864711312044826,-0.7883365267761222,-0.7896629390192055,-0.7912971396925803,-0.7921431151099194,-0.7930240022307994,-0.7945027165298968,-0.7952223787897938,-0.7960816199585546,-0.7960233778281263,-0.7976972294188599,-0.7984214879875657,-0.7991058901242056,-0.8001054891947927,-0.8012432376295711,-0.7990691922141613,-0.8001733880744626,-0.8009832392269997,-0.8033557279414,-0.80491942680089,-0.805991071887114,-0.8063445497974603,-0.8076376080435007,-0.8083040005989848,-0.8093405474479143,0
-0.7710747046582502,-0.771688749498009,-0.771401006896496,-0.7731329854316809,-0.7737731845698747,-0.7725304284966823,-0.7761379242802224,-0.7772405985843566,-0.7788244922856774,-0.7804866729046201,-0.7812121147419469,-0.7824366590184824,-0.7841615146789281,-0.7836943956348441,-0.7852438528795931,-0.7870975367427064,-0.7884931494348898,-0.7901328976981342,-0.7909837719353979,-0.7918296837220685,-0.7933374880977907,-0.7940323942241885,-0.7949087713942675,-0.7948269384097424,-0.7964939708462769,-0.7972265495361991,-0.797950717856378,-0.7989489332495265,-0.8001054891947927,-0.7979456698268237,-0.7990691922141613,-0.7998591825923564,-0.8022403618018257,-0.8038272639284539,-0.80491942680089,-0.8052047761897415,-0.8065018463301198,-0.8071656043764028,-0.8081466279112003,-0.8096553615679404,0
-0.7707623677058041,-0.7704390980670068,-0.772182225571164,-0.7728204224069838,-0.7715847138025527,-0.7751885062978671,-0.7762943200887527,-0.7777099005801359,-0.7792938858065529,-0.7800172108263246,-0.7812121147419469,-0.7829062474844143,-0.782439528676465,-0.784007514527005,-0.785870166473399,-0.7872541381272624,-0.788963017411192,-0.7898195919121818,-0.7906704041782154,-0.7921431151099194,-0.7928672592973037,-0.7937188460203829,-0.7936543418121625,-0.795297443990547,-0.7960233778281263,-0.7967558696535382,-0.7977937944793153,-0.7989489332495265,-0.7968086757570862,-0.7979456698268237,-0.7987550638599167,-0.8011160045207811,-0.8027117827673855,-0.8038272639284539,-0.8041333342897313,-0.805362035329216,-0.8060299567321413,-0.8070082698207034,-0.808461373286769,-0.8105998039280183,0
