price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,transaction
0.55,0.5909090909090908,0.8772727272727272,0.9181818181818183,0.8499999999999999,0.868181818181818,1.0,0.5818181818181818,0.4181818181818182,0.35909090909090907,0.35,0.39090909090909093,0.38181818181818183,0.30909090909090914,0.22727272727272727,0.0,0.05909090909090914,0.19090909090909097,0.1681818181818182,0.18181818181818185,0
0.5909090909090908,0.8772727272727272,0.9181818181818183,0.8499999999999999,0.868181818181818,1.0,0.5818181818181818,0.4181818181818182,0.35909090909090907,0.35,0.39090909090909093,0.38181818181818183,0.30909090909090914,0.22727272727272727,0.0,0.05909090909090914,0.19090909090909097,0.1681818181818182,0.18181818181818185,0.09090909090909088,0
0.8772727272727272,0.9181818181818183,0.8499999999999999,0.868181818181818,1.0,0.5818181818181818,0.4181818181818182,0.35909090909090907,0.35,0.39090909090909093,0.38181818181818183,0.30909090909090914,0.22727272727272727,0.0,0.05909090909090914,0.19090909090909097,0.1681818181818182,0.18181818181818185,0.09090909090909088,0.08181818181818189,0
0.9181818181818183,0.8499999999999999,0.868181818181818,1.0,0.5818181818181818,0.4181818181818182,0.35909090909090907,0.35,0.39090909090909093,0.38181818181818183,0.30909090909090914,0.22727272727272727,0.0,0.05909090909090914,0.19090909090909097,0.1681818181818182,0.18181818181818185,0.09090909090909088,0.08181818181818189,0.07272727272727278,1
0.8499999999999999,0.868181818181818,1.0,0.5818181818181818,0.4181818181818182,0.35909090909090907,0.35,0.39090909090909093,0.38181818181818183,0.30909090909090914,0.22727272727272727,0.0,0.05909090909090914,0.19090909090909097,0.1681818181818182,0.18181818181818185,0.09090909090909088,0.08181818181818189,0.07272727272727278,0.08181818181818189,0
0.868181818181818,1.0,0.5818181818181818,0.4181818181818182,0.35909090909090907,0.35,0.39090909090909093,0.38181818181818183,0.30909090909090914,0.22727272727272727,0.0,0.05909090909090914,0.19090909090909097,0.1681818181818182,0.18181818181818185,0.09090909090909088,0.08181818181818189,0.07272727272727278,0.08181818181818189,0.05909090909090914,0
1.0,0.5818181818181818,0.4181818181818182,0.35909090909090907,0.35,0.39090909090909093,0.38181818181818183,0.30909090909090914,0.22727272727272727,0.0,0.05909090909090914,0.19090909090909097,0.1681818181818182,0.18181818181818185,0.09090909090909088,0.08181818181818189,0.07272727272727278,0.08181818181818189,0.05909090909090914,0.018181818181818195,1
1.0,0.7187500000000001,0.6171875,0.6015625,0.6718750000000001,0.65625,0.5312500000000001,0.390625,0.0,0.10156250000000008,0.3281250000000001,0.28906250000000006,0.3125000000000001,0.15624999999999997,0.1406250000000001,0.1250000000000001,0.1406250000000001,0.10156250000000008,0.03125000000000003,0.03125000000000003,1
1.0,0.858695652173913,0.8369565217391303,0.9347826086956521,0.9130434782608695,0.7391304347826088,0.5434782608695651,0.0,0.14130434782608706,0.45652173913043487,0.4021739130434783,0.4347826086956523,0.217391304347826,0.19565217391304363,0.173913043478261,0.19565217391304363,0.14130434782608706,0.04347826086956525,0.04347826086956525,0.23913043478260862,0
0.9186046511627907,0.8953488372093023,1.0,0.9767441860465116,0.7906976744186047,0.5813953488372092,0.0,0.15116279069767455,0.48837209302325596,0.430232558139535,0.46511627906976755,0.23255813953488363,0.2093023255813955,0.1860465116279071,0.2093023255813955,0.15116279069767455,0.04651162790697678,0.04651162790697678,0.25581395348837205,0.16279069767441873,0
0.8999999999999999,1.0,0.9777777777777777,0.8,0.6,0.044444444444444474,0.18888888888888902,0.5111111111111113,0.45555555555555566,0.488888888888889,0.2666666666666666,0.24444444444444463,0.22222222222222238,0.24444444444444463,0.18888888888888902,0.08888888888888895,0.08888888888888895,0.28888888888888886,0.20000000000000015,0.0,1
1.0,0.9777777777777777,0.8,0.6,0.044444444444444474,0.18888888888888902,0.5111111111111113,0.45555555555555566,0.488888888888889,0.2666666666666666,0.24444444444444463,0.22222222222222238,0.24444444444444463,0.18888888888888902,0.08888888888888895,0.08888888888888895,0.28888888888888886,0.20000000000000015,0.0,0.022222222222222237,0
1.0,0.8486954712663244,0.6784778764409392,0.2056512241482028,0.3285861537443144,0.6028256120741015,0.5555429468448279,0.5839125459823921,0.3947818850652973,0.37586881897358804,0.3569557528818786,0.37586881897358804,0.3285861537443144,0.24347735633162176,0.24347735633162176,0.4136949511570068,0.33804268679016913,0.16782509196478387,0.18673815805649333,0.0,0
1.0,0.8154255057341141,0.30271857721776496,0.4360223786320159,0.7333923971714984,0.6821217043198635,0.7128841200308444,0.5078013486243046,0.48729307148365086,0.46678479434299686,0.48729307148365086,0.4360223786320159,0.343735131499073,0.343735131499073,0.5283096257649585,0.4462765172023429,0.261702022936457,0.282210300077111,0.07972182572886403,0.0,1
