0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,transaction
-1.0481806260611308,-1.0477149045057543,-1.0496569031138336,-1.048213203654947,-1.0582258862259872,-1.0664606924951896,-1.0667425599710287,-1.0680829222287942,-1.0652196559226537,-1.0626084630895343,-1.0755064568167871,-1.0756790205190903,-1.0785374713630995,-1.0801800948133806,-1.0815204315588671,-1.0838381008512683,-1.0850784115001206,-1.0884424859201616,-1.0899838639402677,-1.0913801621210362,-1.0930804539525012,-1.0961781220507762,-1.09852765627826,-1.1016448826539678,-1.105286357575053,-1.1059518083127073,-1.1079843125354976,-1.110591281208816,-1.1130120460364876,-1.1128690982113092,-1.1142568538332869,-1.1165514760617021,-1.1186857915690318,-1.121217402076818,-1.1238401015791288,-1.1265127900257077,-1.128849847220066,-1.131243475728439,-1.133960538348407,-1.139745027578079,-1.1423932741804,-1.1445799206337326,-1.147347756647674,-1.1502469224758054,-1.1517208204237113,-1.1533923726182336,-1.1559750463486362,-1.1575837472130188,-1.1603959104906956,-1.163201166036693,1
-1.046086154577376,-1.0480143057132525,-1.0465111763125294,-1.0564574028586489,-1.0646756285438868,-1.0649597410154925,-1.0662919678776945,-1.0634236259549634,-1.0608579739830248,-1.0737457793604293,-1.073849796234321,-1.0767339927693125,-1.0783866568760851,-1.0797273385006219,-1.081973501446065,-1.0832335809752691,-1.0865907764307257,-1.0881397991656656,-1.089529512320324,-1.0912286039855092,-1.093990449889002,-1.0961781220507762,-1.0992871153329753,-1.1028609213269298,-1.1034609544208736,-1.1054951258060461,-1.1081366510831572,-1.110591281208816,-1.110418400442659,-1.1119530018781956,-1.1142568538332869,-1.1163985565472092,-1.1188388303508676,-1.1215237178884112,-1.1241466582231883,-1.1265127900257077,-1.128849847220066,-1.1315507614130234,-1.1373433760957932,-1.1400528051269385,-1.1422392603222684,-1.1450423394580396,-1.147964819542243,-1.1494749612338218,-1.151102744709146,-1.1537016657135177,-1.1553559489412857,-1.1582033550778723,-1.1608609981010989,-1.1630460066616517,1
-1.046385364789341,-1.0448705930345232,-1.0547499846016595,-1.0629028676906342,-1.0631756884699566,-1.0645094555715833,-1.0616358495799085,-1.0590649294407346,-1.0719877830703535,-1.0720902323471881,-1.0749040347867993,-1.076583282447852,-1.0779342134150418,-1.0801800948133806,-1.0813694082631347,-1.084744880665267,-1.0862883034446047,-1.0876857690339217,-1.0893780617803426,-1.0921379527986712,-1.093990449889002,-1.0969370189258687,-1.10050224982052,-1.101036863317487,-1.1030046036323287,-1.1056473533082667,-1.1081366510831572,-1.1079995981713915,-1.1095029961154252,-1.1119530018781956,-1.1141040529497626,-1.1165514760617021,-1.1191449079145388,-1.1218300337000044,-1.1241466582231883,-1.1265127900257077,-1.1291568889506562,-1.134930903943448,-1.1376509068001008,-1.1398989163525086,-1.1427013018966625,-1.1456588978904487,-1.147193490924032,-1.1488573922402345,-1.1514117825664285,-1.1530830795229492,-1.1559750463486362,-1.1586680609765125,-1.1607059688976313,-1.1628908472866102,1
-1.0432436575637087,-1.0531041262407188,-1.0611912347186157,-1.0614039223808704,-1.0627257064477775,-1.0598565059845215,-1.0572801260110118,-1.0701871205460083,-1.0703333519898046,-1.073143762264705,-1.0747534292793024,-1.076131151483471,-1.0783866568760851,-1.0795764197297024,-1.0828796412204607,-1.0844426207272677,-1.0858345939654233,-1.0875344256566737,-1.0902867650202301,-1.0921379527986712,-1.094748779836086,-1.098151253926017,-1.0986795480892033,-1.100580848815126,-1.1031567205618436,-1.1056473533082667,-1.1055468957729435,-1.107084886511124,-1.1095029961154252,-1.1118003191560097,-1.1142568538332869,-1.1168573150906875,-1.1194509854782102,-1.1218300337000044,-1.1241466582231883,-1.126819588271086,-1.1325343479871468,-1.1352381896280321,-1.137497141447947,-1.1403605826757983,-1.143317357329188,-1.1448881998499374,-1.146576428029463,-1.149166176737028,-1.1507937068518632,-1.1537016657135177,-1.1564393694041493,-1.1585131590102993,-1.1605509396941633,-1.162425369161486,1
-1.0514719383927456,-1.0595412522019263,-1.0596932695751375,-1.0609542387879412,-1.0580758922185942,-1.0555037466933992,-1.0683947309799204,-1.0685338218681972,-1.0713861717683357,-1.0729932579907742,-1.0743016127568115,-1.076583282447852,-1.0777833989280277,-1.0810856074388984,-1.0825775946289955,-1.083989230820268,-1.0856833574723626,-1.0884424859201616,-1.0902867650202301,-1.092895743476306,-1.0959621077514208,-1.0963299014257948,-1.098223872656374,-1.1007328536492464,-1.1031567205618436,-1.1030594857705207,-1.1046328644869858,-1.107084886511124,-1.109350428727553,-1.1119530018781956,-1.1145624556003348,-1.117163154119673,-1.1194509854782102,-1.1218300337000044,-1.1244532148672481,-1.1301943689702456,-1.1328413897177367,-1.13508454678574,-1.1379584375044085,-1.140976137773518,-1.1425472880385312,-1.1442716414175282,-1.1468849594767474,-1.148548607743441,-1.1514117825664285,-1.154165605356444,-1.1562845950523117,-1.1583582570440858,-1.1600858520837602,-1.1619598910363618,0
-1.0579049579499924,-1.0580442461644364,-1.059243880032094,-1.0563075083276727,-1.053726066004197,-1.0666107876431594,-1.0667425599710287,-1.0695859210268042,-1.0712357689428311,-1.072541745168981,-1.0747534292793024,-1.0759804411620109,-1.0792915437981716,-1.080783769897059,-1.0821245247417977,-1.0838381008512683,-1.0865907764307257,-1.0884424859201616,-1.0910440177201364,-1.094108208560522,-1.0941421158784188,-1.0958745633007394,-1.098375764467317,-1.1007328536492464,-1.1005707327600893,-1.1021461207571988,-1.1046328644869858,-1.1069324345677458,-1.1095029961154252,-1.1122583673225666,-1.1148680573673828,-1.117163154119673,-1.1194509854782102,-1.122136349511598,-1.1278253379519037,-1.1305011672156235,-1.1326878688524415,-1.1355454753126162,-1.1385734989130243,-1.1402066939013684,-1.1419312326060058,-1.1445799206337326,-1.1462678965821789,-1.149166176737028,-1.1518753393523524,-1.1540109588088021,-1.156129820700474,-1.1578935511454456,-1.1596207644733572,-1.1618047316613207,0
-1.0564089068901676,-1.0575951443531892,-1.0546001880873117,-1.051960566929357,-1.0648256225512798,-1.0649597410154925,-1.0677939415221416,-1.069435621147003,-1.0707845604663178,-1.0729932579907742,-1.0741510072493148,-1.077487544376614,-1.0789899148241429,-1.0803310135843003,-1.081973501446065,-1.084744880665267,-1.0865907764307257,-1.0891992028064015,-1.0922556220399866,-1.0922895109341981,-1.0936871179101684,-1.096026342675758,-1.098375764467317,-1.0981487714692022,-1.0996580311829995,-1.1021461207571988,-1.104480525939326,-1.107084886511124,-1.1098081308911698,-1.1125637327669378,-1.1148680573673828,-1.117163154119673,-1.1197570630418816,-1.1255058234391238,-1.128131894595963,-1.1303477680929346,-1.1331484314483267,-1.1361600466817845,-1.1378046721522548,-1.1395911388036488,-1.1422392603222684,-1.1439633622013237,-1.1468849594767474,-1.1496293534822184,-1.1517208204237113,-1.1538563122611598,-1.155665497644961,-1.1574288452468053,-1.1594657352698896,-1.1621150504114033,0
-1.0559600915722203,-1.0529544256369698,-1.050256089171225,-1.0630527622216108,-1.0631756884699566,-1.0660104070512804,-1.0676437441576967,-1.0689847215076,-1.0712357689428311,-1.0723912408950502,-1.0756570623242838,-1.0771861237336935,-1.0785374713630995,-1.0801800948133806,-1.0828796412204607,-1.084744880665267,-1.087346958896028,-1.0904099498243855,-1.0904382155602115,-1.0918348365276171,-1.0938387838995853,-1.096026342675758,-1.0957936036812854,-1.0972367424644809,-1.0996580311829995,-1.1019938932549782,-1.1046328644869858,-1.1073897903978798,-1.1101132656669144,-1.1125637327669378,-1.1148680573673828,-1.1174689931486583,-1.1231239162422662,-1.125812139250717,-1.1279786162739331,-1.1308079654610017,-1.1337625149095067,-1.1353918324703243,-1.137189610743639,-1.1398989163525086,-1.141623204889743,-1.1445799206337326,-1.147347756647674,-1.1494749612338218,-1.1515663014950699,-1.1533923726182336,-1.155201174589448,-1.157273943280592,-1.159775793676825,-1.1621150504114033,0
-1.0513223332867632,-1.0486131081282486,-1.0613410312329636,-1.0614039223808704,-1.0642256465217077,-1.0658603119033105,-1.0671931520643627,-1.069435621147003,-1.0706341576408136,-1.0738962836343602,-1.07535585130929,-1.0767339927693125,-1.0783866568760851,-1.0810856074388984,-1.0828796412204607,-1.0855005305102663,-1.0885568508405123,-1.0885938292974096,-1.0899838639402677,-1.0919863946631443,-1.0938387838995853,-1.0934460933004433,-1.094882252815627,-1.0972367424644809,-1.0995059142534847,-1.1021461207571988,-1.104937541582305,-1.1076946942846355,-1.1101132656669144,-1.1125637327669378,-1.115173659134431,-1.1208332224674982,-1.1234299938059373,-1.1256589813449203,-1.1284384512400225,-1.131421561951758,-1.1329949105830317,-1.1347772611011562,-1.137497141447947,-1.1392833612547892,-1.1422392603222684,-1.1450423394580396,-1.147193490924032,-1.149320568985425,-1.151102744709146,-1.1529284329753071,-1.1550464002376104,-1.1575837472130188,-1.159775793676825,-1.1625805285365274,1
-1.0469837852132708,-1.0596909528056755,-1.0596932695751375,-1.062453184097705,-1.0640756525143145,-1.0654100264594015,-1.0676437441576967,-1.0688344216277992,-1.0721381858958579,-1.0735952750864983,-1.0749040347867993,-1.076583282447852,-1.0792915437981716,-1.0810856074388984,-1.0836347576991239,-1.086709570262265,-1.0867420129237864,-1.0881397991656656,-1.090135314480249,-1.0919863946631443,-1.0912604620794997,-1.0925354170503323,-1.094882252815627,-1.0970847376303605,-1.0996580311829995,-1.1024505757616394,-1.105242218677624,-1.1076946942846355,-1.1101132656669144,-1.1128690982113092,-1.11853527857196,-1.1211390614964836,-1.1232769550241015,-1.1261184550623102,-1.1290515645281418,-1.1306545663383127,-1.1323808271218516,-1.13508454678574,-1.1368820800393313,-1.1398989163525086,-1.1427013018966625,-1.1448881998499374,-1.1470392252003898,-1.1488573922402345,-1.1506391879232218,-1.152773786427665,-1.1553559489412857,-1.1575837472130188,-1.160240881287228,-1.1630460066616517,1
