price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,transaction
0.297872340425532,0.3617021276595745,0.8085106382978723,0.872340425531915,0.7659574468085105,0.7943262411347517,1.0,0.3475177304964539,0.09219858156028378,0.0,0
0.3706293706293707,0.8111888111888111,0.8741258741258743,0.7692307692307692,0.7972027972027972,1.0,0.35664335664335667,0.10489510489510499,0.013986013986014,0.0,1
0.8111888111888111,0.8741258741258743,0.7692307692307692,0.7972027972027972,1.0,0.35664335664335667,0.10489510489510499,0.013986013986014,0.0,0.062937062937063,0
0.8741258741258743,0.7692307692307692,0.7972027972027972,1.0,0.35664335664335667,0.10489510489510499,0.013986013986014,0.0,0.062937062937063,0.048951048951048994,0
0.7828947368421052,0.8092105263157894,1.0,0.3947368421052631,0.15789473684210528,0.07236842105263151,0.05921052631578939,0.11842105263157893,0.10526315789473681,0.0,0
0.8294117647058823,1.0,0.45882352941176474,0.24705882352941186,0.17058823529411768,0.15882352941176472,0.211764705882353,0.20000000000000004,0.10588235294117657,0.0,0
1.0,0.5818181818181818,0.4181818181818182,0.35909090909090907,0.35,0.39090909090909093,0.38181818181818183,0.30909090909090914,0.22727272727272727,0.0,1
1.0,0.7187500000000001,0.6171875,0.6015625,0.6718750000000001,0.65625,0.5312500000000001,0.390625,0.0,0.10156250000000008,1
1.0,0.858695652173913,0.8369565217391303,0.9347826086956521,0.9130434782608695,0.7391304347826088,0.5434782608695651,0.0,0.14130434782608706,0.45652173913043487,0
0.9186046511627907,0.8953488372093023,1.0,0.9767441860465116,0.7906976744186047,0.5813953488372092,0.0,0.15116279069767455,0.48837209302325596,0.430232558139535,1
0.8953488372093023,1.0,0.9767441860465116,0.7906976744186047,0.5813953488372092,0.0,0.15116279069767455,0.48837209302325596,0.430232558139535,0.46511627906976755,0
1.0,0.9767441860465116,0.7906976744186047,0.5813953488372092,0.0,0.15116279069767455,0.48837209302325596,0.430232558139535,0.46511627906976755,0.23255813953488363,0
1.0,0.8095238095238096,0.5952380952380952,0.0,0.15476190476190488,0.5000000000000001,0.4404761904761906,0.47619047619047633,0.23809523809523803,0.21428571428571447,0
1.0,0.7352941176470587,0.0,0.19117647058823542,0.6176470588235294,0.5441176470588236,0.5882352941176471,0.2941176470588234,0.26470588235294135,0.235294117647059,1
1.0,0.0,0.26000000000000023,0.8400000000000003,0.7400000000000002,0.8000000000000003,0.3999999999999999,0.3600000000000003,0.3200000000000003,0.3600000000000003,0
0.0,0.3095238095238097,1.0,0.8809523809523809,0.9523809523809523,0.4761904761904759,0.4285714285714288,0.38095238095238115,0.4285714285714288,0.3095238095238097,0
0.23684210526315802,1.0,0.8684210526315789,0.9473684210526315,0.421052631578947,0.36842105263157915,0.31578947368421073,0.36842105263157915,0.23684210526315802,0.0,0
1.0,0.8684210526315789,0.9473684210526315,0.421052631578947,0.36842105263157915,0.31578947368421073,0.36842105263157915,0.23684210526315802,0.0,0.0,1
0.9166666666666666,1.0,0.4444444444444441,0.3888888888888891,0.33333333333333354,0.3888888888888891,0.25000000000000017,0.0,0.0,0.49999999999999967,0
1.0,0.4444444444444441,0.3888888888888891,0.33333333333333354,0.3888888888888891,0.25000000000000017,0.0,0.0,0.49999999999999967,0.27777777777777796,0
0.923076923076923,0.8461538461538469,0.7692307692307699,0.8461538461538469,0.6538461538461544,0.30769230769230793,0.30769230769230793,1.0,0.6923076923076928,0.0,1
0.8461538461538469,0.7692307692307699,0.8461538461538469,0.6538461538461544,0.30769230769230793,0.30769230769230793,1.0,0.6923076923076928,0.0,0.07692307692307698,0
0.8628477381306151,0.9085651587537436,0.7942716071959224,0.5885432143918442,0.5885432143918442,1.0,0.8171303175074865,0.40567353189933025,0.45139095252245875,0.0,0
0.922362659544735,0.8253159839756532,0.650631967951306,0.650631967951306,1.0,0.8447253190894696,0.49535728704077503,0.5341759572684077,0.1508998167758763,0.0,1
0.8253159839756532,0.650631967951306,0.650631967951306,1.0,0.8447253190894696,0.49535728704077503,0.5341759572684077,0.1508998167758763,0.0,0.07619910872333167,0
0.6919374906939452,0.6919374906939452,1.0,0.8630833291973091,0.5550208198912538,0.5892499875919267,0.25128830029933397,0.11822925669650891,0.1854194014345446,0.0,0
0.7458348689143337,1.0,0.8870377195174818,0.6328725884318153,0.6611131585524449,0.3822798894664085,0.2725003212364852,0.32793514835477516,0.1749559800113245,0.0,1
1.0,0.8870377195174818,0.6328725884318153,0.6611131585524449,0.3822798894664085,0.2725003212364852,0.32793514835477516,0.1749559800113245,0.0,0.11944913943922708,0
1.0,0.7134675048272764,0.7453044487353568,0.43096238305892526,0.30720263100504464,0.36969696004941105,0.19723623489933953,0.0,0.13466072164800763,0.0510919275836874,1
