0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,transaction
-0.7090676896204816,-0.7095872786279143,-0.7105201372517802,-0.7114820974602624,-0.7120826999453932,-0.7129873009499488,-0.7137104808751445,-0.7147832149761033,-0.715470207176719,-0.7163410896643413,-0.7173073034294695,-0.7182227127410634,-0.7191902923703921,-0.7206766500565756,-0.7222455527926699,-0.7233636378542662,-0.7238165091416454,-0.7245026569000246,-0.7254595725738567,-0.72600663816801,-0.72699628248601,-0.7283042594664585,-0.7290957038630353,-0.7296595832056849,-0.7306927558209111,-0.7308082600282322,-0.728929915090112,-0.7304425863367363,-0.7297371280115079,-0.7310711614426227,-0.7325572226891601,-0.733088846270296,-0.7333951251805303,-0.7340344836825454,-0.7347294799277811,-0.7349262773361107,-0.7342052284791906,-0.7340713809895244,-0.7358435110661754,-0.7371453946624549,-0.7379071672867348,-0.7388579468107106,-0.7393128392476271,-0.7394677366189065,-0.7394983492383346,-0.740272132799012,-0.7416001803094434,-0.7432506199234369,-0.7444726844560053,-0.744704291395443,-0.7455418851035504,-0.7467759799178187,-0.7477142783574703,-0.7486998758840542,-0.7492426280206436,-0.7501685810818964,-0.7508972894785897,-0.7519117886974267,-0.7529531262077508,-0.7536929770432901,1
-0.7087965925035489,-0.7097056012241054,-0.7106656069095362,-0.7112700109507166,-0.7121838329751123,-0.7128984818049013,-0.7139720611475393,-0.7146622692652387,-0.7155343965865388,-0.7164917211415929,-0.7174085699116949,-0.7183709404511259,-0.7198451101740951,-0.721418117917944,-0.7225347898724267,-0.7229828471816278,-0.7236681157587865,-0.7246387148109442,-0.7251873951509935,-0.7261749315096921,-0.7274888999894349,-0.7282894032875632,-0.7288505207160647,-0.7298676651824182,-0.7299890789344637,-0.7281143404517838,-0.7296240011323701,-0.7289202055821336,-0.7302480119127297,-0.7316540998576815,-0.7322024188486974,-0.7325279796712041,-0.733109662851702,-0.7338184770319209,-0.7340043283606512,-0.7332868676865469,-0.7331716706133289,-0.7349337034758341,-0.7362809838841335,-0.7370509183739673,-0.7380016656487475,-0.7384500162621523,-0.7386211850649563,-0.7386390491466922,-0.7393962946564072,-0.7407202821829907,-0.7423796449252792,-0.7436068172034398,-0.7438498140075555,-0.7446843547780316,-0.7459232640439276,-0.7469006434447977,-0.7479137880717752,-0.7484354618701916,-0.7493648867282412,-0.7500912149947281,-0.7511119701184413,-0.752119030859459,-0.7528682110785807,-0.7534856334353977,1
-0.7089148894273013,-0.7098510394152568,-0.7104535663914511,-0.7113711219610815,-0.7120950332417003,-0.7131600048430965,-0.7138511419650172,-0.7147264445403914,-0.7156849948172699,-0.7165929652492536,-0.7175567647637321,-0.7190256128372354,-0.7205864133480987,-0.7217072903838775,-0.7221540846563365,-0.7228344871793011,-0.723804143026407,-0.7243665989891048,-0.7253556502851272,-0.7266674370243206,-0.7274740472003869,-0.7280442763357922,-0.7290585549013732,-0.7291641499277483,-0.7272957804289418,-0.7288082663776398,-0.7281019695968469,-0.7294309717636454,-0.7308308163631524,-0.7312993756306457,-0.731641679912022,-0.7322425829504271,-0.7328937043942405,-0.733093489193043,-0.7323652871472756,-0.7322535428165188,-0.734033797006247,-0.7353710774170171,-0.7361865295257108,-0.7371453946624549,-0.7375938306126922,-0.7377585242347182,-0.7377926928245631,-0.7385370185570201,-0.7398443391624299,-0.7414995641673533,-0.7427357581523224,-0.7429840946859521,-0.743829882153205,-0.7450656425860253,-0.7460478976845737,-0.747100105087964,-0.7476494377003213,-0.7485576909898072,-0.7492875393826182,-0.7503058434946145,-0.7513191618987631,-0.7520341364798312,-0.7526609182632542,-0.753425678657212,1
-0.709060296062747,-0.7096390447637478,-0.7105546554756546,-0.7112823415617366,-0.712356499123413,-0.7130391121178932,-0.7139153031639065,-0.7148770096090189,-0.7157862165789086,-0.7167411273580256,-0.7182112920268966,-0.719766751387548,-0.72087552158596,-0.7213266702150418,-0.7220057579487689,-0.7229704838481005,-0.7235320884911658,-0.7245348160426056,-0.7258480439864888,-0.7266525876118192,-0.7272289761810952,-0.7282522628403252,-0.728355201227235,-0.7264714700621626,-0.7279895463733265,-0.7272865859545126,-0.7286126186136512,-0.7300136419221659,-0.7304761736550228,-0.7307387625165891,-0.7313563481522094,-0.7320266741268829,-0.7321688783071284,-0.7314548180503737,-0.7313321945036932,-0.733115474859547,-0.7344710714879578,-0.735276644406989,-0.7362809838841335,-0.7367376548910871,-0.7369025004905985,-0.7369302262306335,-0.7376906862724426,-0.7389849577311901,-0.7406234387756804,-0.7418555939557362,-0.7421131825805685,-0.7429641675653924,-0.7442110788676564,-0.7451902464448467,-0.7462473115096077,-0.7468358184107686,-0.7477716374003329,-0.7484803623631116,-0.7495021158898305,-0.750512984953807,-0.7512342881574264,-0.7518268943177989,-0.7526009781720755,-0.7530959273771902,0
-0.7088483474076905,-0.7097401119813278,-0.710465894328549,-0.7115437505153629,-0.7122356328196026,-0.7131032592782051,-0.7140658352074545,-0.714978209081375,-0.715934345986185,-0.717395510005102,-0.7189522662870828,-0.7200557954221699,-0.7204949859566383,-0.7211783766427682,-0.7221417240973724,-0.7226984905105016,-0.7237002676584059,-0.7250270983021151,-0.7258331979452417,-0.7264075723055469,-0.727436915227767,-0.727549070372618,-0.7256631398054456,-0.7271650766512738,-0.7264682167667115,-0.7277971171713925,-0.7291951551134035,-0.7296590809320874,-0.7299156893750418,-0.7304534947815603,-0.7311404884730468,-0.7313020146271713,-0.7305305727677656,-0.730421958663479,-0.7321939328386043,-0.7335526507660973,-0.734376659952134,-0.7353710774170171,-0.735873338758309,-0.7360464862542564,-0.7360743964234863,-0.7368282435934939,-0.7381385199158984,-0.7397638741840523,-0.740979385244354,-0.741233164255766,-0.7420932601622724,-0.7433452737460949,-0.7443356529573463,-0.7453896126189611,-0.7459830881914378,-0.746957988667208,-0.7476943273860398,-0.7486948869403964,-0.749709207170047,-0.7504281318259449,-0.7510270963771045,-0.7517669688733559,-0.7522713076705924,-0.7532608030172011,0
-0.7089493926967292,-0.7096513700341844,-0.7107272465950261,-0.711422910527366,-0.7122997659603999,-0.7132537583850911,-0.7141670124826259,-0.7151263058701889,-0.7165885842016556,-0.7181363205489621,-0.7192412462485553,-0.7196753442996762,-0.7203467253218375,-0.7213143124173523,-0.7218697918001652,-0.7228666318464718,-0.7241924390448878,-0.7250122556209239,-0.7255882382646649,-0.7266154640805659,-0.7267338832128288,-0.7248576259627666,-0.7263565870898071,-0.7256440964880084,-0.7269786302829374,-0.7283795192877359,-0.7288406754561074,-0.7290987258009144,-0.7296304871971753,-0.7302376835385385,-0.7304159939176963,-0.7296640856209734,-0.7294979438217428,-0.7312835024309128,-0.7326310104955046,-0.7334582605135468,-0.7344710714879578,-0.7349635244263694,-0.7351823305572162,-0.7352185756209304,-0.7359724376644724,-0.7372759722443506,-0.7389172528625745,-0.7401197369724207,-0.7403571012082113,-0.7412132465053669,-0.7424742764121858,-0.7434698182495925,-0.7445349715008504,-0.7451254524382597,-0.7461052291592709,-0.746880697280481,-0.7479088003289176,-0.7489019281021945,-0.7496243745974281,-0.7502209903667524,-0.7509671855008669,-0.751437378928919,-0.752436142921334,-0.7538053922523884,1
-0.7088606700039147,-0.7099126657674397,-0.7106064328114661,-0.7114870297046704,-0.7124502321753479,-0.713354913522506,-0.7143150767877551,-0.7157804000207837,-0.7173292312380376,-0.7184252366610676,-0.7188608794616598,-0.7195271165896135,-0.7204826309037381,-0.7210424408681839,-0.7220378954020752,-0.7233586925208553,-0.7241775997066019,-0.7247673513812685,-0.725796082842124,-0.7259125918888348,-0.7240430529303015,-0.7255509143112103,-0.7248359562591,-0.7261543927642832,-0.7275608981291174,-0.7280251214041737,-0.7282804488648562,-0.7288135893403619,-0.7294147255495721,-0.7295133515504654,-0.7287784377309453,-0.7286316940049457,-0.7303592953704684,-0.7317204814022912,-0.7325366414559467,-0.7335526507660973,-0.7340636111754547,-0.7342726724056371,-0.7343546121005115,-0.7351166406780885,-0.7364200614845331,-0.7380545226205624,-0.7392730318126534,-0.7394975992305179,-0.7403371881190547,-0.7415941734817487,-0.7425987915265365,-0.7436690894551885,-0.7442708744307076,-0.7452475642199046,-0.7460279563020703,-0.7470951185468848,-0.7481157916575089,-0.7488171160600121,-0.7494172833172116,-0.7501610940412028,-0.7506376756815599,-0.7516021739011375,-0.7529805987495409,-0.7538503583360278,1
-0.7091219090438681,-0.7097918781171614,-0.7106705380843754,-0.7116374631591157,-0.7125513652050668,-0.7135029454309184,-0.714969027468742,-0.7165208839648534,-0.7176180835822265,-0.7180449539152194,-0.7187126846096226,-0.7196629919905042,-0.7202108197399368,-0.7212105069167608,-0.722529845648841,-0.7233438565206226,-0.7239327506248848,-0.7249751489179458,-0.7250933702230954,-0.7232223733240054,-0.7247361830858743,-0.7240306320042658,-0.7253461353325946,-0.7267365268658588,-0.7272065819503781,-0.7274650240497328,-0.7279953778117859,-0.728597877409335,-0.728690560019685,-0.7278761628103,-0.7277462811041446,-0.7294928475885072,-0.7307961768476319,-0.7316261336698345,-0.7326310104955046,-0.7331452823077209,-0.7333729162554798,-0.7334451410282851,-0.7342527008190552,-0.7355641599393458,-0.7371984295716387,-0.7384102181598541,-0.7386510406411868,-0.739477690822777,-0.740718025949174,-0.7417186594217428,-0.7427980157094978,-0.7434050551077737,-0.7443929570386036,-0.7451703098274353,-0.7462423261639818,-0.7473020600016699,-0.7480310000289292,-0.748610074898214,-0.7493574015012455,-0.7498316642506796,-0.7508024305912134,-0.752146496688162,-0.753025553817925,-0.7537054676220789,1
-0.7090011476008709,-0.7098559695234316,-0.7108209389169708,-0.7117385741694805,-0.7126993647607532,-0.7141567530264064,-0.7157093489943875,-0.7168096727030404,-0.7172378847702171,-0.7178967918064474,-0.7188485298906566,-0.7193912411887229,-0.7203788484593776,-0.7217023472648018,-0.7225150129780843,-0.7230990625167837,-0.7241405013608873,-0.7242725953415603,-0.7224037624171653,-0.7239153459074021,-0.7232162476732968,-0.7245406941463352,-0.7259281357319695,-0.726382292072134,-0.726646613723839,-0.727180018758756,-0.7277797153629414,-0.7278738787442797,-0.7270537475206255,-0.7268442377861958,-0.7286072386750576,-0.7299296286568266,-0.7307018501650625,-0.7317204814022912,-0.7322237335879385,-0.7324547430916926,-0.7325455730599705,-0.7333432527806232,-0.7347001162010579,-0.7363423462103099,-0.7375540418286869,-0.737788372811442,-0.7386311369236999,-0.7398584391208215,-0.7408424827564025,-0.7419178369257332,-0.7425340436670742,-0.7435271087212013,-0.7443157211029958,-0.7453846284646083,-0.7464492180074543,-0.747217288803324,-0.7478240087003379,-0.7485502075743206,-0.7490280515134312,-0.7499963791459412,-0.751346621050372,-0.7521914407714944,-0.7528806985975764,-0.7536280260335889,1
-0.7090652251012367,-0.7100063378227578,-0.7109220280011741,-0.7118865415017217,-0.7133530294650349,-0.7148969125684681,-0.7159980743893892,-0.7164295576117514,-0.7170897553629407,-0.7180326070728217,-0.7185768393285884,-0.7195592325934604,-0.7208705795647999,-0.7216875179075743,-0.7222702739105978,-0.723306766520041,-0.7234381060153552,-0.7215835962657469,-0.7230965776753626,-0.7223957560280964,-0.7237261934306112,-0.7251225611530647,-0.7255739822974563,-0.7258224524680656,-0.7263616741395382,-0.7269644060603652,-0.7270558827760151,-0.7262374434054559,-0.7260220596424303,-0.7277050021692827,-0.7290439203248579,-0.7298353236534395,-0.7307961768476319,-0.7313132964516885,-0.7315333495616985,-0.7316275864048672,-0.7324437079818447,-0.7337905670386513,-0.7354781218375401,-0.7366978754011977,-0.7369323420786026,-0.7377684737602928,-0.7390117955206373,-0.7399828666692021,-0.7410416136479683,-0.7416539267329457,-0.7426560684791378,-0.7434498911290328,-0.7445299885372627,-0.7455914708702519,-0.7463644671318149,-0.7470103473485391,-0.7477641557860466,-0.7482209372929067,-0.7491927265073384,-0.7505404374363506,-0.7513915542075503,-0.7520466209474236,-0.7528032759798038,-0.7533607276475107,1
