0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,transaction
-0.7190252303599195,-0.7196278246245315,-0.7206074704703517,-0.7215966580249438,-0.7222805874551865,-0.7232683677683052,-0.7240749514338994,-0.725233996986889,-0.725990360605036,-0.7269448911640151,-0.7279418878975747,-0.7288806641250526,-0.7298672568237664,-0.731373317439885,-0.7329530437470732,-0.7340893944725594,-0.7345648146963415,-0.7352789152775925,-0.7362714140336433,-0.7368447043631678,-0.7378522309198547,-0.7391921740577156,-0.7400142904369088,-0.7405648075008768,-0.7415470302775153,-0.7416265340185039,-0.7396865919389967,-0.7411752512066176,-0.7404145985154615,-0.7417432496837145,1
-0.7187507673346644,-0.7197476153959301,-0.7207547445766362,-0.721381941077904,-0.7223829737985881,-0.7231784486041549,-0.7243397689736848,-0.7251115555068702,-0.726055343483692,-0.7270973835292336,-0.7280444052964099,-0.7290307227793257,-0.7305301629536134,-0.732123943904562,-0.7332458537046789,-0.7337039000231642,-0.7344145884580695,-0.7354166534695533,-0.7359958756199135,-0.737015075762692,-0.7383509312924215,-0.7391771344360519,-0.7397660797844516,-0.7407754591154637,-0.7408346627170624,-0.738899340001318,-0.7403892519287378,-0.7396340627587205,-0.7409317944868211,-0.7423333911176208,1
-0.7188705330184121,-0.7198948582191078,-0.7205400738454418,-0.721484306134051,-0.7222930735946257,-0.723443210587486,-0.7242173533185011,-0.7251765244554516,-0.7262078033143854,-0.7271998783976591,-0.7281944307581201,-0.7296934818356985,-0.7312806227232514,-0.732416688225786,-0.7328604457262918,-0.7335537073805427,-0.7345522958431522,-0.7351411770856315,-0.7361662084574919,-0.7375136626524755,-0.7383358951002837,-0.7389289806786008,-0.7399766827622941,-0.7400632560375744,-0.7381081009627937,-0.739601837080262,-0.738848418951234,-0.7401511390132267,-0.7415217995997797,-0.7419742837769885,1
-0.7190177450046852,-0.7196802330870183,-0.7206424168684532,-0.7213944246213365,-0.7225577797507369,-0.7233208206140594,-0.7242823085641087,-0.7253289516040464,-0.726310276315343,-0.7273498708880379,-0.7288570432140065,-0.7304437751070639,-0.7315733020334103,-0.7320313666405851,-0.7327102867736736,-0.7336913839696123,-0.7342768810729868,-0.7353114715775105,-0.7366646824968758,-0.7374986298819293,-0.738087797930012,-0.7391395353818927,-0.7392646441229218,-0.7373373238345263,-0.7388104351773247,-0.7380613613428634,-0.7393653759436866,-0.7407410075559887,-0.7411627752118942,-0.7414067435043807,1
-0.718803164821304,-0.7197825543709215,-0.7205525547019066,-0.7216590757421065,-0.7224354155842327,-0.7233857622326123,-0.7244347035634192,-0.7254314026383478,-0.7264602368045495,-0.7280123377205446,-0.7296071705225572,-0.7307363894828964,-0.7311880660183294,-0.7318812413476498,-0.7328479324802403,-0.733416030791473,-0.7344471374763618,-0.7358098333993326,-0.7366496531288541,-0.7372505891679164,-0.7382983046199396,-0.738427659956477,-0.7365393413025076,-0.7380394958831495,-0.7372703165783173,-0.7385781984795151,-0.7399551084350764,-0.7403820662725208,-0.7405953660394319,-0.7411179508877884,1
-0.7189054646761719,-0.7196927112923723,-0.7208171488589602,-0.7215367370164677,-0.7225003435093165,-0.7235381252607558,-0.7245371329891852,-0.7255813309812279,-0.7271225622985448,-0.7287623001724389,-0.729899720172892,-0.7303512389369289,-0.7310379740644019,-0.7320188561995071,-0.7325726410671066,-0.7335862491197773,-0.7349453878332972,-0.735794807414755,-0.7364016685564975,-0.7374610479555637,-0.7375865915254223,-0.7357029818317347,-0.7372413512286493,-0.7364997328908115,-0.7377870338932938,-0.7391677942422001,-0.7395962499403157,-0.7398147884399071,-0.7403066401330903,-0.7408994729952358,1
-0.718815640413361,-0.719957249245878,-0.7206948364656053,-0.7216016514423168,-0.7226526744104749,-0.7236405331977045,-0.7246870297098185,-0.7262435144956152,-0.7278723647445772,-0.7290547855286776,-0.7295146548211693,-0.7302011802826558,-0.7311755583555021,-0.7317436264957922,-0.7327428212134075,-0.7340843880511386,-0.73493036520947,-0.7355468786692255,-0.7366120797088,-0.7367494968163751,-0.7348625347164773,-0.7364048308427078,-0.7357019437477529,-0.737016330898013,-0.7383764929662038,-0.738809018948311,-0.7390291029485961,-0.7395261293657894,-0.740088212708293,-0.7401661908731055,1
-0.7190801229649705,-0.7198349628334084,-0.7207597369192221,-0.7217539506721941,-0.7227550607538763,-0.7237903984712881,-0.7253490735592819,-0.7269931562100158,-0.7281647876985298,-0.728669804803372,-0.7293646293594591,-0.7303387340490727,-0.7309003897733014,-0.7319137684944523,-0.7332408484062582,-0.7340693687868765,-0.7346824919163213,-0.7357572424533112,-0.7359006896224433,-0.7340260598857484,-0.7355642236829029,-0.7348657762257881,-0.7362184224791286,-0.7376056538673932,-0.7380178008494969,-0.7382420034488776,-0.7387405104528094,-0.7393077525010224,-0.7393550999721912,-0.7385087723778796,1
-0.7189578621628114,-0.7198998495012494,-0.7209120033680927,-0.7218563157283409,-0.7229048944271468,-0.7244523034296159,-0.7260985571624481,-0.727285516478632,-0.7277798891095666,-0.7285198123129931,-0.72950215269936,-0.7300636265162387,-0.7310704939877528,-0.7324116840493547,-0.7332258325109964,-0.7338215509265511,-0.734892808649902,-0.7350460125166405,-0.7331778691158595,-0.7347275891779061,-0.7340255200208126,-0.7353821365695756,-0.7368076093814261,-0.737247044571132,-0.737450916804911,-0.7379534778628828,-0.7385221839559971,-0.7385748094606543,-0.7376980643357967,-0.7374640964778583,0
-0.7190227352415081,-0.7200520836065688,-0.7210143463911038,-0.7220061182495314,-0.7235666598174249,-0.7252016297975342,-0.7263908557676828,-0.7269007003985731,-0.72762992862036,-0.7286573054291736,-0.7292271060195581,-0.7302336929910815,-0.7315682989682794,-0.7323966715200613,-0.7329780702391763,-0.7340318206262211,-0.734181737788748,-0.7323238049773408,-0.7338792396235352,-0.7331892356586746,-0.73454176261754,-0.7359711884180709,-0.7364490828834322,-0.7366802914176004,-0.7371624581096572,-0.7377352019847824,-0.7377894099666956,-0.7369181573831101,-0.736653629752857,-0.738335496807924,0
-0.7191749374646041,-0.7201544048904718,-0.7211641166686814,-0.7226677460514566,-0.7243158281837774,-0.7254938670810223,-0.7260061208513909,-0.7267507720556929,-0.7277673924021326,-0.7283823191968124,-0.729397134876163,-0.7307313875277539,-0.7315532897728866,-0.732148964786718,-0.7331882927728419,-0.7333209087844794,-0.7314601391053873,-0.7330250175909598,-0.7323412342959892,-0.7337053607807621,-0.7351306801429328,-0.7356127441017525,-0.7358824605859037,-0.7363918993262014,-0.7369442328358565,-0.7370025978881694,-0.7361331399908772,-0.7358739645584761,-0.7375248287919917,-0.7387774750733176,1
-0.7192772373194719,-0.7203041433547203,-0.7218256020613154,-0.7234167586574096,-0.7246080038466548,-0.7251092128788242,-0.7258562241307577,-0.7268882063699996,-0.7274924648385874,-0.7285523106859085,-0.7298947193241683,-0.7307163816623267,-0.7313056380489061,-0.7323591401968275,-0.7324775403971151,-0.7305999187423201,-0.7321611948839899,-0.7314873585025238,-0.732857242598065,-0.7342941442938231,-0.7347723175636512,-0.7350462516857527,-0.7355941350805241,-0.7361737244396651,-0.7362117985835599,-0.7353467119163729,-0.7350891880061188,-0.7367449619386395,-0.7379667049616969,-0.738682047947835,1
-0.7194269444241564,-0.7209654882384845,-0.722574453449203,-0.7237088735737313,-0.7242234307519272,-0.7249593476052406,-0.7259936294580047,-0.7266133377413861,-0.7276624200596881,-0.7290497857789984,-0.7298797167779972,-0.7304687848827761,-0.7315157667844047,-0.7316485471435998,-0.7297571607055129,-0.7313008177412204,-0.73062387971234,-0.7320032506396865,-0.7334458928455785,-0.7339358632624711,-0.7342059543264648,-0.7347579922705316,-0.7353760105677587,-0.7354414593032437,-0.7345562965064509,-0.7343030019705133,-0.7359599844934052,-0.7371867358259846,-0.7378712998796015,-0.7387774750733176,1
-0.7200881508031802,-0.7217141805597269,-0.7228665054904791,-0.7233243804360088,-0.7240735970786567,-0.7250967241060255,-0.7257188188035104,-0.7267832565299837,-0.7281597890155562,-0.7290347865299605,-0.7296321747661756,-0.7306788669987584,-0.7308053315358141,-0.7289287772532534,-0.7304579024843985,-0.7297638463650605,-0.7311396564637406,-0.7325917683689739,-0.7330876929077298,-0.7333696289052295,-0.7339177606438257,-0.7345399177564077,-0.7346439145019252,-0.733786339474346,-0.7335128285305762,-0.735173596564776,-0.7364016564869568,-0.7370913528275806,-0.7379667049616969,-0.7383656316896554,1
-0.7208366863266034,-0.7220061705650114,-0.7224820951113635,-0.7231745779148181,-0.7242109446124879,-0.7248219711044556,-0.7258887017535615,-0.7272805188672027,-0.7281447929666356,-0.7287872989208355,-0.7298422104125697,-0.7299685893685325,-0.7280861656371589,-0.7296293619536187,-0.7289212758692709,-0.7302795077713944,-0.7317280425636391,-0.7322336490698755,-0.7325215867122487,-0.7330815008030932,-0.7336997358578293,-0.7338079895021071,-0.732989176818877,-0.7327431124306772,-0.7343832212892986,-0.735615166157255,-0.736306295488349,-0.7371867358259846,-0.7375549567126534,-0.7376675069295451,1
-0.7211286151807382,-0.721621841840107,-0.7223323248337861,-0.7233118968925761,-0.7239362495448254,-0.724991818414517,-0.7263858592103284,-0.7272655260329147,-0.727897358159445,-0.7289972884073658,-0.7291320898938084,-0.7272500267486185,-0.7287865947554877,-0.7280930797892464,-0.729436821606594,-0.7308677622883285,-0.7313700033624242,-0.7316676703174545,-0.7322335238251676,-0.7328635256301729,-0.7329679745071284,-0.7321536311190989,-0.731946190642895,-0.7336133042195067,-0.7348246885098609,-0.7355198272679698,-0.7364016564869568,-0.736775082885504,-0.7368569932173236,-0.7368312639614993,0
