price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,transaction
0.0,0.1792298566802399,0.3047228189425759,0.3338997723556381,0.3608323447369265,0.43130590913463085,0.6100387957292636,0.6026002757382409,0.8450094584629195,0.7746000192375515,0.6128603033120652,0.8024624066177177,1.0,0.9524672160056429,0.8324729872711533,0.45055949212863516,0.38733207220494403,0.42264901086921663,0.4271698355189328,0.6132129917599154,0
0.0,0.1528965975233407,0.1884448611273876,0.22125864291573882,0.30712137192859096,0.5248837845228329,0.5158209305050977,0.8111644986132269,0.7253798976522517,0.528321418805422,0.75932653619282,1.0,0.942087581546154,0.7958904644712684,0.3305793195046681,0.25354506035391994,0.2965740849251922,0.30208211258252243,0.5287511230907458,0.3225516621743034,0
0.0,0.04196449158404411,0.08070094535393128,0.18206133271846905,0.4391284297901776,0.4284297901775419,0.7770809315194834,0.6758127738067786,0.4431865344708324,0.7158865575282453,1.0,0.9316347705787409,0.7590500345861194,0.2097532856813466,0.11881484897394505,0.16961032972100515,0.17611252017523604,0.4436937975559143,0.20027668895549894,0.0934747521328106,1
0.0,0.04043321299639004,0.14623345367027699,0.41456077015643816,0.40339350180505407,0.7673164861612514,0.6616125150421177,0.41879663056558375,0.7034416365824309,1.0,0.9286401925391093,0.7484957882069796,0.17513838748495805,0.08021660649819502,0.13323706377858002,0.14002406738868817,0.419326113116727,0.16524669073405523,0.05376654632972329,0.012779783393501944,1
0.028011409346888047,0.13518125746605242,0.40698213023233143,0.39567029912967144,0.7643043467661327,0.6572320144323359,0.4112728247885127,0.6996026231746264,1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,1
0.13518125746605242,0.40698213023233143,0.39567029912967144,0.7643043467661327,0.6572320144323359,0.4112728247885127,0.6996026231746264,1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,0.1701650454667348,1
0.40698213023233143,0.39567029912967144,0.7643043467661327,0.6572320144323359,0.4112728247885127,0.6996026231746264,1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,0.1701650454667348,0.16806845608132828,1
0.39567029912967144,0.7643043467661327,0.6572320144323359,0.4112728247885127,0.6996026231746264,1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,0.1701650454667348,0.16806845608132828,0.29459518759599185,1
0.7643043467661327,0.6572320144323359,0.4112728247885127,0.6996026231746264,1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,0.1701650454667348,0.16806845608132828,0.29459518759599185,0.6333162680708938,0
0.6572320144323359,0.4112728247885127,0.6996026231746264,1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,0.1701650454667348,0.16806845608132828,0.29459518759599185,0.6333162680708938,0.47814427460445125,0
0.4112728247885127,0.6996026231746264,1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,0.1701650454667348,0.16806845608132828,0.29459518759599185,0.6333162680708938,0.47814427460445125,0.20697725444306317,0
0.6996026231746264,1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,0.1701650454667348,0.16806845608132828,0.29459518759599185,0.6333162680708938,0.47814427460445125,0.20697725444306317,0.32199712328433144,0
1.0,0.9277164240961504,0.7452400107267364,0.16446037202272124,0.06830980765011331,0.12201662644140508,0.12889148930983174,0.41180916160803543,0.15444062507618397,0.041517345620322214,0.0,0.17686925571076806,0.1701650454667348,0.16806845608132828,0.29459518759599185,0.6333162680708938,0.47814427460445125,0.20697725444306317,0.32199712328433144,0.12325995270484395,0
1.0,0.8340281165461885,0.3057785267639365,0.2183245376735111,0.2671737105858353,0.2734267595015299,0.5307552441349952,0.29666504057829607,0.19395538604816184,0.1561931792984169,0.31706505831744203,0.3109672269280234,0.30906026874806003,0.42414297751563257,0.7322275932413854,0.5910905139917512,0.3444498647390131,0.44906647744911077,0.26830458113441835,0.0,0
1.0,0.366628559274719,0.26177119612899796,0.320341371334379,0.32783877914550796,0.6363757211602373,0.3557014861882858,0.23255257490761175,0.18727567596309797,0.3801611145082816,0.37284981256480465,0.37056336904793574,0.5085475766357375,0.8779411373727167,0.7087177305718764,0.4129955068726241,0.5384308616701671,0.32169728551298743,0.0,0.12822694281232555,0
0.5324435368195855,0.43655945348017416,0.49011742396615854,0.49697323317044695,0.7791067998930302,0.522451559575037,0.4098412466875745,0.36843896628011585,0.5448180293195245,0.5381323997763353,0.5360416210828292,0.6622176840979261,1.0,0.8452580653003668,0.5748425838134834,0.689543675394452,0.4913573043541682,0.19718960445384487,0.31444339095130436,0.0,0
0.5771265919789804,0.6173229208480823,0.622468342882166,0.8342152319089152,0.6415903368244351,0.557074042987994,0.5260008028318067,0.6583768200561981,0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,1
0.6173229208480823,0.622468342882166,0.8342152319089152,0.6415903368244351,0.557074042987994,0.5260008028318067,0.6583768200561981,0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,1
0.622468342882166,0.8342152319089152,0.6415903368244351,0.557074042987994,0.5260008028318067,0.6583768200561981,0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,1
0.8342152319089152,0.6415903368244351,0.557074042987994,0.5260008028318067,0.6583768200561981,0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,0.21869868262598968,1
0.6415903368244351,0.557074042987994,0.5260008028318067,0.6583768200561981,0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,0.21869868262598968,0.3392329307010181,0
0.557074042987994,0.5260008028318067,0.6583768200561981,0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,0.21869868262598968,0.3392329307010181,0.2964456446374483,0
0.5260008028318067,0.6583768200561981,0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,0.21869868262598968,0.3392329307010181,0.2964456446374483,0.2129511367368535,1
0.6583768200561981,0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,0.21869868262598968,0.3392329307010181,0.2964456446374483,0.2129511367368535,0.3115717257234609,1
0.6533591212640951,0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,0.21869868262598968,0.3392329307010181,0.2964456446374483,0.2129511367368535,0.3115717257234609,0.2687844396598912,1
0.651789950005474,0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,0.21869868262598968,0.3392329307010181,0.2964456446374483,0.2129511367368535,0.3115717257234609,0.2687844396598912,0.41165200890413445,1
0.7464876108455277,1.0,0.8838630806845964,0.6809108491770975,0.7669963142721599,0.6182534758967996,0.3974747290442651,0.48547604276903983,0.2494799839433637,0.0,0.1736488705616173,0.10787140094150277,0.21869868262598968,0.3392329307010181,0.2964456446374483,0.2129511367368535,0.3115717257234609,0.2687844396598912,0.41165200890413445,0.4361383790095975,1
