0,1,2,3,4,5,6,7,8,9,transaction
2.2935408390888132,2.7634320706212345,2.6157558582463483,2.5717304279885598,2.7324470046438147,3.5841858188511946,3.4996035678954756,2.966804898692163,2.843291922989335,2.937451057927833,0
2.7430097429422693,2.5886069427875245,2.5473877809342276,2.7077176727289656,3.5501379659108467,3.4444638319127296,2.9208859184295575,2.8104311078676822,2.906274975080966,2.551401665735897,1
2.5691251501194126,2.520779541106163,2.682414733625667,3.519854154609009,3.411487527374682,2.873524862785427,2.766514003368597,2.872837162004058,2.5234900464206245,2.6881160840582425,1
2.501662650479119,2.6547386594268527,3.48881620552213,3.3821455523402437,2.844927172906278,2.7212278970224997,2.8281211437828335,2.4935589881579845,2.6590483970431285,3.0957039293370103,0
2.634901087268699,3.4547628622585127,3.3520800508978885,2.819433776319501,2.6937981949018583,2.782006961340732,2.4536984369549297,2.6278754667446083,3.0631896479644247,2.721336410005728,0
3.4306212705259616,3.3191080588957895,2.793341939064582,2.6693313998465467,2.7541111356650902,2.4126169583721655,2.5862954144556864,3.028314314119682,2.6919878093439236,2.6134616153081227,0
3.295696271245374,2.7647886186548614,2.644299530524159,2.72923464183346,2.387554038785104,2.5434316686433034,2.9816078987803714,2.6605131157469657,2.585025212257275,1.8023015685464372,0
2.744358992935075,2.6169248829894936,2.7037797577857043,2.3651675245854116,2.517365511864589,2.933430664685294,2.6185152407642813,2.55453042036019,1.7807243976158766,1.7692637718623991,1
2.597290743719235,2.6759347224522783,2.3422835489978655,2.4940972034595434,2.904373548428659,2.575218420671804,2.51388932126769,1.7575979359290081,1.7479659710969537,1.8846222663613608,1
2.655983118406291,2.317297336062078,2.4703027737648116,2.8784763395422344,2.5489084866315666,2.471998802821013,1.7271590568973807,1.7251396146684221,1.862348985240375,1.8868126175227333,1
2.2992751515582386,2.444304145710428,2.8519675653597254,2.525425910475687,2.4464804751629745,1.6958431653778396,1.6951162626014702,1.838474747467816,1.864520814622845,2.2164604673093233,0
2.425598682134688,2.822950615596629,2.5014102489418266,2.4236936805496367,1.6762772890945785,1.6642310658330117,1.8070004946181297,1.8406266803690705,2.1913811366845835,1.8404501846070112,0
2.802208086376627,2.4751656134754474,2.400396414713169,1.658722394946645,1.6449076273757712,1.7746114355143991,1.809124878770345,2.164492582007845,1.8185504260272292,1.6504372213579304,0
2.4562941194710217,2.374950627491236,1.640827075775507,1.6275658236833368,1.7544414738193412,1.7767072653184761,2.128844693678711,1.795077433959187,1.6301442270979547,1.6102807833994313,1
2.356618276252488,1.6213881948113078,1.6098905207917724,1.7363556194756613,1.7565212303973838,2.092129650832061,1.764158747548459,1.608397254775375,1.5903273550860044,1.6500721628310353,1
1.6071099052488265,1.5906962955504915,1.717912082944923,1.7384212485096928,2.0695245953927763,1.7323455344655132,1.5798684223438029,1.568945151585713,1.62978225553421,1.6551829822075717,0
1.5765831241615935,1.697863590207043,1.7199631252642866,2.0492984181314307,1.7124997161621511,1.5505322989618355,1.5409213795531937,1.6080385992918331,1.6348498574266401,1.5905676229470769,1
1.6831738735932573,1.6998984122574838,2.028644994328512,1.6946987672893594,1.5320808330169666,1.5121087525537578,1.5795143583184341,1.6130597760614265,1.5707808906437741,1.66649979654133,1
1.6851977485824663,2.006139130848832,1.6765493961710898,1.5155054485871284,1.4939519624195214,1.5501829939944898,1.5844712546736026,1.549577755474424,1.6460709759027348,1.9034227804964763,0
1.9897909344583917,1.656828012189819,1.4986214749662956,1.4776355829632182,1.5317342069206266,1.5550732635373359,1.5218019221832582,1.62417809605124,1.8809905207732425,1.680554549826805,0
1.6423590613108794,1.4803071993140753,1.4610190324446293,1.5151611770814568,1.5365869722693923,1.4932462843170649,1.5954472394600465,1.856945504870249,1.6600068811069175,1.381571616299433,0
1.4667879059970155,1.4430021283893264,1.4982796345797353,1.5199809781608637,1.475234153217139,1.5659017175250667,1.8252347919246423,1.637986332167622,1.3635521703997595,1.346343468454022,0
1.4296835311948541,1.4799680623056688,1.5030653999915837,1.4590449216569346,1.5473323812559447,1.7926006413327265,1.60907870443676,1.344247491146408,1.3286219144983666,0.9621193688965632,0
1.4664505934988143,1.484715980423364,1.4425596515703565,1.5306533948366927,1.7722927177808725,1.579349958767894,1.319100267659405,1.3096372369845675,0.9476468436567504,0.7627974132116483,1
1.4711729684736348,1.4246887299353586,1.513662451974962,1.7540856020177649,1.5606774859650507,1.293269190511387,1.2849330892112794,0.9321523405562064,0.7500103698519781,1.2897593967852279,0
1.4114686562919747,1.4952292276839747,1.7355168628527942,1.5439078478050614,1.2767907130622531,1.259561261162482,0.9122807025102218,0.7363264465420634,1.2725163221178912,1.0665261075886614,0
1.4816296559178799,1.7153291461399935,1.5268233068575454,1.2619494846597643,1.2433412947654032,0.8919177830306462,0.7189617446586514,1.2540456370354978,1.0511707108878214,0.6523672088257753,1
1.7005454672506328,1.508286002507637,1.2468560302644112,1.2287272843624246,0.8785173283671196,0.7011972708596411,1.2300531652790572,1.0347278088493288,0.6405139718191145,0.9747138880744561,0
1.4946161870986365,1.2305327926224612,1.2138684329613127,0.8663815246427358,0.6892594797652543,1.205418991223827,1.0135430137658061,0.6278331627704915,0.960134862605953,0.887282370882996,1
1.2183572510716345,1.197806071311204,0.8540814261062776,0.6784092825458707,1.1896142498326394,0.9918190036916487,0.6118573769844756,0.9445259547384187,0.8734426730890242,1.092992850788581,1
1.1858065949951928,0.8408643699630385,0.6674365750441877,1.175365200983278,0.9776523919204775,0.5955325182374269,0.9244959113854583,0.8586279664300168,1.077413649259334,1.3572952242608856,0
0.830785190638148,0.6556955633729209,1.1608831730444193,0.964843175264903,0.5844050856222796,0.9039688044040888,0.8396975773095403,1.0607303314061516,1.3394810614107167,1.2047007600185884,0
0.6466125666201463,1.1452398350081487,0.9518477766626102,0.5742671520801169,0.8904759286908638,0.8203102647246824,1.0392126556050711,1.320396901490839,1.1881769477653052,1.0842314461430906,1
1.1335231577739653,0.9378575543673857,0.5640298581096052,0.8782588915884167,0.8074589786173347,1.0171436138242453,1.2955550099723545,1.170478909370122,1.0687263317294542,1.3138532595603272,0
0.9272565651237679,0.5531066183298615,0.8658749194426184,0.7958058659799931,1.0027827839051573,1.2700404101828668,1.1475562473680392,1.0521225998011345,1.2964064453250612,1.2769823483438874,1
0.5445755359142024,0.8525645967530734,0.7840041468613534,0.9898028594261166,1.2537400776556156,1.1240309338321712,1.0307151189962112,1.277716898949295,1.259847317386816,2.2591723149560905,1
0.8424224718260986,0.7713412832396425,0.9766312046882538,1.239055429532582,1.1088503693853236,1.0087602946079375,1.2534213909534226,1.2414926951115144,2.233731809642749,2.4794851359374936,1
0.7616361285068468,0.9624449874768791,1.2241236445581307,1.0951499401617222,0.9944637575929874,1.2284731190686735,1.2176609243911363,2.2064552735823044,2.4521816483628585,2.5650913604944763,0
0.9517117212433741,1.2079801815634081,1.0812343629757986,0.9815403432899908,1.2124915721911065,1.1931933173667115,2.1702701846469044,2.4229038579001347,2.537063980061062,2.5530444291069263,0
