0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,transaction
-1.065850327834083,-1.0658020702864173,-1.0682327806433591,-1.0671212630142057,-1.0776715863336879,-1.0864322319183803,-1.0870905674966906,-1.0887502318076563,-1.0861123361981058,-1.0837295090812356,-1.097125057042692,-1.0974673813495377,-1.1006130163100578,-1.1025176732960742,-1.1040712936805885,-1.106516519163751,-1.1080150140214085,-1.1116659557581148,-1.1134773303621834,-1.1152403857155224,1
-1.0637149170942877,-1.0661073363020999,-1.0650253204133548,-1.0755274881861874,-1.0842481733743048,-1.08490173861608,-1.0866310966541581,-1.0839989985343526,-1.081664470387109,-1.0950872803528988,-1.0954355491585417,-1.0985432977819565,-1.1004592028408948,-1.1020558977710064,-1.1045334042227781,-1.1058999257028947,-1.1095576313058455,-1.1113572049065534,-1.1130138604736879,-1.1150857808955685,0
-1.0640199757714013,-1.0629020431374359,-1.073425811491937,-1.0820996278661004,-1.0827187345276497,-1.0844425906253896,-1.081883231281322,-1.0795542964399718,-1.093014196939308,-1.0933989630017056,-1.0965106905393645,-1.0983895954344678,-1.0999977624334059,-1.1025176732960742,-1.1039172568331923,-1.1074414093550353,-1.1092491078489581,-1.1108940786292116,-1.1128593705108558,-1.1160134098152903,0
-1.0608168596617085,-1.071296858568698,-1.0799934681533743,-1.0805712232893765,-1.0822599028736533,-1.079698061388258,-1.0774416798035076,-1.0908959500601159,-1.0913270754247917,-1.0944733467706467,-1.0963570989135325,-1.0979284883920026,-1.1004592028408948,-1.101901972595984,-1.105457625307157,-1.1071331126246071,-1.108786322663627,-1.110739703203431,-1.1137863102878471,-1.1160134098152903,0
-1.0692059732823325,-1.0778600779058667,-1.0784661061390866,-1.0801127019163592,-1.0775186424490226,-1.0752596308115863,-1.08877529391931,-1.0892100285760404,-1.0924006982067564,-1.0943198633750835,-1.0958963240360369,-1.0983895954344678,-1.099843948964243,-1.1034412243462097,-1.1051495516123642,-1.106670667528965,-1.1086320609351832,-1.1116659557581148,-1.1137863102878471,-1.1167864339150584,0
-1.075764734840275,-1.0763337478274555,-1.0780078975348002,-1.075374647728515,-1.073083269793723,-1.0865852812486105,-1.0870905674966906,-1.09028288770227,-1.0922473235236185,-1.0938594131883945,-1.0963570989135325,-1.0977747860445144,-1.1013820836558725,-1.1031333739961646,-1.1046874410701746,-1.106516519163751,-1.1095576313058455,-1.1116659557581148,-1.1145587601020064,-1.1180232724746875,1
-1.0742394414547072,-1.075875848803932,-1.0732730752905084,-1.0709422744560155,-1.0844011172589703,-1.08490173861608,-1.0881626661292665,-1.0901296221128087,-1.091787199474205,-1.0943198633750835,-1.0957427324102054,-1.0993118095193983,-1.1010744567175466,-1.1026715984710969,-1.1045334042227781,-1.1074414093550353,-1.1095576313058455,-1.112437832887018,-1.1157946798046614,-1.116168014635244,1
-1.0737818534390366,-1.071144225560857,-1.0688437254490741,-1.0822524683237729,-1.0827187345276497,-1.0859730839276902,-1.0880095091817557,-1.0896698253444244,-1.0922473235236185,-1.0937059297928315,-1.0972786486685238,-1.0990044048244216,-1.1006130163100578,-1.1025176732960742,-1.105457625307157,-1.1074414093550353,-1.110328939948064,-1.1136728362932633,-1.113940800250679,-1.1157042001753832,0
-1.0690534439437758,-1.0667178683334642,-1.080146204354803,-1.0805712232893765,-1.0837893417203082,-1.08582003459746,-1.0875500383392231,-1.0901296221128087,-1.0916338247910673,-1.0952407637484616,-1.09697146541686,-1.0985432977819565,-1.1004592028408948,-1.1034412243462097,-1.105457625307157,-1.1082121511811054,-1.1115630337756137,-1.1118203311838954,-1.1134773303621834,-1.1158588049953369,0
-1.0646300931256285,-1.0780127109137079,-1.0784661061390866,-1.081641106493083,-1.0836363978356425,-1.0853608866067699,-1.0880095091817557,-1.0895165597549632,-1.0931675716224454,-1.0949337969573356,-1.0965106905393645,-1.0983895954344678,-1.1013820836558725,-1.1034412243462097,-1.1062278095441394,-1.1094453381028182,-1.1097118930342893,-1.1113572049065534,-1.1136318203250153,-1.1158588049953369,1
