price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,price 31,price 32,price 33,price 34,price 35,price 36,price 37,price 38,price 39,price 40,price 41,price 42,price 43,price 44,price 45,price 46,price 47,price 48,price 49,price 50,transaction
0.5453924914675768,0.5064846416382249,0.557679180887372,0.6832764505119454,0.4313993174061431,0.5092150170648458,0.5440273037542656,0.45324232081911237,0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0
0.5064846416382249,0.557679180887372,0.6832764505119454,0.4313993174061431,0.5092150170648458,0.5440273037542656,0.45324232081911237,0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0.20750853242320788,0
0.557679180887372,0.6832764505119454,0.4313993174061431,0.5092150170648458,0.5440273037542656,0.45324232081911237,0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0.20750853242320788,0.17952218430034142,1
0.6832764505119454,0.4313993174061431,0.5092150170648458,0.5440273037542656,0.45324232081911237,0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0.20750853242320788,0.17952218430034142,0.1986348122866891,1
0.4313993174061431,0.5092150170648458,0.5440273037542656,0.45324232081911237,0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0.20750853242320788,0.17952218430034142,0.1986348122866891,0.22252559726962448,0
0.5092150170648458,0.5440273037542656,0.45324232081911237,0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0.20750853242320788,0.17952218430034142,0.1986348122866891,0.22252559726962448,0.09010238907849781,0
0.5440273037542656,0.45324232081911237,0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0.20750853242320788,0.17952218430034142,0.1986348122866891,0.22252559726962448,0.09010238907849781,0.06552901023890766,1
0.45324232081911237,0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0.20750853242320788,0.17952218430034142,0.1986348122866891,0.22252559726962448,0.09010238907849781,0.06552901023890766,0.06962457337883936,0
0.40819112627986315,0.7706484641638229,0.5747440273037541,0.5829351535836181,0.7010238907849824,0.8832764505119447,0.7897610921501705,0.8320819112627983,0.8402730375426617,0.7781569965870309,1.0,0.7549488054607509,0.7761092150170648,0.7808873720136512,0.7699658703071669,0.662798634812287,0.6443686006825935,0.7651877133105804,0.5774744027303756,0.5276450511945394,0.5686006825938563,0.5542662116040956,0.508532423208191,0.662798634812287,0.6143344709897609,0.6177474402730372,0.6300341296928328,0.595904436860068,0.6013651877133104,0.5720136518771326,0.5931740614334464,0.5494880546075086,0.4914675767918089,0.5215017064846416,0.4778156996587025,0.4655290102389074,0.4839590443686003,0.3945392491467573,0.3126279863481229,0.24982935153583616,0.0,0.2109215017064848,0.20750853242320788,0.17952218430034142,0.1986348122866891,0.22252559726962448,0.09010238907849781,0.06552901023890766,0.06962457337883936,0.027303754266211674,0
0.7757009345794397,0.5841121495327102,0.5921228304405878,0.7076101468624828,0.8858477970627496,0.794392523364486,0.8357810413885177,0.8437917222963948,0.7830440587449935,1.0,0.7603471295060081,0.781041388518024,0.7857142857142851,0.7750333778371159,0.6702269692923901,0.6522029372496658,0.7703604806408547,0.5867823765020029,0.5380507343124167,0.578104138851802,0.5640854472630175,0.5193591455273698,0.6702269692923901,0.6228304405874497,0.626168224299065,0.6381842456608813,0.604806408544726,0.610146862483311,0.5814419225634174,0.6021361815754332,0.5594125500667557,0.5026702269692924,0.5320427236315086,0.48931909212282987,0.4773030707610143,0.495327102803738,0.4078771695594122,0.3277703604806409,0.26635514018691586,0.02202937249666224,0.2283044058744995,0.22496662216288357,0.197596795727637,0.2162883845126833,0.23965287049399192,0.11014686248331063,0.08611481975967941,0.09012016021361795,0.048731642189586206,0.0,0
