price 1,price 2,price 3,price 4,price 5,price 6,price 7,price 8,price 9,price 10,price 11,price 12,price 13,price 14,price 15,price 16,price 17,price 18,price 19,price 20,price 21,price 22,price 23,price 24,price 25,price 26,price 27,price 28,price 29,price 30,price 31,price 32,price 33,price 34,price 35,price 36,price 37,price 38,price 39,price 40,transaction
0.5851128737034779,0.647239833408494,0.7058386609013978,1.0,0.6250364750510651,0.3301058439663635,0.34705679497042213,0.3539804228453194,0.3317770644878904,0.3446428097726608,0.0,0.07180942780592633,0.1226092261983713,0.10783351460328401,0.11682627264769069,0.1426373451468286,0.34533251982916424,0.2887762951959042,0.32180279597845995,0.3110857627927951,0.3820728439928906,0.38971270923415646,0.38000371382338116,0.3048783722842668,0.32835504151523986,0.370931373849378,0.37666127278032735,0.38154229779558063,0.37599809003368967,0.37833249330185426,0.5110220972491178,0.5604159482186911,0.6208451600923149,0.6688861182587476,0.7033450937740406,0.662068599623312,0.6907446215879249,0.7522879804758996,0.7568506777727668,0.5746345863066026,0
0.647239833408494,0.7058386609013978,1.0,0.6250364750510651,0.3301058439663635,0.34705679497042213,0.3539804228453194,0.3317770644878904,0.3446428097726608,0.0,0.07180942780592633,0.1226092261983713,0.10783351460328401,0.11682627264769069,0.1426373451468286,0.34533251982916424,0.2887762951959042,0.32180279597845995,0.3110857627927951,0.3820728439928906,0.38971270923415646,0.38000371382338116,0.3048783722842668,0.32835504151523986,0.370931373849378,0.37666127278032735,0.38154229779558063,0.37599809003368967,0.37833249330185426,0.5110220972491178,0.5604159482186911,0.6208451600923149,0.6688861182587476,0.7033450937740406,0.662068599623312,0.6907446215879249,0.7522879804758996,0.7568506777727668,0.5746345863066026,0.5594874923733983,1
0.7058386609013978,1.0,0.6250364750510651,0.3301058439663635,0.34705679497042213,0.3539804228453194,0.3317770644878904,0.3446428097726608,0.0,0.07180942780592633,0.1226092261983713,0.10783351460328401,0.11682627264769069,0.1426373451468286,0.34533251982916424,0.2887762951959042,0.32180279597845995,0.3110857627927951,0.3820728439928906,0.38971270923415646,0.38000371382338116,0.3048783722842668,0.32835504151523986,0.370931373849378,0.37666127278032735,0.38154229779558063,0.37599809003368967,0.37833249330185426,0.5110220972491178,0.5604159482186911,0.6208451600923149,0.6688861182587476,0.7033450937740406,0.662068599623312,0.6907446215879249,0.7522879804758996,0.7568506777727668,0.5746345863066026,0.5594874923733983,0.6013475873411679,0
1.0,0.6250364750510651,0.3301058439663635,0.34705679497042213,0.3539804228453194,0.3317770644878904,0.3446428097726608,0.0,0.07180942780592633,0.1226092261983713,0.10783351460328401,0.11682627264769069,0.1426373451468286,0.34533251982916424,0.2887762951959042,0.32180279597845995,0.3110857627927951,0.3820728439928906,0.38971270923415646,0.38000371382338116,0.3048783722842668,0.32835504151523986,0.370931373849378,0.37666127278032735,0.38154229779558063,0.37599809003368967,0.37833249330185426,0.5110220972491178,0.5604159482186911,0.6208451600923149,0.6688861182587476,0.7033450937740406,0.662068599623312,0.6907446215879249,0.7522879804758996,0.7568506777727668,0.5746345863066026,0.5594874923733983,0.6013475873411679,0.5873676950420457,0
0.8258385615646141,0.43615716238477475,0.45855385370298996,0.4677017980442329,0.4383652868809368,0.4553643405418667,0.0,0.09487925414461482,0.16199922890890622,0.14247660439521917,0.1543584171602817,0.18846167326767374,0.45627563001647364,0.3815498930987348,0.42518663909431875,0.4110266026427395,0.5048193193368616,0.5149136027478882,0.502085450913042,0.40282499737128064,0.43384388910308086,0.4900984893624481,0.49766920192071795,0.5041183274333184,0.49679296204128853,0.49987732641688,0.6751954014931129,0.740457747713014,0.8203007255266201,0.8837755423924859,0.9293049665276372,0.8747677964319511,0.9126564088184786,0.9939714696295257,1.0,0.7592443307279803,0.7392310118818128,0.7945392730713964,0.7760681364130244,0.7461357821317165,1
0.43615716238477475,0.45855385370298996,0.4677017980442329,0.4383652868809368,0.4553643405418667,0.0,0.09487925414461482,0.16199922890890622,0.14247660439521917,0.1543584171602817,0.18846167326767374,0.45627563001647364,0.3815498930987348,0.42518663909431875,0.4110266026427395,0.5048193193368616,0.5149136027478882,0.502085450913042,0.40282499737128064,0.43384388910308086,0.4900984893624481,0.49766920192071795,0.5041183274333184,0.49679296204128853,0.49987732641688,0.6751954014931129,0.740457747713014,0.8203007255266201,0.8837755423924859,0.9293049665276372,0.8747677964319511,0.9126564088184786,0.9939714696295257,1.0,0.7592443307279803,0.7392310118818128,0.7945392730713964,0.7760681364130244,0.7461357821317165,0.7948897690231678,1
0.45855385370298996,0.4677017980442329,0.4383652868809368,0.4553643405418667,0.0,0.09487925414461482,0.16199922890890622,0.14247660439521917,0.1543584171602817,0.18846167326767374,0.45627563001647364,0.3815498930987348,0.42518663909431875,0.4110266026427395,0.5048193193368616,0.5149136027478882,0.502085450913042,0.40282499737128064,0.43384388910308086,0.4900984893624481,0.49766920192071795,0.5041183274333184,0.49679296204128853,0.49987732641688,0.6751954014931129,0.740457747713014,0.8203007255266201,0.8837755423924859,0.9293049665276372,0.8747677964319511,0.9126564088184786,0.9939714696295257,1.0,0.7592443307279803,0.7392310118818128,0.7945392730713964,0.7760681364130244,0.7461357821317165,0.7948897690231678,0.8051593004100805,1
0.4677017980442329,0.4383652868809368,0.4553643405418667,0.0,0.09487925414461482,0.16199922890890622,0.14247660439521917,0.1543584171602817,0.18846167326767374,0.45627563001647364,0.3815498930987348,0.42518663909431875,0.4110266026427395,0.5048193193368616,0.5149136027478882,0.502085450913042,0.40282499737128064,0.43384388910308086,0.4900984893624481,0.49766920192071795,0.5041183274333184,0.49679296204128853,0.49987732641688,0.6751954014931129,0.740457747713014,0.8203007255266201,0.8837755423924859,0.9293049665276372,0.8747677964319511,0.9126564088184786,0.9939714696295257,1.0,0.7592443307279803,0.7392310118818128,0.7945392730713964,0.7760681364130244,0.7461357821317165,0.7948897690231678,0.8051593004100805,0.8751182923837234,1
0.4383652868809368,0.4553643405418667,0.0,0.09487925414461482,0.16199922890890622,0.14247660439521917,0.1543584171602817,0.18846167326767374,0.45627563001647364,0.3815498930987348,0.42518663909431875,0.4110266026427395,0.5048193193368616,0.5149136027478882,0.502085450913042,0.40282499737128064,0.43384388910308086,0.4900984893624481,0.49766920192071795,0.5041183274333184,0.49679296204128853,0.49987732641688,0.6751954014931129,0.740457747713014,0.8203007255266201,0.8837755423924859,0.9293049665276372,0.8747677964319511,0.9126564088184786,0.9939714696295257,1.0,0.7592443307279803,0.7392310118818128,0.7945392730713964,0.7760681364130244,0.7461357821317165,0.7948897690231678,0.8051593004100805,0.8751182923837234,0.9409063825312821,1
0.4553643405418667,0.0,0.09487925414461482,0.16199922890890622,0.14247660439521917,0.1543584171602817,0.18846167326767374,0.45627563001647364,0.3815498930987348,0.42518663909431875,0.4110266026427395,0.5048193193368616,0.5149136027478882,0.502085450913042,0.40282499737128064,0.43384388910308086,0.4900984893624481,0.49766920192071795,0.5041183274333184,0.49679296204128853,0.49987732641688,0.6751954014931129,0.740457747713014,0.8203007255266201,0.8837755423924859,0.9293049665276372,0.8747677964319511,0.9126564088184786,0.9939714696295257,1.0,0.7592443307279803,0.7392310118818128,0.7945392730713964,0.7760681364130244,0.7461357821317165,0.7948897690231678,0.8051593004100805,0.8751182923837234,0.9409063825312821,0.9696821001717435,0
