Date	Open	High	Low	Close	Volume	Market Cap
Nov 24, 2019	1.01	1.03	1.00	1.02	25,990,545,761	4,180,011,937
Nov 23, 2019	1.00	1.03	0.998878	1.01	24,605,070,720	4,161,983,862
Nov 22, 2019	1.00	1.02	0.991656	1.00	39,068,899,485	4,120,554,484
Nov 21, 2019	1.01	1.02	0.998885	1.00	26,004,738,831	4,109,731,631
Nov 20, 2019	1.01	1.02	1.00	1.01	22,255,938,426	4,130,393,647
Nov 19, 2019	1.01	1.03	1.00	1.01	23,104,090,327	4,144,883,422
Nov 18, 2019	1.01	1.02	1.00	1.01	24,102,161,964	4,157,375,252
Nov 17, 2019	1.01	1.02	1.00	1.01	20,418,489,157	4,142,844,476
Nov 16, 2019	1.00	1.01	1.00	1.01	18,225,904,912	4,135,759,004
Nov 15, 2019	1.01	1.02	0.995398	1.00	25,291,395,573	4,113,666,666
Nov 14, 2019	1.00	1.01	0.998471	1.01	21,911,169,228	4,130,975,243
Nov 13, 2019	1.00	1.01	0.999717	1.00	20,071,939,197	4,121,088,708
Nov 12, 2019	1.00	1.01	0.997774	1.00	23,449,537,112	4,113,788,114
Nov 11, 2019	1.00	1.01	0.997627	1.00	23,739,145,075	4,118,061,437
Nov 10, 2019	1.00	1.01	0.988144	1.00	24,552,202,767	4,119,110,881
Nov 09, 2019	1.00	1.01	0.998939	1.00	20,459,420,156	4,108,822,609
Nov 08, 2019	1.01	1.01	0.998418	1.00	28,749,114,086	4,118,305,231
Nov 07, 2019	1.00	1.01	0.997957	1.01	27,694,410,589	4,131,592,434
Nov 06, 2019	1.01	1.01	1.00	1.00	28,578,448,466	4,120,504,628
Nov 05, 2019	1.00	1.01	0.996082	1.00	30,721,581,637	4,127,530,034
Nov 04, 2019	1.00	1.01	0.993690	1.00	30,710,349,697	4,125,883,665
Nov 03, 2019	1.01	1.01	0.998527	1.00	24,597,499,287	4,126,314,409
Nov 02, 2019	1.00	1.01	0.997896	1.00	23,973,071,925	4,127,588,892
Nov 01, 2019	1.01	1.01	1.00	1.00	27,864,589,885	4,124,890,871
Oct 31, 2019	1.01	1.03	0.998004	1.01	30,727,310,848	4,134,412,347
Oct 30, 2019	1.00	1.01	0.999340	1.01	32,807,890,269	4,132,087,645
Oct 29, 2019	1.00	1.01	0.992977	1.00	35,047,512,730	4,116,816,180
Oct 28, 2019	1.00	1.01	0.978821	1.00	38,665,694,771	4,119,771,724
Oct 27, 2019	1.00	1.01	0.977020	1.00	40,519,447,549	4,125,469,824
Oct 26, 2019	1.00	1.01	0.969353	1.00	53,509,128,965	4,114,596,274
Oct 25, 2019	1.01	1.01	0.976078	1.00	37,383,241,390	4,116,967,974
Oct 24, 2019	1.00	1.01	0.982727	1.01	22,266,038,845	4,138,558,913
Oct 23, 2019	1.00	1.04	0.999671	1.00	28,104,432,431	4,118,105,520
Oct 22, 2019	1.00	1.01	1.00	1.00	20,074,662,023	4,126,489,142
Oct 21, 2019	1.00	1.01	1.00	1.00	19,359,959,756	4,125,208,335
Oct 20, 2019	1.01	1.01	0.997678	1.00	19,329,244,106	4,119,901,026
Oct 19, 2019	1.00	1.01	0.997877	1.01	17,298,548,068	4,136,188,573
Oct 18, 2019	1.00	1.02	1.00	1.00	19,250,435,708	4,119,297,017
Oct 17, 2019	1.01	1.01	1.00	1.00	17,434,260,359	4,125,325,861
Oct 16, 2019	1.00	1.01	0.999617	1.01	19,824,055,272	4,133,212,798
Oct 15, 2019	1.00	1.01	0.998641	1.00	19,049,522,501	4,124,681,551
Oct 14, 2019	1.00	1.01	0.994655	1.00	17,801,736,393	4,125,276,591
Oct 13, 2019	1.00	1.02	1.00	1.00	16,192,755,686	4,128,347,941
Oct 12, 2019	1.01	1.02	1.00	1.00	17,304,431,390	4,126,426,747
Oct 11, 2019	1.00	1.02	0.994763	1.01	23,204,107,707	4,158,787,987
Oct 10, 2019	1.01	1.01	0.998622	1.00	20,928,242,912	4,121,340,915
Oct 09, 2019	1.01	1.01	0.995585	1.01	23,029,987,899	4,131,538,662
Oct 08, 2019	1.01	1.01	1.00	1.01	18,815,341,020	4,133,186,976
Oct 07, 2019	1.01	1.02	0.997375	1.01	21,724,647,654	4,143,061,946
Oct 06, 2019	1.00	1.02	1.00	1.01	15,827,357,439	4,157,697,859
Oct 05, 2019	1.01	1.01	0.999737	1.00	14,434,599,810	4,115,980,271
Oct 04, 2019	1.00	1.01	1.00	1.01	15,728,274,369	4,144,365,577
Oct 03, 2019	1.00	1.01	0.998967	1.00	16,169,258,787	4,128,369,915
Oct 02, 2019	1.01	1.01	1.00	1.00	15,811,830,977	4,125,482,767
Oct 01, 2019	1.00	1.01	0.998700	1.01	19,030,134,292	4,134,317,781
