crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,standardize,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,neurons,LSTM_acc,LSTM_loss
LTC,2019-09-30,True,True,BiffPredictorSmart,5,2,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,100,0.5680272112898275,0.4319727893183831
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,20,0.5356600909565938,0.4681979614523365
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,40,0.5204855847611956,0.479514416098052
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,60,0.5569044011496629,0.45079161020982245
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,80,0.5538694991508275,0.44344412629267876
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,100,0.5204855847611956,0.479514416098052
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,20,0.5651260509210474,0.44001190877762164
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,40,0.5210084048639826,0.47899159688909515
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,60,0.5483193292337305,0.45064866818299815
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,80,0.5210084048639826,0.47899159688909515
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,100,0.5210084048639826,0.47899159688909515
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,20,0.5494880547092229,0.4505119457993491
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,40,0.5494880547092229,0.4505119457993491
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,60,0.5494880547092229,0.4505119457993491
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,80,0.5494880547092229,0.4505119457993491
LTC,2019-09-30,True,True,BiffPredictor,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,100,0.5494880547092229,0.4505119457993491
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,20,0.5128983308946959,0.48395144631902437
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,40,0.5098634295289903,0.48481713703442053
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,60,0.5295902886321946,0.47041656323376485
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,80,0.5311077382749056,0.4688922608658468
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,100,0.5462822457365635,0.46664173971177597
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,20,0.5210084033613446,0.4789915966386555
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,40,0.5462184878958374,0.4619838442622113
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,60,0.5210084033613446,0.4789915966386555
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,80,0.5252100845344928,0.4819892629855821
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,100,0.5273109243697479,0.47566406992303223
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,20,0.5972696245733788,0.4027194541437176
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,40,0.5972696247768077,0.40273037547747836
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,60,0.6143344709897611,0.39605497032302234
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,80,0.5972696247768077,0.40273037547747836
LTC,2019-09-30,True,True,BiffPredictorSmart,5,3,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,100,0.5972696247768077,0.40273037547747836
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,20,0.566869300730685,0.4552748473219596
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,40,0.49848024316109424,0.5015197568389058
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,60,0.5911854108778539,0.4321661180275914
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,80,0.49848024316109424,0.5015197568389058
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,100,0.49848024316109424,0.5015197568389058
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,20,0.6315789476193879,0.39752010326636467
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,40,0.6021052634088616,0.4021174841178091
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,60,0.635789475190012,0.3831472194822211
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,80,0.623157894987809,0.39770704125103196
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,100,0.5957894743116279,0.41843633463508206
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,20,0.5563139933774902,0.44368600687679577
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,40,0.5563139933774902,0.44368600687679577
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,60,0.6006825940600841,0.4226993822807338
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,80,0.5563139933774902,0.44368600687679577
LTC,2019-09-30,True,True,BiffPredictor,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,100,0.5563139933774902,0.44368600687679577
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,20,0.5182370818857002,0.4790674650922735
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,40,0.5075987838321906,0.48130059486826865
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,60,0.5699088142273274,0.43660483815025053
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,80,0.5258358666237365,0.4735455717721609
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2016-01-01,50,4,0.5,True,0.7,100,0.5243161094224924,0.4756838905775076
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,20,0.5873684225584331,0.44063623208748665
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,40,0.49473684361106474,0.5052631580829621
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,60,0.49473684361106474,0.5052631580829621
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,80,0.49473684361106474,0.5052631580829621
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2017-01-01,50,4,0.5,True,0.7,100,0.6147368411013955,0.4032065943667763
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,20,0.532423208597984,0.46757679191058815
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,40,0.532423208597984,0.46757679191058815
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,60,0.532423208597984,0.46757679191058815
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,80,0.532423208597984,0.46757679191058815
LTC,2019-09-30,True,True,BiffPredictorSmart,5,4,1,1,100,Close,False,2018-01-01,50,4,0.5,True,0.7,100,0.532423208597984,0.46757679191058815
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,20,0.48702290089985795,0.5106849534820964
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,40,0.5007633594156221,0.4992366412668738
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,60,0.4778625955563465,0.5146633917138776
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,80,0.5160305348971418,0.49176681301065983
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,100,0.4916030540721107,0.5070109643553959
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,20,0.4703389835559716,0.5189661302808988
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,40,0.48516949253567193,0.5134581413309453
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,60,0.4978813559322034,0.5086058317604711
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,80,0.4894067796610169,0.516781611967895
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,100,0.4745762706813166,0.519823880518897
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,20,0.5121107266435986,0.49161263795047483
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,40,0.5051903114186851,0.4990916782184456
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,60,0.5121107266435986,0.49406297644116887
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,80,0.4913494809688581,0.5078447349756234
LTC,2019-09-30,True,True,BiffPredictor,5,1,1,1,100,Close,True,2018-01-01,60,4,0.5,True,0.7,100,0.49480968858131485,0.4998997728304879
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,20,0.5022900763813776,0.4914190138569315
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,40,0.5145038171123912,0.49388761993582925
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,60,0.5053435120873779,0.49288299920904727
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,80,0.5175572519538967,0.49533693626636766
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,2016-01-01,60,4,0.5,True,0.7,100,0.49312977103786615,0.5142686620013405
LTC,2019-09-30,True,True,BiffPredictorSmart,5,1,1,1,100,Close,True,2017-01-01,60,4,0.5,True,0.7,20,0.5042372886407174,0.4989857946412038
